name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-04-19 23:00:00,996,33,
Albania,Albania,2020-04-19 23:00:00,548,26,
Algeria,Algeria,2020-04-19 23:00:00,2534,367,
Andorra,Andorra,2020-04-19 23:00:00,704,35,
Angola,Angola,2020-04-19 23:00:00,19,2,
Anguilla,Anguilla,2020-04-19 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-04-19 23:00:00,23,2,
Armenia,Armenia,2020-04-19 23:00:00,1248,20,
Aruba,Aruba,2020-04-19 23:00:00,96,2,
Australia,Australia,2020-04-19 23:00:00,6606,70,
Azerbaijan,Azerbaijan,2020-04-19 23:00:00,1373,18,
Bahamas,Bahamas,2020-04-19 23:00:00,54,9,
Bahrain,Bahrain,2020-04-19 23:00:00,1873,7,
Bangladesh,Bangladesh,2020-04-19 23:00:00,2456,91,
Barbados,Barbados,2020-04-19 23:00:00,75,5,
Belarus,Belarus,2020-04-19 23:00:00,4779,45,
Belize,Belize,2020-04-19 23:00:00,18,2,
Benin,Benin,2020-04-19 23:00:00,37,1,
Bermuda,Bermuda,2020-04-19 23:00:00,83,5,
Bhutan,Bhutan,2020-04-19 23:00:00,5,0,
Bolivia,Bolivia,2020-04-19 23:00:00,493,31,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-19 23:00:00,1268,46,
Botswana,Botswana,2020-04-19 23:00:00,15,1,
British Virgin Islands,British Virgin Islands,2020-04-19 23:00:00,3,0,
Brunei,Brunei,2020-04-19 23:00:00,137,1,
Bulgaria,Bulgaria,2020-04-19 23:00:00,878,41,
Burkina Faso,Burkina Faso,2020-04-19 23:00:00,547,32,
Burundi,Burundi,2020-04-19 23:00:00,5,0,
Cabo Verde,Cabo Verde,2020-04-19 23:00:00,55,1,
Cambodia,Cambodia,2020-04-19 23:00:00,122,0,
Cameroon,Cameroon,2020-04-19 23:00:00,1016,21,
Cayman Islands,Cayman Islands,2020-04-19 23:00:00,61,1,
Central African Republic,Central African Republic,2020-04-19 23:00:00,12,0,
Chad,Chad,2020-04-19 23:00:00,33,0,
Republic of the Congo,Republic of the Congo,2020-04-19 23:00:00,143,6,
Costa Rica,Costa Rica,2020-04-19 23:00:00,649,4,
Cote d'Ivoire,Cote d'Ivoire,2020-04-19 23:00:00,742,6,
Croatia,Croatia,2020-04-19 23:00:00,1832,39,
Cuba,Cuba,2020-04-19 23:00:00,986,32,
Curacao,Curacao,2020-04-19 23:00:00,14,1,
Cyprus,Cyprus,2020-04-19 23:00:00,761,17,
Czech Republic,Czech Republic,2020-04-19 23:00:00,6654,181,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-19 23:00:00,327,25,
Denmark,Denmark,2020-04-19 23:00:00,7242,346,
Djibouti,Djibouti,2020-04-19 23:00:00,732,2,
Dominica,Dominica,2020-04-19 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-04-19 23:00:00,4335,217,
Ecuador,Ecuador,2020-04-19 23:00:00,9022,456,
Egypt,Egypt,2020-04-19 23:00:00,3032,224,
El Salvador,El Salvador,2020-04-19 23:00:00,190,7,
Equatorial Guinea,Equatorial Guinea,2020-04-19 23:00:00,79,0,
Eritrea,Eritrea,2020-04-19 23:00:00,39,0,
Estonia,Estonia,2020-04-19 23:00:00,1512,38,
eSwatini,eSwatini,2020-04-19 23:00:00,22,1,
Ethiopia,Ethiopia,2020-04-19 23:00:00,105,3,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-19 23:00:00,11,0,
Faroe Islands,Faroe Islands,2020-04-19 23:00:00,184,0,
Fiji,Fiji,2020-04-19 23:00:00,17,0,
Finland,Finland,2020-04-19 23:00:00,3681,90,
France,France,2020-04-19 23:00:00,110721,19294,
French Guiana,French Guiana,2020-04-19 23:00:00,96,0,
French Polynesia,French Polynesia,2020-04-19 23:00:00,55,0,
Gabon,Gabon,2020-04-19 23:00:00,108,1,
Gambia,Gambia,2020-04-19 23:00:00,9,1,
Georgia (country),Georgia,2020-04-19 23:00:00,394,4,
Ghana,Ghana,2020-04-19 23:00:00,834,9,
Gibraltar,Gibraltar,2020-04-19 23:00:00,133,0,
Greenland,Greenland,2020-04-19 23:00:00,11,0,
Grenada,Grenada,2020-04-19 23:00:00,13,0,
Guadeloupe,Guadeloupe,2020-04-19 23:00:00,145,10,
Guatemala,Guatemala,2020-04-19 23:00:00,235,7,
Guernsey,Guernsey,2020-04-19 23:00:00,236,9,
Guinea,Guinea,2020-04-19 23:00:00,477,3,
Guinea-Bissau,Guinea-Bissau,2020-04-19 23:00:00,50,0,
Guyana,Guyana,2020-04-19 23:00:00,63,6,
Haiti,Haiti,2020-04-19 23:00:00,44,3,
Vatican City,Vatican City,2020-04-19 23:00:00,8,0,
Honduras,Honduras,2020-04-19 23:00:00,457,46,
Hungary,Hungary,2020-04-19 23:00:00,1916,189,
Iceland,Iceland,2020-04-19 23:00:00,1760,9,
Indonesia,Indonesia,2020-04-19 23:00:00,6575,582,
Iran,Iran,2020-04-19 23:00:00,82211,5118,
Iraq,Iraq,2020-04-19 23:00:00,1513,82,
Ireland,Ireland,2020-04-19 23:00:00,14758,571,
Isle of Man,Isle of Man,2020-04-19 23:00:00,291,4,
Israel,Israel,2020-04-19 23:00:00,13107,158,
Jamaica,Jamaica,2020-04-19 23:00:00,163,5,
Japan,Japan,2020-04-19 23:00:00,10361,161,
Jersey,Jersey,2020-04-19 23:00:00,234,11,
