name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-04-04 23:00:00,270,5,
Albania,Albania,2020-04-04 23:00:00,333,17,
Algeria,Algeria,2020-04-04 23:00:00,1171,105,
Andorra,Andorra,2020-04-04 23:00:00,442,16,
Angola,Angola,2020-04-04 23:00:00,10,2,
Anguilla,Anguilla,2020-04-04 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-04-04 23:00:00,7,0,
Armenia,Armenia,2020-04-04 23:00:00,736,7,
Aruba,Aruba,2020-04-04 23:00:00,62,0,
Australia,Australia,2020-04-04 23:00:00,5454,28,
Austria,Austria,2020-04-04 23:00:00,11525,168,
Azerbaijan,Azerbaijan,2020-04-04 23:00:00,443,5,
Bahamas,Bahamas,2020-04-04 23:00:00,24,3,
Bahrain,Bahrain,2020-04-04 23:00:00,688,4,
Bangladesh,Bangladesh,2020-04-04 23:00:00,70,8,
Barbados,Barbados,2020-04-04 23:00:00,45,0,
Belarus,Belarus,2020-04-04 23:00:00,254,4,
Belgium,Belgium,2020-04-04 23:00:00,16770,1143,
Belize,Belize,2020-04-04 23:00:00,3,0,
Benin,Benin,2020-04-04 23:00:00,13,0,
Bermuda,Bermuda,2020-04-04 23:00:00,35,0,
Bhutan,Bhutan,2020-04-04 23:00:00,5,0,
Bolivia,Bolivia,2020-04-04 23:00:00,132,9,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-04 23:00:00,586,18,
Botswana,Botswana,2020-04-04 23:00:00,4,1,
British Virgin Islands,British Virgin Islands,2020-04-04 23:00:00,3,0,
Brunei,Brunei,2020-04-04 23:00:00,134,1,
Bulgaria,Bulgaria,2020-04-04 23:00:00,485,14,
Burkina Faso,Burkina Faso,2020-04-04 23:00:00,302,15,
Burundi,Burundi,2020-04-04 23:00:00,3,0,
Cabo Verde,Cabo Verde,2020-04-04 23:00:00,5,1,
Cambodia,Cambodia,2020-04-04 23:00:00,114,0,
Cameroon,Cameroon,2020-04-04 23:00:00,509,8,
Cayman Islands,Cayman Islands,2020-04-04 23:00:00,28,1,
Central African Republic,Central African Republic,2020-04-04 23:00:00,8,0,
Chad,Chad,2020-04-04 23:00:00,7,0,
Republic of the Congo,Republic of the Congo,2020-04-04 23:00:00,41,3,
Costa Rica,Costa Rica,2020-04-04 23:00:00,396,2,
Cote d'Ivoire,Cote d'Ivoire,2020-04-04 23:00:00,218,1,
Croatia,Croatia,2020-04-04 23:00:00,1079,8,
Cuba,Cuba,2020-04-04 23:00:00,269,6,
Curacao,Curacao,2020-04-04 23:00:00,11,1,
Cyprus,Cyprus,2020-04-04 23:00:00,396,11,
Czech Republic,Czech Republic,2020-04-04 23:00:00,4190,53,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-04 23:00:00,148,16,
Denmark,Denmark,2020-04-04 23:00:00,3757,139,
Djibouti,Djibouti,2020-04-04 23:00:00,51,0,
Dominica,Dominica,2020-04-04 23:00:00,11,0,
Dominican Republic,Dominican Republic,2020-04-04 23:00:00,1488,68,
Ecuador,Ecuador,2020-04-04 23:00:00,3163,120,
Egypt,Egypt,2020-04-04 23:00:00,985,66,
El Salvador,El Salvador,2020-04-04 23:00:00,46,2,
Equatorial Guinea,Equatorial Guinea,2020-04-04 23:00:00,15,0,
Eritrea,Eritrea,2020-04-04 23:00:00,20,0,
Estonia,Estonia,2020-04-04 23:00:00,961,12,
eSwatini,eSwatini,2020-04-04 23:00:00,9,0,
Ethiopia,Ethiopia,2020-04-04 23:00:00,35,0,
Faroe Islands,Faroe Islands,2020-04-04 23:00:00,179,0,
Fiji,Fiji,2020-04-04 23:00:00,7,0,
Finland,Finland,2020-04-04 23:00:00,1615,20,
France,France,2020-04-04 23:00:00,63536,6493,
French Guiana,French Guiana,2020-04-04 23:00:00,57,0,
French Polynesia,French Polynesia,2020-04-04 23:00:00,39,0,
Gabon,Gabon,2020-04-04 23:00:00,21,1,
Gambia,Gambia,2020-04-04 23:00:00,4,1,
Georgia (country),Georgia,2020-04-04 23:00:00,157,0,
Ghana,Ghana,2020-04-04 23:00:00,205,4,
Gibraltar,Gibraltar,2020-04-04 23:00:00,95,0,
Greenland,Greenland,2020-04-04 23:00:00,10,0,
Grenada,Grenada,2020-04-04 23:00:00,10,0,
Guadeloupe,Guadeloupe,2020-04-04 23:00:00,130,7,
Guatemala,Guatemala,2020-04-04 23:00:00,50,1,
Guernsey,Guernsey,2020-04-04 23:00:00,114,2,
Guinea,Guinea,2020-04-04 23:00:00,52,0,
Guinea-Bissau,Guinea-Bissau,2020-04-04 23:00:00,15,0,
Guyana,Guyana,2020-04-04 23:00:00,19,4,
Haiti,Haiti,2020-04-04 23:00:00,18,0,
Vatican City,Vatican City,2020-04-04 23:00:00,7,0,
Honduras,Honduras,2020-04-04 23:00:00,222,15,
Hungary,Hungary,2020-04-04 23:00:00,678,32,
Iceland,Iceland,2020-04-04 23:00:00,1364,4,
India,India,2020-04-04 23:00:00,2902,76,305
Indonesia,Indonesia,2020-04-04 23:00:00,2092,191,
Iran,Iran,2020-04-04 23:00:00,55743,3452,
Iraq,Iraq,2020-04-04 23:00:00,878,56,
Ireland,Ireland,2020-04-04 23:00:00,4273,120,
Isle of Man,Isle of Man,2020-04-04 23:00:00,114,1,
Israel,Israel,2020-04-04 23:00:00,7030,36,
Italy,Italy,2020-04-04 23:00:00,119827,14681,
Jamaica,Jamaica,2020-04-04 23:00:00,47,3,
Japan,Japan,2020-04-04 23:00:00,2935,69,
Jersey,Jersey,2020-04-04 23:00:00,118,2,
Jordan,Jordan,2020-04-04 23:00:00,310,5,
Kazakhstan,Kazakhstan,2020-04-04 23:00:00,460,3,
Kenya,Kenya,2020-04-04 23:00:00,122,4,
Kosovo,Kosovo,2020-04-04 23:00:00,132,1,
Kuwait,Kuwait,2020-04-04 23:00:00,479,1,
Kyrgyzstan,Kyrgyzstan,2020-04-04 23:00:00,144,1,
Laos,Laos,2020-04-04 23:00:00,10,0,
Latvia,Latvia,2020-04-04 23:00:00,493,1,
Lebanon,Lebanon,2020-04-04 23:00:00,520,17,
Liberia,Liberia,2020-04-04 23:00:00,7,0,
Libya,Libya,2020-04-04 23:00:00,17,1,
Liechtenstein,Liechtenstein,2020-04-04 23:00:00,76,0,
Lithuania,Lithuania,2020-04-04 23:00:00,771,9,
Luxembourg,Luxembourg,2020-04-04 23:00:00,2612,31,
Madagascar,Madagascar,2020-04-04 23:00:00,70,0,
Malawi,Malawi,2020-04-04 23:00:00,3,0,
Malaysia,Malaysia,2020-04-04 23:00:00,3333,53,
Maldives,Maldives,2020-04-04 23:00:00,19,0,
Mali,Mali,2020-04-04 23:00:00,36,3,
Malta,Malta,2020-04-04 23:00:00,202,0,
Martinique,Martinique,2020-04-04 23:00:00,138,3,
Mauritania,Mauritania,2020-04-04 23:00:00,6,1,
Mauritius,Mauritius,2020-04-04 23:00:00,186,7,
Mayotte,Mayotte,2020-04-04 23:00:00,128,2,
Mexico,Mexico,2020-04-04 23:00:00,1510,50,
Monaco,Monaco,2020-04-04 23:00:00,37,0,
Mongolia,Mongolia,2020-04-04 23:00:00,14,0,
Montenegro,Montenegro,2020-04-04 23:00:00,160,2,
Montserrat,Montserrat,2020-04-04 23:00:00,5,0,
Morocco,Morocco,2020-04-04 23:00:00,858,50,
Mozambique,Mozambique,2020-04-04 23:00:00,10,0,
Myanmar,Myanmar,2020-04-04 23:00:00,20,1,
Namibia,Namibia,2020-04-04 23:00:00,13,0,
Nepal,Nepal,2020-04-04 23:00:00,6,0,
Netherlands,Netherlands,2020-04-04 23:00:00,15723,1487,
New Caledonia,New Caledonia,2020-04-04 23:00:00,18,0,
New Zealand,New Zealand,2020-04-04 23:00:00,824,1,
Nicaragua,Nicaragua,2020-04-04 23:00:00,5,1,
Niger,Niger,2020-04-04 23:00:00,120,5,
Nigeria,Nigeria,2020-04-04 23:00:00,208,4,
North Macedonia,North Macedonia,2020-04-04 23:00:00,430,12,
Norway,Norway,2020-04-04 23:00:00,5208,44,
Palestine,Palestine,2020-04-04 23:00:00,205,1,
Oman,Oman,2020-04-04 23:00:00,277,1,
Others,Japan (Diamond Princess),2020-04-04 23:00:00,712,11,
Pakistan,Pakistan,2020-04-04 23:00:00,2450,35,
Panama,Panama,2020-04-04 23:00:00,1475,37,
Papua New Guinea,Papua New Guinea,2020-04-04 23:00:00,1,0,
Paraguay,Paraguay,2020-04-04 23:00:00,92,3,
Philippines,Philippines,2020-04-04 23:00:00,3018,136,
Poland,Poland,2020-04-04 23:00:00,3383,71,
Portugal,Portugal,2020-04-04 23:00:00,9886,246,
Qatar,Qatar,2020-04-04 23:00:00,1075,3,
South Korea,South Korea,2020-04-04 23:00:00,10156,177,
Moldova,Moldova,2020-04-04 23:00:00,591,9,
Reunion,Reunion,2020-04-04 23:00:00,321,0,
Romania,Romania,2020-04-04 23:00:00,3183,133,
Russia,Russia,2020-04-04 23:00:00,4149,34,
Rwanda,Rwanda,2020-04-04 23:00:00,89,0,
Saint Barthelemy,Saint Barthelemy,2020-04-04 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-04 23:00:00,8,0,
Saint Lucia,Saint Lucia,2020-04-04 23:00:00,13,0,
Saint Martin,Saint Martin,2020-04-04 23:00:00,22,2,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-04-04 23:00:00,3,0,
San Marino,San Marino,2020-04-04 23:00:00,252,32,
Saudi Arabia,Saudi Arabia,2020-04-04 23:00:00,2179,29,
Senegal,Senegal,2020-04-04 23:00:00,219,2,
Serbia,Serbia,2020-04-04 23:00:00,1476,39,
Seychelles,Seychelles,2020-04-04 23:00:00,10,0,
Sierra Leone,Sierra Leone,2020-04-04 23:00:00,2,0,
