name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-06 23:00:00,3392,104,
Albania,Albania,2020-05-06 23:00:00,832,31,
Algeria,Algeria,2020-05-06 23:00:00,4838,470,
Andorra,Andorra,2020-05-06 23:00:00,751,46,
Angola,Angola,2020-05-06 23:00:00,36,2,
Anguilla,Anguilla,2020-05-06 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-06 23:00:00,25,3,
Armenia,Armenia,2020-05-06 23:00:00,2782,40,
Aruba,Aruba,2020-05-06 23:00:00,101,2,
Australia,Australia,2020-05-06 23:00:00,6849,96,
Azerbaijan,Azerbaijan,2020-05-06 23:00:00,2060,26,
Bahamas,Bahamas,2020-05-06 23:00:00,84,11,
Bahrain,Bahrain,2020-05-06 23:00:00,3842,8,
Bangladesh,Bangladesh,2020-05-06 23:00:00,11719,186,
Barbados,Barbados,2020-05-06 23:00:00,82,7,
Belarus,Belarus,2020-05-06 23:00:00,19255,112,
Belize,Belize,2020-05-06 23:00:00,18,2,
Benin,Benin,2020-05-06 23:00:00,102,2,
Bermuda,Bermuda,2020-05-06 23:00:00,115,7,
Bhutan,Bhutan,2020-05-06 23:00:00,7,0,
Bolivia,Bolivia,2020-05-06 23:00:00,1681,82,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-06 23:00:00,1968,82,
Botswana,Botswana,2020-05-06 23:00:00,23,1,
British Virgin Islands,British Virgin Islands,2020-05-06 23:00:00,7,1,
Brunei,Brunei,2020-05-06 23:00:00,138,1,
Bulgaria,Bulgaria,2020-05-06 23:00:00,1689,78,
Burkina Faso,Burkina Faso,2020-05-06 23:00:00,689,48,
Burundi,Burundi,2020-05-06 23:00:00,19,1,
Cabo Verde,Cabo Verde,2020-05-06 23:00:00,186,2,
Cambodia,Cambodia,2020-05-06 23:00:00,122,0,
Cameroon,Cameroon,2020-05-06 23:00:00,2265,108,
Cayman Islands,Cayman Islands,2020-05-06 23:00:00,75,1,
Central African Republic,Central African Republic,2020-05-06 23:00:00,94,0,
Chad,Chad,2020-05-06 23:00:00,170,17,
Comoros,Comoros,2020-05-06 23:00:00,4,1,
Republic of the Congo,Republic of the Congo,2020-05-06 23:00:00,236,10,
Costa Rica,Costa Rica,2020-05-06 23:00:00,742,6,
Cote d'Ivoire,Cote d'Ivoire,2020-05-06 23:00:00,1464,18,
Croatia,Croatia,2020-05-06 23:00:00,2112,83,
Cuba,Cuba,2020-05-06 23:00:00,1685,69,
Curacao,Curacao,2020-05-06 23:00:00,16,1,
Cyprus,Cyprus,2020-05-06 23:00:00,878,20,
Czech Republic,Czech Republic,2020-05-06 23:00:00,7896,257,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-06 23:00:00,705,34,
