name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-09 23:00:00,4041,115,
Albania,Albania,2020-05-09 23:00:00,856,31,
Algeria,Algeria,2020-05-09 23:00:00,5369,488,
Andorra,Andorra,2020-05-09 23:00:00,754,47,
Angola,Angola,2020-05-09 23:00:00,36,2,
Anguilla,Anguilla,2020-05-09 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-09 23:00:00,25,3,
Armenia,Armenia,2020-05-09 23:00:00,3175,44,
Aruba,Aruba,2020-05-09 23:00:00,101,3,
Australia,Australia,2020-05-09 23:00:00,6914,97,
Azerbaijan,Azerbaijan,2020-05-09 23:00:00,2279,28,
Bahamas,Bahamas,2020-05-09 23:00:00,92,11,
Bahrain,Bahrain,2020-05-09 23:00:00,4595,8,
Bangladesh,Bangladesh,2020-05-09 23:00:00,13770,214,
Barbados,Barbados,2020-05-09 23:00:00,82,7,
Belarus,Belarus,2020-05-09 23:00:00,21101,121,
Belize,Belize,2020-05-09 23:00:00,18,2,
Benin,Benin,2020-05-09 23:00:00,242,2,
Bermuda,Bermuda,2020-05-09 23:00:00,118,7,
Bhutan,Bhutan,2020-05-09 23:00:00,7,0,
Bolivia,Bolivia,2020-05-09 23:00:00,2081,102,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-09 23:00:00,2070,97,
Botswana,Botswana,2020-05-09 23:00:00,23,1,
British Virgin Islands,British Virgin Islands,2020-05-09 23:00:00,7,1,
Brunei,Brunei,2020-05-09 23:00:00,141,1,
Bulgaria,Bulgaria,2020-05-09 23:00:00,1911,88,
Burkina Faso,Burkina Faso,2020-05-09 23:00:00,736,48,
Burundi,Burundi,2020-05-09 23:00:00,19,1,
Cabo Verde,Cabo Verde,2020-05-09 23:00:00,230,2,
Cambodia,Cambodia,2020-05-09 23:00:00,122,0,
Cameroon,Cameroon,2020-05-09 23:00:00,2265,108,
Cayman Islands,Cayman Islands,2020-05-09 23:00:00,80,1,
Central African Republic,Central African Republic,2020-05-09 23:00:00,94,0,
