name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-03-29 23:00:00,114,4,
Albania,Albania,2020-03-29 23:00:00,212,10,
Algeria,Algeria,2020-03-29 23:00:00,409,26,
Andorra,Andorra,2020-03-29 23:00:00,321,4,
Angola,Angola,2020-03-29 23:00:00,2,0,
Anguilla,Anguilla,2020-03-29 23:00:00,2,0,
Antigua and Barbuda,Antigua and Barbuda,2020-03-29 23:00:00,7,0,
Armenia,Armenia,2020-03-29 23:00:00,424,3,
Aruba,Aruba,2020-03-29 23:00:00,46,0,
Australia,Australia,2020-03-29 23:00:00,3966,16,
Austria,Austria,2020-03-29 23:00:00,8291,68,
Azerbaijan,Azerbaijan,2020-03-29 23:00:00,164,4,
Bahamas,Bahamas,2020-03-29 23:00:00,10,0,
Bahrain,Bahrain,2020-03-29 23:00:00,499,4,
Bangladesh,Bangladesh,2020-03-29 23:00:00,48,5,
Barbados,Barbados,2020-03-29 23:00:00,24,0,
Belarus,Belarus,2020-03-29 23:00:00,94,0,
Belgium,Belgium,2020-03-29 23:00:00,9134,353,
Belize,Belize,2020-03-29 23:00:00,2,0,
Benin,Benin,2020-03-29 23:00:00,6,0,
Bermuda,Bermuda,2020-03-29 23:00:00,17,0,
Bhutan,Bhutan,2020-03-29 23:00:00,3,0,
Bolivia,Bolivia,2020-03-29 23:00:00,74,0,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-29 23:00:00,269,6,
British Virgin Islands,British Virgin Islands,2020-03-29 23:00:00,2,0,
Brunei,Brunei,2020-03-29 23:00:00,120,1,
Bulgaria,Bulgaria,2020-03-29 23:00:00,331,7,
Burkina Faso,Burkina Faso,2020-03-29 23:00:00,146,3,
Cabo Verde,Cabo Verde,2020-03-29 23:00:00,5,1,
Cambodia,Cambodia,2020-03-29 23:00:00,102,0,
Cameroon,Cameroon,2020-03-29 23:00:00,91,2,
Cayman Islands,Cayman Islands,2020-03-29 23:00:00,8,1,
Central African Republic,Central African Republic,2020-03-29 23:00:00,6,0,
Chad,Chad,2020-03-29 23:00:00,5,0,
Republic of the Congo,Republic of the Congo,2020-03-29 23:00:00,19,0,
Costa Rica,Costa Rica,2020-03-29 23:00:00,263,2,
Cote d'Ivoire,Cote d'Ivoire,2020-03-29 23:00:00,140,0,
Croatia,Croatia,2020-03-29 23:00:00,657,5,
Cuba,Cuba,2020-03-29 23:00:00,119,3,
Curacao,Curacao,2020-03-29 23:00:00,7,1,
Cyprus,Cyprus,2020-03-29 23:00:00,179,5,
Czech Republic,Czech Republic,2020-03-29 23:00:00,2663,11,
