name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-27 23:00:00,12379,226,
Albania,Albania,2020-05-27 23:00:00,1050,33,
Algeria,Algeria,2020-05-27 23:00:00,8697,617,
Andorra,Andorra,2020-05-27 23:00:00,763,51,
Angola,Angola,2020-05-27 23:00:00,71,4,
Anguilla,Anguilla,2020-05-27 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-27 23:00:00,25,3,
Armenia,Armenia,2020-05-27 23:00:00,7774,98,
Aruba,Aruba,2020-05-27 23:00:00,101,3,
Australia,Australia,2020-05-27 23:00:00,7133,102,
Azerbaijan,Azerbaijan,2020-05-27 23:00:00,4403,52,
Bahamas,Bahamas,2020-05-27 23:00:00,100,11,
Bahrain,Bahrain,2020-05-27 23:00:00,9366,14,
Bangladesh,Bangladesh,2020-05-27 23:00:00,38292,544,
Barbados,Barbados,2020-05-27 23:00:00,92,7,
Belarus,Belarus,2020-05-27 23:00:00,38059,208,
Belize,Belize,2020-05-27 23:00:00,18,2,
Benin,Benin,2020-05-27 23:00:00,208,3,
Bermuda,Bermuda,2020-05-27 23:00:00,133,9,
Bhutan,Bhutan,2020-05-27 23:00:00,27,0,
Bolivia,Bolivia,2020-05-27 23:00:00,6660,261,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-27 23:00:00,2415,149,
Botswana,Botswana,2020-05-27 23:00:00,35,1,
British Virgin Islands,British Virgin Islands,2020-05-27 23:00:00,8,1,
Brunei,Brunei,2020-05-27 23:00:00,141,1,
Bulgaria,Bulgaria,2020-05-27 23:00:00,2460,133,
Burkina Faso,Burkina Faso,2020-05-27 23:00:00,845,53,
Burundi,Burundi,2020-05-27 23:00:00,42,1,
Cabo Verde,Cabo Verde,2020-05-27 23:00:00,390,4,
Cambodia,Cambodia,2020-05-27 23:00:00,124,0,
Cameroon,Cameroon,2020-05-27 23:00:00,5436,177,
Cayman Islands,Cayman Islands,2020-05-27 23:00:00,134,1,
Central African Republic,Central African Republic,2020-05-27 23:00:00,652,1,
Chad,Chad,2020-05-27 23:00:00,700,62,
Comoros,Comoros,2020-05-27 23:00:00,43,1,
