name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-04-03 23:00:00,269,5,
Albania,Albania,2020-04-03 23:00:00,277,16,
Algeria,Algeria,2020-04-03 23:00:00,986,83,
Andorra,Andorra,2020-04-03 23:00:00,429,15,
Angola,Angola,2020-04-03 23:00:00,8,2,
Anguilla,Anguilla,2020-04-03 23:00:00,2,0,
Antigua and Barbuda,Antigua and Barbuda,2020-04-03 23:00:00,7,0,
Armenia,Armenia,2020-04-03 23:00:00,640,4,
Aruba,Aruba,2020-04-03 23:00:00,60,0,
Australia,Australia,2020-04-03 23:00:00,5350,26,
Austria,Austria,2020-04-03 23:00:00,11129,158,
Azerbaijan,Azerbaijan,2020-04-03 23:00:00,400,5,
Bahamas,Bahamas,2020-04-03 23:00:00,21,1,
Bahrain,Bahrain,2020-04-03 23:00:00,672,4,
Bangladesh,Bangladesh,2020-04-03 23:00:00,61,6,
Barbados,Barbados,2020-04-03 23:00:00,45,0,
Belarus,Belarus,2020-04-03 23:00:00,254,4,
Belgium,Belgium,2020-04-03 23:00:00,15348,1011,
Belize,Belize,2020-04-03 23:00:00,3,0,
Benin,Benin,2020-04-03 23:00:00,13,0,
Bermuda,Bermuda,2020-04-03 23:00:00,32,0,
Bhutan,Bhutan,2020-04-03 23:00:00,5,0,
Bolivia,Bolivia,2020-04-03 23:00:00,123,8,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-03 23:00:00,521,16,
Botswana,Botswana,2020-04-03 23:00:00,4,1,
British Virgin Islands,British Virgin Islands,2020-04-03 23:00:00,3,0,
Brunei,Brunei,2020-04-03 23:00:00,133,1,
Bulgaria,Bulgaria,2020-04-03 23:00:00,457,10,
Burkina Faso,Burkina Faso,2020-04-03 23:00:00,261,15,
Burundi,Burundi,2020-04-03 23:00:00,3,0,
Cabo Verde,Cabo Verde,2020-04-03 23:00:00,5,1,
Cambodia,Cambodia,2020-04-03 23:00:00,110,0,
Cameroon,Cameroon,2020-04-03 23:00:00,246,7,
Cayman Islands,Cayman Islands,2020-04-03 23:00:00,22,1,
Central African Republic,Central African Republic,2020-04-03 23:00:00,8,0,
Chad,Chad,2020-04-03 23:00:00,7,0,
Republic of the Congo,Republic of the Congo,2020-04-03 23:00:00,41,2,
Costa Rica,Costa Rica,2020-04-03 23:00:00,375,2,
Cote d'Ivoire,Cote d'Ivoire,2020-04-03 23:00:00,190,1,
Croatia,Croatia,2020-04-03 23:00:00,1011,7,
Cuba,Cuba,2020-04-03 23:00:00,233,6,
Curacao,Curacao,2020-04-03 23:00:00,11,1,
Cyprus,Cyprus,2020-04-03 23:00:00,356,9,
Czech Republic,Czech Republic,2020-04-03 23:00:00,3858,44,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-03 23:00:00,134,13,
Denmark,Denmark,2020-04-03 23:00:00,3386,123,
Djibouti,Djibouti,2020-04-03 23:00:00,50,0,
Dominica,Dominica,2020-04-03 23:00:00,11,0,
Dominican Republic,Dominican Republic,2020-04-03 23:00:00,1380,60,
Ecuador,Ecuador,2020-04-03 23:00:00,3163,120,
Egypt,Egypt,2020-04-03 23:00:00,865,58,
El Salvador,El Salvador,2020-04-03 23:00:00,41,2,
Equatorial Guinea,Equatorial Guinea,2020-04-03 23:00:00,15,0,
Eritrea,Eritrea,2020-04-03 23:00:00,20,0,
Estonia,Estonia,2020-04-03 23:00:00,858,11,
eSwatini,eSwatini,2020-04-03 23:00:00,9,0,
Ethiopia,Ethiopia,2020-04-03 23:00:00,31,0,
Faroe Islands,Faroe Islands,2020-04-03 23:00:00,177,0,
Fiji,Fiji,2020-04-03 23:00:00,7,0,
Finland,Finland,2020-04-03 23:00:00,1518,19,
France,France,2020-04-03 23:00:00,58327,4490,
French Guiana,French Guiana,2020-04-03 23:00:00,55,0,
French Polynesia,French Polynesia,2020-04-03 23:00:00,37,0,
Gabon,Gabon,2020-04-03 23:00:00,18,1,
Gambia,Gambia,2020-04-03 23:00:00,4,1,
Georgia (country),Georgia,2020-04-03 23:00:00,148,0,
Ghana,Ghana,2020-04-03 23:00:00,204,4,
Gibraltar,Gibraltar,2020-04-03 23:00:00,81,0,
Greenland,Greenland,2020-04-03 23:00:00,10,0,
Grenada,Grenada,2020-04-03 23:00:00,10,0,
Guadeloupe,Guadeloupe,2020-04-03 23:00:00,128,6,
Guatemala,Guatemala,2020-04-03 23:00:00,47,1,
Guernsey,Guernsey,2020-04-03 23:00:00,91,1,
Guinea,Guinea,2020-04-03 23:00:00,52,0,
Guinea-Bissau,Guinea-Bissau,2020-04-03 23:00:00,9,0,
Guyana,Guyana,2020-04-03 23:00:00,19,4,
Haiti,Haiti,2020-04-03 23:00:00,16,0,
Vatican City,Vatican City,2020-04-03 23:00:00,7,0,
Honduras,Honduras,2020-04-03 23:00:00,219,14,
Hungary,Hungary,2020-04-03 23:00:00,585,21,
Iceland,Iceland,2020-04-03 23:00:00,1319,4,
India,India,2020-04-03 23:00:00,2723,74,272
Indonesia,Indonesia,2020-04-03 23:00:00,1986,181,
Iran,Iran,2020-04-03 23:00:00,53183,3294,
Iraq,Iraq,2020-04-03 23:00:00,820,54,
Ireland,Ireland,2020-04-03 23:00:00,3849,98,
Isle of Man,Isle of Man,2020-04-03 23:00:00,71,1,
Israel,Israel,2020-04-03 23:00:00,6211,29,
Italy,Italy,2020-04-03 23:00:00,115242,13917,
Jamaica,Jamaica,2020-04-03 23:00:00,44,3,
Japan,Japan,2020-04-03 23:00:00,2617,65,
Jersey,Jersey,2020-04-03 23:00:00,81,2,
Jordan,Jordan,2020-04-03 23:00:00,299,5,
Kazakhstan,Kazakhstan,2020-04-03 23:00:00,435,3,
Kenya,Kenya,2020-04-03 23:00:00,110,3,
Kosovo,Kosovo,2020-04-03 23:00:00,126,1,
Kuwait,Kuwait,2020-04-03 23:00:00,417,0,
Kyrgyzstan,Kyrgyzstan,2020-04-03 23:00:00,130,1,
Laos,Laos,2020-04-03 23:00:00,10,0,
Latvia,Latvia,2020-04-03 23:00:00,458,0,
Lebanon,Lebanon,2020-04-03 23:00:00,508,17,
Liberia,Liberia,2020-04-03 23:00:00,6,0,
Libya,Libya,2020-04-03 23:00:00,11,1,
Liechtenstein,Liechtenstein,2020-04-03 23:00:00,75,0,
Lithuania,Lithuania,2020-04-03 23:00:00,649,9,
Luxembourg,Luxembourg,2020-04-03 23:00:00,2487,30,
Madagascar,Madagascar,2020-04-03 23:00:00,65,0,
Malawi,Malawi,2020-04-03 23:00:00,3,0,
Malaysia,Malaysia,2020-04-03 23:00:00,3116,50,
Maldives,Maldives,2020-04-03 23:00:00,19,0,
Mali,Mali,2020-04-03 23:00:00,28,3,
Malta,Malta,2020-04-03 23:00:00,195,0,
Martinique,Martinique,2020-04-03 23:00:00,131,3,
Mauritania,Mauritania,2020-04-03 23:00:00,5,0,
Mauritius,Mauritius,2020-04-03 23:00:00,169,7,
Mayotte,Mayotte,2020-04-03 23:00:00,128,2,
Mexico,Mexico,2020-04-03 23:00:00,1378,37,
Monaco,Monaco,2020-04-03 23:00:00,37,0,
Mongolia,Mongolia,2020-04-03 23:00:00,14,0,
Montenegro,Montenegro,2020-04-03 23:00:00,140,2,
Montserrat,Montserrat,2020-04-03 23:00:00,5,0,
Morocco,Morocco,2020-04-03 23:00:00,735,47,
Mozambique,Mozambique,2020-04-03 23:00:00,10,0,
Myanmar,Myanmar,2020-04-03 23:00:00,20,1,
Namibia,Namibia,2020-04-03 23:00:00,13,0,
Nepal,Nepal,2020-04-03 23:00:00,6,0,
Netherlands,Netherlands,2020-04-03 23:00:00,14697,1339,
New Caledonia,New Caledonia,2020-04-03 23:00:00,18,0,
New Zealand,New Zealand,2020-04-03 23:00:00,774,1,
Nicaragua,Nicaragua,2020-04-03 23:00:00,5,1,
Niger,Niger,2020-04-03 23:00:00,98,5,
Nigeria,Nigeria,2020-04-03 23:00:00,190,2,
North Macedonia,North Macedonia,2020-04-03 23:00:00,384,11,
Norway,Norway,2020-04-03 23:00:00,4935,42,
Palestine,Palestine,2020-04-03 23:00:00,171,1,
Oman,Oman,2020-04-03 23:00:00,252,1,
Others,Japan (Diamond Princess),2020-04-03 23:00:00,712,11,
Pakistan,Pakistan,2020-04-03 23:00:00,2450,35,
Panama,Panama,2020-04-03 23:00:00,1317,32,
Papua New Guinea,Papua New Guinea,2020-04-03 23:00:00,1,0,
Paraguay,Paraguay,2020-04-03 23:00:00,77,3,
Philippines,Philippines,2020-04-03 23:00:00,2633,107,
Poland,Poland,2020-04-03 23:00:00,2946,57,
Portugal,Portugal,2020-04-03 23:00:00,9034,209,
Qatar,Qatar,2020-04-03 23:00:00,1075,3,
South Korea,South Korea,2020-04-03 23:00:00,10062,174,
Moldova,Moldova,2020-04-03 23:00:00,591,8,
Reunion,Reunion,2020-04-03 23:00:00,308,0,
Romania,Romania,2020-04-03 23:00:00,2738,94,
Russia,Russia,2020-04-03 23:00:00,3548,30,
Rwanda,Rwanda,2020-04-03 23:00:00,84,0,
Saint Barthelemy,Saint Barthelemy,2020-04-03 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-03 23:00:00,8,0,
Saint Lucia,Saint Lucia,2020-04-03 23:00:00,13,0,
Saint Martin,Saint Martin,2020-04-03 23:00:00,22,2,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-04-03 23:00:00,2,0,
San Marino,San Marino,2020-04-03 23:00:00,245,30,
Saudi Arabia,Saudi Arabia,2020-04-03 23:00:00,2039,25,
Senegal,Senegal,2020-04-03 23:00:00,195,1,
Serbia,Serbia,2020-04-03 23:00:00,1171,13,
Seychelles,Seychelles,2020-04-03 23:00:00,10,0,
Sierra Leone,Sierra Leone,2020-04-03 23:00:00,2,0,
Singapore,Singapore,2020-04-03 23:00:00,1049,4,
Sint Maarten,Sint Maarten,2020-04-03 23:00:00,18,1,
Slovakia,Slovakia,2020-04-03 23:00:00,426,0,
Slovenia,Slovenia,2020-04-03 23:00:00,897,16,
Somalia,Somalia,2020-04-03 23:00:00,5,0,
South Africa,South Africa,2020-04-03 23:00:00,1462,5,
Spain,Spain,2020-04-03 23:00:00,110238,10003,
Sri Lanka,Sri Lanka,2020-04-03 23:00:00,151,4,
Sudan,Sudan,2020-04-03 23:00:00,10,2,
Suriname,Suriname,2020-04-03 23:00:00,8,0,
Sweden,Sweden,2020-04-03 23:00:00,5466,282,
Switzerland,Switzerland,2020-04-03 23:00:00,18844,462,
Syria,Syria,2020-04-03 23:00:00,16,2,
Thailand,Thailand,2020-04-03 23:00:00,1978,19,
United Kingdom,United Kingdom,2020-04-03 23:00:00,33722,2921,
Timor-Leste,Timor-Leste,2020-04-03 23:00:00,1,0,
