name,Region,Last Update,Confirmed,Deaths,Recovered
Australia,Australia,2020-02-08 23:00:00,15,0,
Belgium,Belgium,2020-02-08 23:00:00,1,0,
Cambodia,Cambodia,2020-02-08 23:00:00,1,0,
Canada,Canada,2020-02-08 23:00:00,7,0,
Finland,Finland,2020-02-08 23:00:00,1,0,
France,France,2020-02-08 23:00:00,11,0,
Germany,Germany,2020-02-08 23:00:00,14,0,
India,India,2020-02-08 23:00:00,3,0,
Italy,Italy,2020-02-08 23:00:00,3,0,
Japan,Japan,2020-02-08 23:00:00,25,0,
Malaysia,Malaysia,2020-02-08 23:00:00,16,0,
Nepal,Nepal,2020-02-08 23:00:00,1,0,
Others,Japan (Diamond Princess),2020-02-08 23:00:00,64,0,
Philippines,Philippines,2020-02-08 23:00:00,3,1,
South Korea,South Korea,2020-02-08 23:00:00,24,0,
Russia,Russia,2020-02-08 23:00:00,2,0,
Singapore,Singapore,2020-02-08 23:00:00,40,0,
Spain,Spain,2020-02-08 23:00:00,1,0,
Sri Lanka,Sri Lanka,2020-02-08 23:00:00,1,0,
Sweden,Sweden,2020-02-08 23:00:00,1,0,
Thailand,Thailand,2020-02-08 23:00:00,32,0,
United Kingdom,United Kingdom,2020-02-08 23:00:00,3,0,
United Arab Emirates,United Arab Emirates,2020-02-08 23:00:00,7,0,
Vietnam,Vietnam,2020-02-08 23:00:00,13,0,
Hubei,Mainland China,2020-02-08 13:00:00,24953,699,1115
Guangdong,Mainland China,2020-02-09 01:53:00,1120,1,125
Zhejiang,Mainland China,2020-02-09 03:03:00,1075,0,185
Henan,Mainland China,2020-02-09 01:13:00,1033,6,131
Hunan,Mainland China,2020-02-09 01:13:00,838,1,159
Anhui,Mainland China,2020-02-09 01:23:00,779,1,59
Jiangxi,Mainland China,2020-02-09 01:23:00,740,0,72
Jiangsu,Mainland China,2020-02-09 03:33:00,468,0,58
Chongqing,Mainland China,2020-02-09 00:43:00,446,2,39
Shandong,Mainland China,2020-02-09 02:13:00,435,1,50
Sichuan,Mainland China,2020-02-09 01:13:00,386,1,60
Beijing,Mainland China,2020-02-09 03:43:00,326,2,37
Heilongjiang,Mainland China,2020-02-09 01:03:00,307,6,13
Shanghai,Mainland China,2020-02-09 01:33:00,292,1,41
Fujian,Mainland China,2020-02-09 03:43:00,250,0,26
Shaanxi,Mainland China,2020-02-09 03:03:00,208,0,25
Hebei,Mainland China,2020-02-09 01:03:00,206,2,30
Guangxi,Mainland China,2020-02-09 00:33:00,195,1,18
Yunnan,Mainland China,2020-02-09 00:13:00,140,0,17
Hainan,Mainland China,2020-02-09 01:53:00,128,2,15
Shanxi,Mainland China,2020-02-08 23:53:00,115,0,21
Liaoning,Mainland China,2020-02-08 11:53:00,105,0,8
Guizhou,Mainland China,2020-02-09 01:23:00,96,1,7
Tianjin,Mainland China,2020-02-09 04:03:00,90,1,4
Gansu,Mainland China,2020-02-08 15:13:00,79,1,12
Jilin,Mainland China,2020-02-09 00:53:00,78,1,5
Nei Mongol,Mainland China,2020-02-09 02:23:00,54,0,5
Ningxia,Mainland China,2020-02-09 02:03:00,45,0,13
Xinjiang Uygur,Mainland China,2020-02-09 01:23:00,45,0,0
Hong Kong,Hong Kong,2020-02-08 00:03:00,26,1,0
Qinghai,Mainland China,2020-02-06 02:13:00,18,0,3
Taiwan,Taiwan,2020-02-08 05:23:00,17,0,1
Macau,Macau,2020-02-06 14:23:00,10,0,1
California,USA,2020-02-03 03:53:00,6,0,0
Illinois,USA,2020-02-01 19:43:00,2,0,0
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Xizang,Mainland China,2020-02-01 01:52:00,1,0,0
Washington,USA,2020-02-01 19:43:00,1,0,0
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
