name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-04-22 23:00:00,1176,40,
Albania,Albania,2020-04-22 23:00:00,634,26,
Algeria,Algeria,2020-04-22 23:00:00,2811,392,
Andorra,Andorra,2020-04-22 23:00:00,723,37,
Angola,Angola,2020-04-22 23:00:00,24,2,
Anguilla,Anguilla,2020-04-22 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-04-22 23:00:00,23,3,
Armenia,Armenia,2020-04-22 23:00:00,1377,24,
Aruba,Aruba,2020-04-22 23:00:00,97,2,
Australia,Australia,2020-04-22 23:00:00,6647,74,
Azerbaijan,Azerbaijan,2020-04-22 23:00:00,1480,20,
Bahamas,Bahamas,2020-04-22 23:00:00,64,9,
Bahrain,Bahrain,2020-04-22 23:00:00,2007,7,
Bangladesh,Bangladesh,2020-04-22 23:00:00,3772,120,
Barbados,Barbados,2020-04-22 23:00:00,75,5,
Belarus,Belarus,2020-04-22 23:00:00,6723,55,
Belize,Belize,2020-04-22 23:00:00,18,2,
Benin,Benin,2020-04-22 23:00:00,54,1,
Bermuda,Bermuda,2020-04-22 23:00:00,86,5,
Bhutan,Bhutan,2020-04-22 23:00:00,6,0,
Bolivia,Bolivia,2020-04-22 23:00:00,598,34,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-22 23:00:00,1340,50,
Botswana,Botswana,2020-04-22 23:00:00,20,1,
British Virgin Islands,British Virgin Islands,2020-04-22 23:00:00,4,1,
Brunei,Brunei,2020-04-22 23:00:00,138,1,
Bulgaria,Bulgaria,2020-04-22 23:00:00,975,45,
Burkina Faso,Burkina Faso,2020-04-22 23:00:00,581,38,
Burundi,Burundi,2020-04-22 23:00:00,11,1,
Cabo Verde,Cabo Verde,2020-04-22 23:00:00,67,1,
Cambodia,Cambodia,2020-04-22 23:00:00,122,0,
Cameroon,Cameroon,2020-04-22 23:00:00,1163,43,
Cayman Islands,Cayman Islands,2020-04-22 23:00:00,66,1,
Central African Republic,Central African Republic,2020-04-22 23:00:00,14,0,
Chad,Chad,2020-04-22 23:00:00,34,0,
Republic of the Congo,Republic of the Congo,2020-04-22 23:00:00,165,6,
Costa Rica,Costa Rica,2020-04-22 23:00:00,662,6,
Cote d'Ivoire,Cote d'Ivoire,2020-04-22 23:00:00,916,13,
Croatia,Croatia,2020-04-22 23:00:00,1908,48,
Cuba,Cuba,2020-04-22 23:00:00,1137,38,
Curacao,Curacao,2020-04-22 23:00:00,14,1,
Cyprus,Cyprus,2020-04-22 23:00:00,784,17,
Czech Republic,Czech Republic,2020-04-22 23:00:00,7041,201,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-22 23:00:00,359,25,
Denmark,Denmark,2020-04-22 23:00:00,7695,370,
Djibouti,Djibouti,2020-04-22 23:00:00,974,2,
Dominica,Dominica,2020-04-22 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-04-22 23:00:00,5044,245,
Ecuador,Ecuador,2020-04-22 23:00:00,10398,520,
Egypt,Egypt,2020-04-22 23:00:00,3490,264,
El Salvador,El Salvador,2020-04-22 23:00:00,225,7,
Equatorial Guinea,Equatorial Guinea,2020-04-22 23:00:00,79,0,
Eritrea,Eritrea,2020-04-22 23:00:00,39,0,
Estonia,Estonia,2020-04-22 23:00:00,1552,43,
eSwatini,eSwatini,2020-04-22 23:00:00,24,1,
Ethiopia,Ethiopia,2020-04-22 23:00:00,114,3,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-22 23:00:00,11,0,
Faroe Islands,Faroe Islands,2020-04-22 23:00:00,185,0,
Fiji,Fiji,2020-04-22 23:00:00,18,0,
Finland,Finland,2020-04-22 23:00:00,4014,141,
France,France,2020-04-22 23:00:00,116151,20763,
French Guiana,French Guiana,2020-04-22 23:00:00,97,1,
French Polynesia,French Polynesia,2020-04-22 23:00:00,57,0,
Gabon,Gabon,2020-04-22 23:00:00,156,1,
Gambia,Gambia,2020-04-22 23:00:00,10,1,
Georgia (country),Georgia,2020-04-22 23:00:00,411,5,
Ghana,Ghana,2020-04-22 23:00:00,1042,9,
Gibraltar,Gibraltar,2020-04-22 23:00:00,133,0,
Greenland,Greenland,2020-04-22 23:00:00,11,0,
Grenada,Grenada,2020-04-22 23:00:00,14,0,
Guadeloupe,Guadeloupe,2020-04-22 23:00:00,148,10,
Guatemala,Guatemala,2020-04-22 23:00:00,294,8,
Guernsey,Guernsey,2020-04-22 23:00:00,239,10,
Guinea,Guinea,2020-04-22 23:00:00,688,6,
Guinea-Bissau,Guinea-Bissau,2020-04-22 23:00:00,50,0,
Guyana,Guyana,2020-04-22 23:00:00,66,7,
Haiti,Haiti,2020-04-22 23:00:00,57,3,
Vatican City,Vatican City,2020-04-22 23:00:00,9,0,
Honduras,Honduras,2020-04-22 23:00:00,494,46,
Hungary,Hungary,2020-04-22 23:00:00,2168,225,
Iceland,Iceland,2020-04-22 23:00:00,1778,10,
Indonesia,Indonesia,2020-04-22 23:00:00,7418,635,
Iran,Iran,2020-04-22 23:00:00,85996,5391,
Iraq,Iraq,2020-04-22 23:00:00,1602,83,
Ireland,Ireland,2020-04-22 23:00:00,16040,730,
Isle of Man,Isle of Man,2020-04-22 23:00:00,307,10,
Israel,Israel,2020-04-22 23:00:00,13942,184,
Jamaica,Jamaica,2020-04-22 23:00:00,223,6,
Japan,Japan,2020-04-22 23:00:00,11496,277,
Jersey,Jersey,2020-04-22 23:00:00,250,14,
Jordan,Jordan,2020-04-22 23:00:00,428,7,
Kazakhstan,Kazakhstan,2020-04-22 23:00:00,1995,19,
Kenya,Kenya,2020-04-22 23:00:00,296,14,
Kosovo,Kosovo,2020-04-22 23:00:00,604,18,
Kuwait,Kuwait,2020-04-22 23:00:00,2248,13,
Kyrgyzstan,Kyrgyzstan,2020-04-22 23:00:00,612,7,
Laos,Laos,2020-04-22 23:00:00,19,0,
Latvia,Latvia,2020-04-22 23:00:00,748,9,
Lebanon,Lebanon,2020-04-22 23:00:00,682,22,
Liberia,Liberia,2020-04-22 23:00:00,101,8,
Libya,Libya,2020-04-22 23:00:00,59,1,
Liechtenstein,Liechtenstein,2020-04-22 23:00:00,82,1,
Lithuania,Lithuania,2020-04-22 23:00:00,1370,38,
Luxembourg,Luxembourg,2020-04-22 23:00:00,3618,78,
Madagascar,Madagascar,2020-04-22 23:00:00,121,0,
Malawi,Malawi,2020-04-22 23:00:00,18,2,
Malaysia,Malaysia,2020-04-22 23:00:00,5482,92,
Maldives,Maldives,2020-04-22 23:00:00,85,0,
Mali,Mali,2020-04-22 23:00:00,258,14,
Malta,Malta,2020-04-22 23:00:00,443,3,
Martinique,Martinique,2020-04-22 23:00:00,163,14,
Mauritania,Mauritania,2020-04-22 23:00:00,7,1,
Mauritius,Mauritius,2020-04-22 23:00:00,328,9,
Mayotte,Mayotte,2020-04-22 23:00:00,311,4,
Mexico,Mexico,2020-04-22 23:00:00,8772,712,
Monaco,Monaco,2020-04-22 23:00:00,68,1,
Mongolia,Mongolia,2020-04-22 23:00:00,35,0,
Montenegro,Montenegro,2020-04-22 23:00:00,313,5,
Montserrat,Montserrat,2020-04-22 23:00:00,11,0,
Morocco,Morocco,2020-04-22 23:00:00,3377,149,
Mozambique,Mozambique,2020-04-22 23:00:00,39,0,
Myanmar,Myanmar,2020-04-22 23:00:00,121,5,
Namibia,Namibia,2020-04-22 23:00:00,16,0,
Nepal,Nepal,2020-04-22 23:00:00,42,0,
Netherlands,Netherlands,2020-04-22 23:00:00,34134,3916,
New Caledonia,New Caledonia,2020-04-22 23:00:00,18,0,
New Zealand,New Zealand,2020-04-22 23:00:00,1112,14,
Nicaragua,Nicaragua,2020-04-22 23:00:00,10,2,
Niger,Niger,2020-04-22 23:00:00,657,20,
Nigeria,Nigeria,2020-04-22 23:00:00,541,19,
North Macedonia,North Macedonia,2020-04-22 23:00:00,1231,55,
Norway,Norway,2020-04-22 23:00:00,7166,163,
Palestine,Palestine,2020-04-22 23:00:00,335,2,
Oman,Oman,2020-04-22 23:00:00,1614,8,
Others,Japan (Diamond Princess),2020-04-22 23:00:00,712,13,
Pakistan,Pakistan,2020-04-22 23:00:00,9749,209,
Panama,Panama,2020-04-22 23:00:00,4658,136,
Papua New Guinea,Papua New Guinea,2020-04-22 23:00:00,7,0,
Paraguay,Paraguay,2020-04-22 23:00:00,208,8,
Philippines,Philippines,2020-04-22 23:00:00,6599,437,
Poland,Poland,2020-04-22 23:00:00,9856,401,
Portugal,Portugal,2020-04-22 23:00:00,21379,762,
Qatar,Qatar,2020-04-22 23:00:00,7141,10,
Moldova,Moldova,2020-04-22 23:00:00,2641,73,
Reunion,Reunion,2020-04-22 23:00:00,410,0,
Romania,Romania,2020-04-22 23:00:00,9242,483,
Russia,Russia,2020-04-22 23:00:00,57999,513,
Rwanda,Rwanda,2020-04-22 23:00:00,150,0,
Saint Barthelemy,Saint Barthelemy,2020-04-22 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-22 23:00:00,15,0,
Saint Lucia,Saint Lucia,2020-04-22 23:00:00,15,0,
Saint Martin,Saint Martin,2020-04-22 23:00:00,37,2,
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-04-22 23:00:00,1,0,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-04-22 23:00:00,12,0,
San Marino,San Marino,2020-04-22 23:00:00,476,40,
Sao Tome and Principe,Sao Tome and Principe,2020-04-22 23:00:00,4,0,
Saudi Arabia,Saudi Arabia,2020-04-22 23:00:00,12772,114,
Senegal,Senegal,2020-04-22 23:00:00,412,5,
Serbia,Serbia,2020-04-22 23:00:00,6890,130,
Seychelles,Seychelles,2020-04-22 23:00:00,11,0,
Sierra Leone,Sierra Leone,2020-04-22 23:00:00,50,0,
Singapore,Singapore,2020-04-22 23:00:00,9125,11,
Sint Maarten,Sint Maarten,2020-04-22 23:00:00,68,10,
Slovakia,Slovakia,2020-04-22 23:00:00,1199,14,
Slovenia,Slovenia,2020-04-22 23:00:00,1340,77,
Somalia,Somalia,2020-04-22 23:00:00,286,14,
South Africa,South Africa,2020-04-22 23:00:00,3465,58,
South Sudan,South Sudan,2020-04-22 23:00:00,4,0,
Sri Lanka,Sri Lanka,2020-04-22 23:00:00,310,7,
Sudan,Sudan,2020-04-22 23:00:00,140,13,
Suriname,Suriname,2020-04-22 23:00:00,10,1,
Sweden,Sweden,2020-04-22 23:00:00,15322,1765,
Switzerland,Switzerland,2020-04-22 23:00:00,27981,1186,
Syria,Syria,2020-04-22 23:00:00,42,3,
Thailand,Thailand,2020-04-22 23:00:00,2826,49,
United Kingdom,United Kingdom,2020-04-22 23:00:00,129048,17337,
Timor-Leste,Timor-Leste,2020-04-22 23:00:00,23,0,
Togo,Togo,2020-04-22 23:00:00,86,6,
Trinidad and Tobago,Trinidad and Tobago,2020-04-22 23:00:00,114,8,
Tunisia,Tunisia,2020-04-22 23:00:00,901,38,
Turkey,Turkey,2020-04-22 23:00:00,95591,2259,
Turks and Caicos Islands,Turks and Caicos Islands,2020-04-22 23:00:00,11,1,
Uganda,Uganda,2020-04-22 23:00:00,56,0,
Ukraine,Ukraine,2020-04-22 23:00:00,6592,174,
United Arab Emirates,United Arab Emirates,2020-04-22 23:00:00,8238,52,
Tanzania,Tanzania,2020-04-22 23:00:00,255,10,
Uruguay,Uruguay,2020-04-22 23:00:00,535,10,
Uzbekistan,Uzbekistan,2020-04-22 23:00:00,1657,6,
Venezuela,Venezuela,2020-04-22 23:00:00,285,10,
Vietnam,Vietnam,2020-04-22 23:00:00,268,0,
Yemen,Yemen,2020-04-22 23:00:00,1,0,
