name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-07-22 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-07-22 03:00:00,1657,8,1636
Henan,Mainland China,2020-07-22 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-07-22 03:00:00,1270,2,1267
Hunan,Mainland China,2020-07-22 03:00:00,1019,4,1015
Anhui,Mainland China,2020-07-22 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-07-22 03:00:00,947,13,934
Jiangxi,Mainland China,2020-07-22 03:00:00,932,1,931
Beijing,Mainland China,2020-07-22 03:00:00,929,9,775
Shandong,Mainland China,2020-07-22 03:00:00,796,7,785
Shanghai,Mainland China,2020-07-22 03:00:00,733,7,701
Jiangsu,Mainland China,2020-07-22 03:00:00,654,0,654
Sichuan,Mainland China,2020-07-22 03:00:00,599,3,592
Chongqing,Mainland China,2020-07-22 03:00:00,583,6,576
Fujian,Mainland China,2020-07-22 03:00:00,364,1,361
Hebei,Mainland China,2020-07-22 03:00:00,349,6,340
Shaanxi,Mainland China,2020-07-22 03:00:00,322,3,315
Guangxi,Mainland China,2020-07-22 03:00:00,255,2,252
Nei Mongol,Mainland China,2020-07-22 03:00:00,249,1,237
Tianjin,Mainland China,2020-07-22 03:00:00,203,3,195
Shanxi,Mainland China,2020-07-22 03:00:00,201,0,200
Yunnan,Mainland China,2020-07-22 03:00:00,188,2,184
Hainan,Mainland China,2020-07-22 03:00:00,171,6,165
Gansu,Mainland China,2020-07-22 03:00:00,167,2,165
Liaoning,Mainland China,2020-07-22 03:00:00,164,2,152
Jilin,Mainland China,2020-07-22 03:00:00,155,2,153
Guizhou,Mainland China,2020-07-22 03:00:00,147,2,145
Xinjiang Uygur,Mainland China,2020-07-22 03:00:00,93,3,73
Ningxia,Mainland China,2020-07-22 03:00:00,75,0,75
Qinghai,Mainland China,2020-07-22 03:00:00,18,0,18
Xizang,Mainland China,2020-07-22 03:00:00,1,0,1
Brazil,Brazil,2020-07-22 03:00:00,2166532,81597,1465970
Russia,Russia,2020-07-22 03:00:00,783328,12580,562384
South Africa,South Africa,2020-07-22 03:00:00,381798,5173,194865
Peru,Peru,2020-07-22 03:00:00,362087,13579,248746
Mexico,Mexico,2020-07-22 03:00:00,356255,40400,227165
Chile,Chile,2020-07-22 03:00:00,334683,8677,306816
United Kingdom,United Kingdom,2020-07-22 03:00:00,295817,45318,
Iran,Iran,2020-07-22 03:00:00,278827,14634,242351
Spain,Spain,2020-07-22 03:00:00,266194,28424,150376
Pakistan,Pakistan,2020-07-22 03:00:00,266096,5639,208030
Saudi Arabia,Saudi Arabia,2020-07-22 03:00:00,255825,2523,207259
Italy,Italy,2020-07-22 03:00:00,244752,35073,197431
Turkey,Turkey,2020-07-22 03:00:00,221500,5526,204011
Colombia,Colombia,2020-07-22 03:00:00,211038,7166,98840
Bangladesh,Bangladesh,2020-07-22 03:00:00,210510,2709,115397
Germany,Germany,2020-07-22 03:00:00,203890,9179,188139
France,France,2020-07-22 03:00:00,177338,30165,79734
Argentina,Argentina,2020-07-22 03:00:00,136105,2490,58585
Qatar,Qatar,2020-07-22 03:00:00,107430,160,104191
Iraq,Iraq,2020-07-22 03:00:00,97159,3950,64950
Indonesia,Indonesia,2020-07-22 03:00:00,89869,4320,48466
Egypt,Egypt,2020-07-22 03:00:00,89078,4399,29473
Sweden,Sweden,2020-07-22 03:00:00,78166,5646,
Ecuador,Ecuador,2020-07-22 03:00:00,76217,5366,5900
Kazakhstan,Kazakhstan,2020-07-22 03:00:00,73468,585,45376
Philippines,Philippines,2020-07-22 03:00:00,70764,1837,23281
Oman,Oman,2020-07-22 03:00:00,69887,337,46608
Belarus,Belarus,2020-07-22 03:00:00,66348,507,58592
Belgium,Belgium,2020-07-22 03:00:00,64094,9805,17321
Bolivia,Bolivia,2020-07-22 03:00:00,60991,2218,18875
Kuwait,Kuwait,2020-07-22 03:00:00,60434,412,50919
Ukraine,Ukraine,2020-07-22 03:00:00,60166,1518,32199
United Arab Emirates,United Arab Emirates,2020-07-22 03:00:00,57498,341,49964
Dominican Republic,Dominican Republic,2020-07-22 03:00:00,54797,999,25976
Panama,Panama,2020-07-22 03:00:00,54426,1127,29164
Israel,Israel,2020-07-22 03:00:00,54042,425,22743
Netherlands,Netherlands,2020-07-22 03:00:00,52073,6136,
Portugal,Portugal,2020-07-22 03:00:00,48898,1697,33769
Singapore,Singapore,2020-07-22 03:00:00,48434,27,44584
Poland,Poland,2020-07-22 03:00:00,40782,1636,30771
Guatemala,Guatemala,2020-07-22 03:00:00,40229,1531,26685
Romania,Romania,2020-07-22 03:00:00,39133,2074,24454
Nigeria,Nigeria,2020-07-22 03:00:00,37801,805,15677
Bahrain,Bahrain,2020-07-22 03:00:00,37316,129,33455
Afghanistan,Afghanistan,2020-07-22 03:00:00,35615,1186,23741
Armenia,Armenia,2020-07-22 03:00:00,35254,662,24206
Honduras,Honduras,2020-07-22 03:00:00,34611,935,3905
Switzerland,Switzerland,2020-07-22 03:00:00,33742,1691,30500
Ghana,Ghana,2020-07-22 03:00:00,28989,153,25331
Kyrgyzstan,Kyrgyzstan,2020-07-22 03:00:00,28251,1079,14776
Azerbaijan,Azerbaijan,2020-07-22 03:00:00,28242,376,19939
Ireland,Ireland,2020-07-22 03:00:00,25802,1753,23364
Japan,Japan,2020-07-22 03:00:00,25736,988,20155
Algeria,Algeria,2020-07-22 03:00:00,24278,1100,16646
Serbia,Serbia,2020-07-22 03:00:00,21605,491,16392
Moldova,Moldova,2020-07-22 03:00:00,21442,707,14599
Austria,Austria,2020-07-22 03:00:00,19827,711,17716
Nepal,Nepal,2020-07-22 03:00:00,17994,40,12477
Uzbekistan,Uzbekistan,2020-07-22 03:00:00,17881,95,9521
Morocco,Morocco,2020-07-22 03:00:00,17742,280,15389
Cameroon,Cameroon,2020-07-22 03:00:00,16522,382,13728
Cote d'Ivoire,Cote d'Ivoire,2020-07-22 03:00:00,14531,93,8857
Czech Republic,Czech Republic,2020-07-22 03:00:00,14324,360,8918
Kenya,Kenya,2020-07-22 03:00:00,14168,250,6258
South Korea,South Korea,2020-07-22 03:00:00,13879,297,12698
Denmark,Denmark,2020-07-22 03:00:00,13302,611,12261
Venezuela,Venezuela,2020-07-22 03:00:00,12774,120,6983
El Salvador,El Salvador,2020-07-22 03:00:00,12582,352,6965
Australia,Australia,2020-07-22 03:00:00,12252,126,8541
Costa Rica,Costa Rica,2020-07-22 03:00:00,11811,68,3194
Ethiopia,Ethiopia,2020-07-22 03:00:00,11072,180,5448
Sudan,Sudan,2020-07-22 03:00:00,10992,693,5707
North Macedonia,North Macedonia,2020-07-22 03:00:00,9412,432,4940
Palestine,Palestine,2020-07-22 03:00:00,10520,66,1932
Norway,Norway,2020-07-22 03:00:00,9053,255,8674
Senegal,Senegal,2020-07-22 03:00:00,8985,174,6044
Malaysia,Malaysia,2020-07-22 03:00:00,8815,123,8562
Bulgaria,Bulgaria,2020-07-22 03:00:00,8929,308,4106
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-07-22 03:00:00,8591,256,3755
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-07-22 03:00:00,8443,194,4335
Finland,Finland,2020-07-22 03:00:00,7340,328,6880
Haiti,Haiti,2020-07-22 03:00:00,7063,146,3877
Madagascar,Madagascar,2020-07-22 03:00:00,7153,62,3339
Tajikistan,Tajikistan,2020-07-22 03:00:00,6921,57,5529
Guinea,Guinea,2020-07-22 03:00:00,6590,40,5257
Gabon,Gabon,2020-07-22 03:00:00,6315,46,3865
Mauritania,Mauritania,2020-07-22 03:00:00,5923,155,3279
Kosovo,Kosovo,2020-07-22 03:00:00,5877,139,3069
Luxembourg,Luxembourg,2020-07-22 03:00:00,5605,111,4333
Djibouti,Djibouti,2020-07-22 03:00:00,5020,56,4809
Central African Republic,Central African Republic,2020-07-22 03:00:00,4485,55,1348
Croatia,Croatia,2020-07-22 03:00:00,4370,122,3098
Hungary,Hungary,2020-07-22 03:00:00,4347,596,3257
Albania,Albania,2020-07-22 03:00:00,4171,113,2264
Paraguay,Paraguay,2020-07-22 03:00:00,3721,31,1481
Thailand,Thailand,2020-07-22 03:00:00,3255,58,3105
Somalia,Somalia,2020-07-22 03:00:00,3130,93,1452
Equatorial Guinea,Equatorial Guinea,2020-07-22 03:00:00,3071,51,842
Zambia,Zambia,2020-07-22 03:00:00,3326,128,1462
Maldives,Maldives,2020-07-22 03:00:00,2999,15,2354
Malawi,Malawi,2020-07-22 03:00:00,3045,64,1180
Nicaragua,Nicaragua,2020-07-22 03:00:00,2846,99,1750
Lebanon,Lebanon,2020-07-22 03:00:00,2905,41,1485
Sri Lanka,Sri Lanka,2020-07-22 03:00:00,2730,11,2035
Republic of the Congo,Republic of the Congo,2020-07-22 03:00:00,2633,49,626
Mali,Mali,2020-07-22 03:00:00,2475,121,1809
Cuba,Cuba,2020-07-22 03:00:00,2446,87,2304
South Sudan,South Sudan,2020-07-22 03:00:00,2211,45,1175
Montenegro,Montenegro,2020-07-22 03:00:00,2072,35,378
Estonia,Estonia,2020-07-22 03:00:00,2021,69,1912
Cabo Verde,Cabo Verde,2020-07-22 03:00:00,2071,21,913
Slovakia,Slovakia,2020-07-22 03:00:00,1980,28,1523
Lithuania,Lithuania,2020-07-22 03:00:00,1949,80,1601
Guinea-Bissau,Guinea-Bissau,2020-07-22 03:00:00,1954,26,803
Slovenia,Slovenia,2020-07-22 03:00:00,1953,111,1568
Iceland,Iceland,2020-07-22 03:00:00,1930,10,1902
Libya,Libya,2020-07-22 03:00:00,1980,49,385
Hong Kong,Hong Kong,2020-07-22 03:00:00,1886,12,1294
eSwatini,eSwatini,2020-07-22 03:00:00,1729,21,788
Sierra Leone,Sierra Leone,2020-07-22 03:00:00,1727,66,1273
Benin,Benin,2020-07-22 03:00:00,1602,31,782
Yemen,Yemen,2020-07-22 03:00:00,1623,448,701
Rwanda,Rwanda,2020-07-22 03:00:00,1629,5,819
Zimbabwe,Zimbabwe,2020-07-22 03:00:00,1713,26,439
Mozambique,Mozambique,2020-07-22 03:00:00,1507,11,408
Namibia,Namibia,2020-07-22 03:00:00,1366,7,57
Tunisia,Tunisia,2020-07-22 03:00:00,1381,50,1095
Jordan,Jordan,2020-07-22 03:00:00,1223,11,1022
New Zealand,New Zealand,2020-07-22 03:00:00,1205,22,1156
Latvia,Latvia,2020-07-22 03:00:00,1192,31,1022
Suriname,Suriname,2020-07-22 03:00:00,1131,21,705
Niger,Niger,2020-07-22 03:00:00,1105,69,1014
Liberia,Liberia,2020-07-22 03:00:00,1107,70,519
Uruguay,Uruguay,2020-07-22 03:00:00,1064,33,927
Uganda,Uganda,2020-07-22 03:00:00,1069,0,1023
Burkina Faso,Burkina Faso,2020-07-22 03:00:00,1065,53,887
Cyprus,Cyprus,2020-07-22 03:00:00,1038,19,845
Georgia (country),Georgia,2020-07-22 03:00:00,1018,15,898
Chad,Chad,2020-07-22 03:00:00,889,75,800
Andorra,Andorra,2020-07-22 03:00:00,884,52,803
Togo,Togo,2020-07-22 03:00:00,783,15,548
Jamaica,Jamaica,2020-07-22 03:00:00,790,10,678
São Tomé and Príncipe,São Tomé and Príncipe,2020-07-22 03:00:00,743,14,337
Others,Japan (Diamond Princess),2020-07-22 03:00:00,712,14,653
San Marino,San Marino,2020-07-22 03:00:00,716,42,656
Angola,Angola,2020-07-22 03:00:00,749,29,210
Malta,Malta,2020-07-22 03:00:00,677,9,662
Botswana,Botswana,2020-07-22 03:00:00,522,1,48
Syria,Syria,2020-07-22 03:00:00,522,29,144
Taiwan,Taiwan,2020-07-22 03:00:00,455,7,440
Vietnam,Vietnam,2020-07-22 03:00:00,382,0,357
Lesotho,Lesotho,2020-07-22 03:00:00,359,6,69
Mauritius,Mauritius,2020-07-22 03:00:00,343,10,331
Myanmar,Myanmar,2020-07-22 03:00:00,341,6,273
Comoros,Comoros,2020-07-22 03:00:00,337,7,319
Guyana,Guyana,2020-07-22 03:00:00,337,19,163
Isle of Man,Isle of Man,2020-07-22 03:00:00,336,24,312
Jersey,Jersey,2020-07-22 03:00:00,331,31,
Burundi,Burundi,2020-07-22 03:00:00,328,1,207
Mongolia,Mongolia,2020-07-22 03:00:00,287,0,211
Eritrea,Eritrea,2020-07-22 03:00:00,251,0,155
Guernsey,Guernsey,2020-07-22 03:00:00,252,13,238
Cayman Islands,Cayman Islands,2020-07-22 03:00:00,204,1,200
Cambodia,Cambodia,2020-07-22 03:00:00,197,0,140
Faroe Islands,Faroe Islands,2020-07-22 03:00:00,191,0,188
Gibraltar,Gibraltar,2020-07-22 03:00:00,180,0,180
Bermuda,Bermuda,2020-07-22 03:00:00,153,9,137
Brunei,Brunei,2020-07-22 03:00:00,141,3,138
Bahamas,Bahamas,2020-07-22 03:00:00,153,11,91
Trinidad and Tobago,Trinidad and Tobago,2020-07-22 03:00:00,137,8,124
Aruba,Aruba,2020-07-22 03:00:00,117,3,100
Gambia,Gambia,2020-07-22 03:00:00,112,4,57
Monaco,Monaco,2020-07-22 03:00:00,109,4,98
Seychelles,Seychelles,2020-07-22 03:00:00,108,0,27
Barbados,Barbados,2020-07-22 03:00:00,105,7,90
Bhutan,Bhutan,2020-07-22 03:00:00,90,0,83
Liechtenstein,Liechtenstein,2020-07-22 03:00:00,87,1,81
Turks and Caicos Islands,Turks and Caicos Islands,2020-07-22 03:00:00,81,2,22
Sint Maarten,Sint Maarten,2020-07-22 03:00:00,80,15,63
Antigua and Barbuda,Antigua and Barbuda,2020-07-22 03:00:00,76,3,57
French Polynesia,French Polynesia,2020-07-22 03:00:00,62,0,60
