name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-07-02 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-07-02 03:00:00,1641,8,1627
Henan,Mainland China,2020-07-02 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-07-02 03:00:00,1269,1,1267
Hunan,Mainland China,2020-07-02 03:00:00,1019,4,1015
Anhui,Mainland China,2020-07-02 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-07-02 03:00:00,947,13,934
Jiangxi,Mainland China,2020-07-02 03:00:00,937,1,935
Shandong,Mainland China,2020-07-02 03:00:00,792,7,785
Jiangsu,Mainland China,2020-07-02 03:00:00,654,0,653
Sichuan,Mainland China,2020-07-02 03:00:00,595,3,578
Beijing,Mainland China,2020-07-02 03:00:00,587,8,443
Chongqing,Mainland China,2020-07-02 03:00:00,579,6,570
Shanghai,Mainland China,2020-07-02 03:00:00,536,6,383
Fujian,Mainland China,2020-07-02 03:00:00,363,1,357
Hebei,Mainland China,2020-07-02 03:00:00,349,6,334
Shaanxi,Mainland China,2020-07-02 03:00:00,320,3,308
Guangxi,Mainland China,2020-07-02 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-07-02 03:00:00,238,1,237
Shanxi,Mainland China,2020-07-02 03:00:00,198,0,198
Yunnan,Mainland China,2020-07-02 03:00:00,185,2,183
Tianjin,Mainland China,2020-07-02 03:00:00,180,3,144
Hainan,Mainland China,2020-07-02 03:00:00,171,6,165
Gansu,Mainland China,2020-07-02 03:00:00,164,2,143
Liaoning,Mainland China,2020-07-02 03:00:00,155,2,147
Jilin,Mainland China,2020-07-02 03:00:00,155,2,153
Guizhou,Mainland China,2020-07-02 03:00:00,147,2,145
Xinjiang Uygur,Mainland China,2020-07-02 03:00:00,76,3,73
Ningxia,Mainland China,2020-07-02 03:00:00,75,0,75
Qinghai,Mainland China,2020-07-02 03:00:00,18,0,18
Xizang,Mainland China,2020-07-02 03:00:00,1,0,1
Brazil,Brazil,2020-07-02 03:00:00,1453369,60713,826866
Russia,Russia,2020-07-02 03:00:00,654405,9536,422931
United Kingdom,United Kingdom,2020-07-02 03:00:00,313483,43906,
Peru,Peru,2020-07-02 03:00:00,288477,9860,178245
Chile,Chile,2020-07-02 03:00:00,282043,5753,245443
Spain,Spain,2020-07-02 03:00:00,249569,28392,150376
Italy,Italy,2020-07-02 03:00:00,240760,34788,190717
Mexico,Mexico,2020-07-02 03:00:00,231770,28510,138319
Iran,Iran,2020-07-02 03:00:00,230211,10958,191487
Pakistan,Pakistan,2020-07-02 03:00:00,213470,4395,100802
Turkey,Turkey,2020-07-02 03:00:00,201098,5150,175422
Germany,Germany,2020-07-02 03:00:00,196324,9061,179729
Saudi Arabia,Saudi Arabia,2020-07-02 03:00:00,194225,1698,132760
France,France,2020-07-02 03:00:00,165719,29861,76549
South Africa,South Africa,2020-07-02 03:00:00,159333,2749,76025
Bangladesh,Bangladesh,2020-07-02 03:00:00,149258,1888,62108
Colombia,Colombia,2020-07-02 03:00:00,102009,3470,43407
Qatar,Qatar,2020-07-02 03:00:00,97003,115,83965
Egypt,Egypt,2020-07-02 03:00:00,69814,3034,18881
Sweden,Sweden,2020-07-02 03:00:00,69692,5370,
Argentina,Argentina,2020-07-02 03:00:00,67182,1351,23025
Belarus,Belarus,2020-07-02 03:00:00,62424,398,47553
Belgium,Belgium,2020-07-02 03:00:00,61509,9754,17021
Ecuador,Ecuador,2020-07-02 03:00:00,58257,4576,27887
Indonesia,Indonesia,2020-07-02 03:00:00,57770,2934,25595
Iraq,Iraq,2020-07-02 03:00:00,51524,2050,26267
Netherlands,Netherlands,2020-07-02 03:00:00,50273,6113,
United Arab Emirates,United Arab Emirates,2020-07-02 03:00:00,49069,316,38160
Kuwait,Kuwait,2020-07-02 03:00:00,46940,358,37715
Ukraine,Ukraine,2020-07-02 03:00:00,44998,1173,19548
Singapore,Singapore,2020-07-02 03:00:00,44122,26,39011
Portugal,Portugal,2020-07-02 03:00:00,42454,1579,27798
Oman,Oman,2020-07-02 03:00:00,41194,185,24162
Kazakhstan,Kazakhstan,2020-07-02 03:00:00,41065,188,13845
Philippines,Philippines,2020-07-02 03:00:00,38511,1270,10438
Poland,Poland,2020-07-02 03:00:00,34775,1477,21791
Panama,Panama,2020-07-02 03:00:00,34463,645,15945
Dominican Republic,Dominican Republic,2020-07-02 03:00:00,33387,754,17904
Bolivia,Bolivia,2020-07-02 03:00:00,33219,1123,9340
Switzerland,Switzerland,2020-07-02 03:00:00,31851,1685,29200
Afghanistan,Afghanistan,2020-07-02 03:00:00,31836,774,14651
Bahrain,Bahrain,2020-07-02 03:00:00,27414,92,21948
Romania,Romania,2020-07-02 03:00:00,27296,1667,19314
Nigeria,Nigeria,2020-07-02 03:00:00,26484,603,10152
Israel,Israel,2020-07-02 03:00:00,26257,322,17452
Armenia,Armenia,2020-07-02 03:00:00,26065,453,14563
Ireland,Ireland,2020-07-02 03:00:00,25477,1738,23349
Honduras,Honduras,2020-07-02 03:00:00,19558,497,2060
Guatemala,Guatemala,2020-07-02 03:00:00,19011,817,3231
Japan,Japan,2020-07-02 03:00:00,18723,974,16731
Ghana,Ghana,2020-07-02 03:00:00,18134,117,13550
Azerbaijan,Azerbaijan,2020-07-02 03:00:00,18112,220,10061
Austria,Austria,2020-07-02 03:00:00,17873,705,16491
Moldova,Moldova,2020-07-02 03:00:00,16898,549,9594
Serbia,Serbia,2020-07-02 03:00:00,14836,281,12464
Algeria,Algeria,2020-07-02 03:00:00,14272,920,10040
Nepal,Nepal,2020-07-02 03:00:00,14046,30,4656
South Korea,South Korea,2020-07-02 03:00:00,12904,282,11684
Denmark,Denmark,2020-07-02 03:00:00,12794,606,11693
Morocco,Morocco,2020-07-02 03:00:00,12636,228,9026
Cameroon,Cameroon,2020-07-02 03:00:00,12592,313,10100
Czech Republic,Czech Republic,2020-07-02 03:00:00,12046,349,7797
Cote d'Ivoire,Cote d'Ivoire,2020-07-02 03:00:00,9702,68,4381
Sudan,Sudan,2020-07-02 03:00:00,9573,602,4606
Norway,Norway,2020-07-02 03:00:00,8896,250,8138
Uzbekistan,Uzbekistan,2020-07-02 03:00:00,8781,26,5847
Malaysia,Malaysia,2020-07-02 03:00:00,8640,121,8375
Australia,Australia,2020-07-02 03:00:00,7918,104,7063
Finland,Finland,2020-07-02 03:00:00,7236,328,6700
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-07-02 03:00:00,7122,175,1785
Senegal,Senegal,2020-07-02 03:00:00,6925,112,4545
El Salvador,El Salvador,2020-07-02 03:00:00,6736,182,3964
Kenya,Kenya,2020-07-02 03:00:00,6673,149,2089
North Macedonia,North Macedonia,2020-07-02 03:00:00,6454,306,2598
Venezuela,Venezuela,2020-07-02 03:00:00,6062,51,1649
Haiti,Haiti,2020-07-02 03:00:00,5975,105,931
