name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-06-07 23:00:00,20342,357,
Albania,Albania,2020-06-07 23:00:00,1246,34,
Algeria,Algeria,2020-06-07 23:00:00,10050,698,
Andorra,Andorra,2020-06-07 23:00:00,852,51,
Angola,Angola,2020-06-07 23:00:00,86,4,
Anguilla,Anguilla,2020-06-07 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-06-07 23:00:00,25,3,
Armenia,Armenia,2020-06-07 23:00:00,13130,200,
Aruba,Aruba,2020-06-07 23:00:00,101,3,
Australia,Australia,2020-06-07 23:00:00,7255,102,
Azerbaijan,Azerbaijan,2020-06-07 23:00:00,7239,84,
Bahamas,Bahamas,2020-06-07 23:00:00,103,11,
Bahrain,Bahrain,2020-06-07 23:00:00,14383,24,
Bangladesh,Bangladesh,2020-06-07 23:00:00,63026,846,
Barbados,Barbados,2020-06-07 23:00:00,92,7,
Belarus,Belarus,2020-06-07 23:00:00,46868,259,
Belize,Belize,2020-06-07 23:00:00,19,2,
Benin,Benin,2020-06-07 23:00:00,268,4,
Bermuda,Bermuda,2020-06-07 23:00:00,141,9,
Bhutan,Bhutan,2020-06-07 23:00:00,48,0,
Bolivia,Bolivia,2020-06-07 23:00:00,12728,427,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-06-07 23:00:00,2645,158,
Botswana,Botswana,2020-06-07 23:00:00,40,1,
British Virgin Islands,British Virgin Islands,2020-06-07 23:00:00,8,1,
Brunei,Brunei,2020-06-07 23:00:00,141,2,
Bulgaria,Bulgaria,2020-06-07 23:00:00,2711,160,
Burkina Faso,Burkina Faso,2020-06-07 23:00:00,888,53,
Burundi,Burundi,2020-06-07 23:00:00,83,1,
Cabo Verde,Cabo Verde,2020-06-07 23:00:00,542,5,
Cambodia,Cambodia,2020-06-07 23:00:00,126,0,
Cameroon,Cameroon,2020-06-07 23:00:00,7599,212,
Cayman Islands,Cayman Islands,2020-06-07 23:00:00,164,1,
Central African Republic,Central African Republic,2020-06-07 23:00:00,1570,5,
Chad,Chad,2020-06-07 23:00:00,836,69,
Comoros,Comoros,2020-06-07 23:00:00,97,2,
Republic of the Congo,Republic of the Congo,2020-06-07 23:00:00,653,20,
Costa Rica,Costa Rica,2020-06-07 23:00:00,1263,10,
Cote d'Ivoire,Cote d'Ivoire,2020-06-07 23:00:00,3557,36,
Croatia,Croatia,2020-06-07 23:00:00,2247,104,
Cuba,Cuba,2020-06-07 23:00:00,2173,83,
Curacao,Curacao,2020-06-07 23:00:00,21,1,
Cyprus,Cyprus,2020-06-07 23:00:00,960,18,
Czech Republic,Czech Republic,2020-06-07 23:00:00,9567,327,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-06-07 23:00:00,3877,81,
Denmark,Denmark,2020-06-07 23:00:00,11924,587,
Djibouti,Djibouti,2020-06-07 23:00:00,4169,26,
Dominica,Dominica,2020-06-07 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-06-07 23:00:00,19195,536,
Ecuador,Ecuador,2020-06-07 23:00:00,42728,3608,
Egypt,Egypt,2020-06-07 23:00:00,32612,1198,
El Salvador,El Salvador,2020-06-07 23:00:00,2934,53,
Equatorial Guinea,Equatorial Guinea,2020-06-07 23:00:00,1043,12,
Eritrea,Eritrea,2020-06-07 23:00:00,41,0,
Estonia,Estonia,2020-06-07 23:00:00,1931,69,
eSwatini,eSwatini,2020-06-07 23:00:00,322,3,
Ethiopia,Ethiopia,2020-06-07 23:00:00,1934,20,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-06-07 23:00:00,13,0,
