name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-07-13 03:00:00,68135,4512,63623
Guangdong,Mainland China,2020-07-13 03:00:00,1645,8,1631
Henan,Mainland China,2020-07-13 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-07-13 03:00:00,1269,1,1267
Hunan,Mainland China,2020-07-13 03:00:00,1019,4,1015
Anhui,Mainland China,2020-07-13 03:00:00,991,6,985
Heilongjiang,Mainland China,2020-07-13 03:00:00,947,13,934
Jiangxi,Mainland China,2020-07-13 03:00:00,932,1,931
Beijing,Mainland China,2020-07-13 03:00:00,929,9,613
Shandong,Mainland China,2020-07-13 03:00:00,792,7,785
Shanghai,Mainland China,2020-07-13 03:00:00,718,7,688
Jiangsu,Mainland China,2020-07-13 03:00:00,654,0,654
Sichuan,Mainland China,2020-07-13 03:00:00,598,3,581
Chongqing,Mainland China,2020-07-13 03:00:00,582,6,574
Fujian,Mainland China,2020-07-13 03:00:00,363,1,360
Hebei,Mainland China,2020-07-13 03:00:00,349,6,337
Shaanxi,Mainland China,2020-07-13 03:00:00,321,3,313
Guangxi,Mainland China,2020-07-13 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-07-13 03:00:00,244,1,237
Tianjin,Mainland China,2020-07-13 03:00:00,199,3,194
Shanxi,Mainland China,2020-07-13 03:00:00,199,0,198
Yunnan,Mainland China,2020-07-13 03:00:00,187,2,183
Hainan,Mainland China,2020-07-13 03:00:00,171,6,165
Gansu,Mainland China,2020-07-13 03:00:00,167,2,159
Liaoning,Mainland China,2020-07-13 03:00:00,159,2,150
Jilin,Mainland China,2020-07-13 03:00:00,155,2,153
Guizhou,Mainland China,2020-07-13 03:00:00,147,2,145
Xinjiang Uygur,Mainland China,2020-07-13 03:00:00,76,3,73
Ningxia,Mainland China,2020-07-13 03:00:00,75,0,75
Qinghai,Mainland China,2020-07-13 03:00:00,18,0,18
Xizang,Mainland China,2020-07-13 03:00:00,1,0,1
Brazil,Brazil,2020-07-13 03:00:00,1866176,72151,1213512
Russia,Russia,2020-07-13 03:00:00,727162,11335,501061
Peru,Peru,2020-07-13 03:00:00,326326,11870,242474
Chile,Chile,2020-07-13 03:00:00,315041,6979,283902
Mexico,Mexico,2020-07-13 03:00:00,299750,35006,184764
United Kingdom,United Kingdom,2020-07-13 03:00:00,289603,44819,
South Africa,South Africa,2020-07-13 03:00:00,276242,4079,134874
Iran,Iran,2020-07-13 03:00:00,257303,12829,219993
Spain,Spain,2020-07-13 03:00:00,254711,28406,150376
Pakistan,Pakistan,2020-07-13 03:00:00,248872,5197,156700
Italy,Italy,2020-07-13 03:00:00,243061,34954,194928
Saudi Arabia,Saudi Arabia,2020-07-13 03:00:00,232259,2779,167138
Turkey,Turkey,2020-07-13 03:00:00,212993,5344,194515
Germany,Germany,2020-07-13 03:00:00,199950,9134,184622
Bangladesh,Bangladesh,2020-07-13 03:00:00,183695,2352,93614
France,France,2020-07-13 03:00:00,170752,30004,78388
Colombia,Colombia,2020-07-13 03:00:00,145362,5119,61186
Qatar,Qatar,2020-07-13 03:00:00,103598,147,99743
Argentina,Argentina,2020-07-13 03:00:00,100166,1845,42681
Egypt,Egypt,2020-07-13 03:00:00,81158,3769,23274
Indonesia,Indonesia,2020-07-13 03:00:00,75699,3606,35638
Sweden,Sweden,2020-07-13 03:00:00,74898,5526,
Iraq,Iraq,2020-07-13 03:00:00,75194,3055,41380
Ecuador,Ecuador,2020-07-13 03:00:00,67870,5031,5900
Belarus,Belarus,2020-07-13 03:00:00,64932,464,55380
Belgium,Belgium,2020-07-13 03:00:00,62606,9782,17179
Kazakhstan,Kazakhstan,2020-07-13 03:00:00,58253,375,33814
Philippines,Philippines,2020-07-13 03:00:00,54222,1372,14037
United Arab Emirates,United Arab Emirates,2020-07-13 03:00:00,54854,333,45140
Oman,Oman,2020-07-13 03:00:00,56015,257,36908
Kuwait,Kuwait,2020-07-13 03:00:00,54894,390,44610
Ukraine,Ukraine,2020-07-13 03:00:00,53521,1383,26118
Netherlands,Netherlands,2020-07-13 03:00:00,50921,6135,
Portugal,Portugal,2020-07-13 03:00:00,46512,1660,30907
Singapore,Singapore,2020-07-13 03:00:00,45961,26,42285
Bolivia,Bolivia,2020-07-13 03:00:00,48187,1807,14843
Dominican Republic,Dominican Republic,2020-07-13 03:00:00,44532,897,21459
Panama,Panama,2020-07-13 03:00:00,43257,863,21426
Israel,Israel,2020-07-13 03:00:00,38670,362,19008
Poland,Poland,2020-07-13 03:00:00,37891,1571,26048
Afghanistan,Afghanistan,2020-07-13 03:00:00,34451,1010,21135
Switzerland,Switzerland,2020-07-13 03:00:00,32713,1686,29400
Romania,Romania,2020-07-13 03:00:00,32079,1871,23613
