name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-14 23:00:00,5339,136,
Albania,Albania,2020-05-14 23:00:00,880,31,
Algeria,Algeria,2020-05-14 23:00:00,6253,522,
Andorra,Andorra,2020-05-14 23:00:00,761,49,
Angola,Angola,2020-05-14 23:00:00,45,2,
Anguilla,Anguilla,2020-05-14 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-14 23:00:00,25,3,
Armenia,Armenia,2020-05-14 23:00:00,3836,49,
Aruba,Aruba,2020-05-14 23:00:00,101,3,
Australia,Australia,2020-05-14 23:00:00,6975,98,
Azerbaijan,Azerbaijan,2020-05-14 23:00:00,2758,35,
Bahamas,Bahamas,2020-05-14 23:00:00,93,11,
Bahrain,Bahrain,2020-05-14 23:00:00,6069,10,
Bangladesh,Bangladesh,2020-05-14 23:00:00,18863,283,
Barbados,Barbados,2020-05-14 23:00:00,85,7,
Belarus,Belarus,2020-05-14 23:00:00,25840,149,
Belize,Belize,2020-05-14 23:00:00,18,2,
Benin,Benin,2020-05-14 23:00:00,327,2,
Bermuda,Bermuda,2020-05-14 23:00:00,121,8,
Bhutan,Bhutan,2020-05-14 23:00:00,15,0,
Bolivia,Bolivia,2020-05-14 23:00:00,2964,128,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-14 23:00:00,2181,119,
Botswana,Botswana,2020-05-14 23:00:00,24,1,
British Virgin Islands,British Virgin Islands,2020-05-14 23:00:00,7,1,
Brunei,Brunei,2020-05-14 23:00:00,141,1,
Bulgaria,Bulgaria,2020-05-14 23:00:00,2069,96,
Burkina Faso,Burkina Faso,2020-05-14 23:00:00,773,51,
Burundi,Burundi,2020-05-14 23:00:00,27,1,
Cabo Verde,Cabo Verde,2020-05-14 23:00:00,289,2,
Cambodia,Cambodia,2020-05-14 23:00:00,122,0,
Cameroon,Cameroon,2020-05-14 23:00:00,2800,136,
Cayman Islands,Cayman Islands,2020-05-14 23:00:00,85,1,
Central African Republic,Central African Republic,2020-05-14 23:00:00,187,0,
Chad,Chad,2020-05-14 23:00:00,372,42,
Comoros,Comoros,2020-05-14 23:00:00,11,1,
Republic of the Congo,Republic of the Congo,2020-05-14 23:00:00,341,11,
Costa Rica,Costa Rica,2020-05-14 23:00:00,804,7,
Cote d'Ivoire,Cote d'Ivoire,2020-05-14 23:00:00,1912,24,
Croatia,Croatia,2020-05-14 23:00:00,2213,94,
Cuba,Cuba,2020-05-14 23:00:00,1810,79,
Curacao,Curacao,2020-05-14 23:00:00,16,1,
Cyprus,Cyprus,2020-05-14 23:00:00,905,17,
Czech Republic,Czech Republic,2020-05-14 23:00:00,8269,290,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-14 23:00:00,1242,50,
Denmark,Denmark,2020-05-14 23:00:00,10667,533,
Djibouti,Djibouti,2020-05-14 23:00:00,1268,3,
Dominica,Dominica,2020-05-14 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-05-14 23:00:00,11196,409,
Ecuador,Ecuador,2020-05-14 23:00:00,30486,2334,
Egypt,Egypt,2020-05-14 23:00:00,10829,571,
El Salvador,El Salvador,2020-05-14 23:00:00,1037,20,
Equatorial Guinea,Equatorial Guinea,2020-05-14 23:00:00,583,7,
Eritrea,Eritrea,2020-05-14 23:00:00,39,0,
Estonia,Estonia,2020-05-14 23:00:00,1751,61,
eSwatini,eSwatini,2020-05-14 23:00:00,187,2,
Ethiopia,Ethiopia,2020-05-14 23:00:00,263,5,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-05-14 23:00:00,13,0,
Faroe Islands,Faroe Islands,2020-05-14 23:00:00,187,0,
Fiji,Fiji,2020-05-14 23:00:00,18,0,
Finland,Finland,2020-05-14 23:00:00,6054,284,
France,France,2020-05-14 23:00:00,138609,27029,
French Guiana,French Guiana,2020-05-14 23:00:00,153,1,
French Polynesia,French Polynesia,2020-05-14 23:00:00,60,0,
Gabon,Gabon,2020-05-14 23:00:00,1004,9,
Gambia,Gambia,2020-05-14 23:00:00,23,1,
Georgia (country),Georgia,2020-05-14 23:00:00,652,11,
Ghana,Ghana,2020-05-14 23:00:00,5408,24,
Gibraltar,Gibraltar,2020-05-14 23:00:00,147,0,
Greenland,Greenland,2020-05-14 23:00:00,11,0,
Grenada,Grenada,2020-05-14 23:00:00,21,0,
Guadeloupe,Guadeloupe,2020-05-14 23:00:00,155,13,
Guatemala,Guatemala,2020-05-14 23:00:00,1199,27,
Guernsey,Guernsey,2020-05-14 23:00:00,252,13,
Guinea,Guinea,2020-05-14 23:00:00,2372,14,
Guinea-Bissau,Guinea-Bissau,2020-05-14 23:00:00,836,3,
Guyana,Guyana,2020-05-14 23:00:00,113,10,
Haiti,Haiti,2020-05-14 23:00:00,219,18,
Vatican City,Vatican City,2020-05-14 23:00:00,12,0,
Honduras,Honduras,2020-05-14 23:00:00,2180,121,
Hungary,Hungary,2020-05-14 23:00:00,3380,436,
Iceland,Iceland,2020-05-14 23:00:00,1802,10,
Indonesia,Indonesia,2020-05-14 23:00:00,16006,1043,
Iran,Iran,2020-05-14 23:00:00,114533,6854,
Iraq,Iraq,2020-05-14 23:00:00,3143,115,
Ireland,Ireland,2020-05-14 23:00:00,23401,1497,
Isle of Man,Isle of Man,2020-05-14 23:00:00,331,23,
Israel,Israel,2020-05-14 23:00:00,16539,262,
Jamaica,Jamaica,2020-05-14 23:00:00,507,9,
Japan,Japan,2020-05-14 23:00:00,16079,687,
Jersey,Jersey,2020-05-14 23:00:00,295,26,
Jordan,Jordan,2020-05-14 23:00:00,586,9,
Kazakhstan,Kazakhstan,2020-05-14 23:00:00,5571,33,
Kenya,Kenya,2020-05-14 23:00:00,737,40,
Kosovo,Kosovo,2020-05-14 23:00:00,919,29,
Kuwait,Kuwait,2020-05-14 23:00:00,11975,88,
Kyrgyzstan,Kyrgyzstan,2020-05-14 23:00:00,1082,12,
Laos,Laos,2020-05-14 23:00:00,19,0,
Latvia,Latvia,2020-05-14 23:00:00,951,19,
Lebanon,Lebanon,2020-05-14 23:00:00,886,26,
Lesotho,Lesotho,2020-05-14 23:00:00,1,0,
Liberia,Liberia,2020-05-14 23:00:00,213,20,
Libya,Libya,2020-05-14 23:00:00,64,3,
Liechtenstein,Liechtenstein,2020-05-14 23:00:00,83,1,
Lithuania,Lithuania,2020-05-14 23:00:00,1505,54,
Luxembourg,Luxembourg,2020-05-14 23:00:00,3904,103,
Madagascar,Madagascar,2020-05-14 23:00:00,212,0,
Malawi,Malawi,2020-05-14 23:00:00,63,3,
Malaysia,Malaysia,2020-05-14 23:00:00,6779,111,
Maldives,Maldives,2020-05-14 23:00:00,968,4,
Mali,Mali,2020-05-14 23:00:00,758,44,
Malta,Malta,2020-05-14 23:00:00,508,6,
Martinique,Martinique,2020-05-14 23:00:00,189,14,
Mauritania,Mauritania,2020-05-14 23:00:00,9,1,
Mauritius,Mauritius,2020-05-14 23:00:00,332,10,
Mayotte,Mayotte,2020-05-14 23:00:00,1143,14,
Mexico,Mexico,2020-05-14 23:00:00,38324,3926,
Monaco,Monaco,2020-05-14 23:00:00,96,1,
Mongolia,Mongolia,2020-05-14 23:00:00,42,0,
Montenegro,Montenegro,2020-05-14 23:00:00,324,9,
Montserrat,Montserrat,2020-05-14 23:00:00,11,1,
Morocco,Morocco,2020-05-14 23:00:00,6593,189,
Mozambique,Mozambique,2020-05-14 23:00:00,107,0,
Myanmar,Myanmar,2020-05-14 23:00:00,181,6,
Namibia,Namibia,2020-05-14 23:00:00,16,0,
Nepal,Nepal,2020-05-14 23:00:00,249,0,
Netherlands,Netherlands,2020-05-14 23:00:00,43211,5562,
New Caledonia,New Caledonia,2020-05-14 23:00:00,18,0,
New Zealand,New Zealand,2020-05-14 23:00:00,1147,21,
Nicaragua,Nicaragua,2020-05-14 23:00:00,25,8,
Niger,Niger,2020-05-14 23:00:00,860,49,
Nigeria,Nigeria,2020-05-14 23:00:00,4971,164,
North Macedonia,North Macedonia,2020-05-14 23:00:00,1694,95,
Norway,Norway,2020-05-14 23:00:00,8158,229,
Palestine,Palestine,2020-05-14 23:00:00,548,4,
Oman,Oman,2020-05-14 23:00:00,4341,17,
Others,Japan (Diamond Princess),2020-05-14 23:00:00,712,13,
Pakistan,Pakistan,2020-05-14 23:00:00,35788,770,
Panama,Panama,2020-05-14 23:00:00,8616,249,
Papua New Guinea,Papua New Guinea,2020-05-14 23:00:00,8,0,
Paraguay,Paraguay,2020-05-14 23:00:00,740,11,
Philippines,Philippines,2020-05-14 23:00:00,11618,772,
Poland,Poland,2020-05-14 23:00:00,17204,861,
Portugal,Portugal,2020-05-14 23:00:00,28132,1175,
Qatar,Qatar,2020-05-14 23:00:00,28272,14,
Moldova,Moldova,2020-05-14 23:00:00,5406,190,
Reunion,Reunion,2020-05-14 23:00:00,439,0,
Romania,Romania,2020-05-14 23:00:00,16002,1016,
Russia,Russia,2020-05-14 23:00:00,252245,2305,
Rwanda,Rwanda,2020-05-14 23:00:00,287,0,
Saint Barthelemy,Saint Barthelemy,2020-05-14 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-14 23:00:00,15,0,
Saint Lucia,Saint Lucia,2020-05-14 23:00:00,18,0,
Saint Martin,Saint Martin,2020-05-14 23:00:00,39,3,
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-14 23:00:00,1,0,
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-05-14 23:00:00,17,0,
San Marino,San Marino,2020-05-14 23:00:00,647,41,
Sao Tome and Principe,Sao Tome and Principe,2020-05-14 23:00:00,165,7,
Saudi Arabia,Saudi Arabia,2020-05-14 23:00:00,46869,283,
Senegal,Senegal,2020-05-14 23:00:00,2105,22,
Serbia,Serbia,2020-05-14 23:00:00,10295,222,
Seychelles,Seychelles,2020-05-14 23:00:00,11,0,
Sierra Leone,Sierra Leone,2020-05-14 23:00:00,387,21,
Singapore,Singapore,2020-05-14 23:00:00,25346,21,
Sint Maarten,Sint Maarten,2020-05-14 23:00:00,78,15,
Slovakia,Slovakia,2020-05-14 23:00:00,1469,27,
Slovenia,Slovenia,2020-05-14 23:00:00,1464,103,
Somalia,Somalia,2020-05-14 23:00:00,1284,53,
South Africa,South Africa,2020-05-14 23:00:00,12074,219,
South Sudan,South Sudan,2020-05-14 23:00:00,194,0,
Spain,Spain,2020-05-14 23:00:00,228691,27104,
Sri Lanka,Sri Lanka,2020-05-14 23:00:00,916,9,
Sudan,Sudan,2020-05-14 23:00:00,1818,90,
Suriname,Suriname,2020-05-14 23:00:00,10,1,
Sweden,Sweden,2020-05-14 23:00:00,27909,3460,
Switzerland,Switzerland,2020-05-14 23:00:00,30330,1563,
Syria,Syria,2020-05-14 23:00:00,48,3,
Tajikistan,Tajikistan,2020-05-14 23:00:00,729,32,
Thailand,Thailand,2020-05-14 23:00:00,3018,56,
United Kingdom,United Kingdom,2020-05-14 23:00:00,229709,33186,
Timor-Leste,Timor-Leste,2020-05-14 23:00:00,24,0,
Togo,Togo,2020-05-14 23:00:00,219,11,
Trinidad and Tobago,Trinidad and Tobago,2020-05-14 23:00:00,116,8,
Tunisia,Tunisia,2020-05-14 23:00:00,1032,45,
Turkey,Turkey,2020-05-14 23:00:00,143114,3952,
Turks and Caicos Islands,Turks and Caicos Islands,2020-05-14 23:00:00,12,1,
Uganda,Uganda,2020-05-14 23:00:00,139,0,
Ukraine,Ukraine,2020-05-14 23:00:00,16847,456,
United Arab Emirates,United Arab Emirates,2020-05-14 23:00:00,21084,208,
Tanzania,Tanzania,2020-05-14 23:00:00,509,21,
Uruguay,Uruguay,2020-05-14 23:00:00,717,19,
Uzbekistan,Uzbekistan,2020-05-14 23:00:00,2620,11,
Venezuela,Venezuela,2020-05-14 23:00:00,440,10,
Vietnam,Vietnam,2020-05-14 23:00:00,288,0,
Yemen,Yemen,2020-05-14 23:00:00,87,13,
Zambia,Zambia,2020-05-14 23:00:00,446,7,
Zimbabwe,Zimbabwe,2020-05-14 23:00:00,37,4,
Hubei,Mainland China,2020-05-15 03:00:00,68134,4512,63616
Guangdong,Mainland China,2020-05-15 03:00:00,1589,8,1579
Henan,Mainland China,2020-05-15 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-15 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-05-15 03:00:00,1051,4,1009
Hunan,Mainland China,2020-05-15 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-15 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-15 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-15 03:00:00,945,13,930
Shandong,Mainland China,2020-05-15 03:00:00,788,7,778
Jiangsu,Mainland China,2020-05-15 03:00:00,653,0,653
Chongqing,Mainland China,2020-05-15 03:00:00,579,6,573
Beijing,Mainland China,2020-05-15 03:00:00,593,9,574
Shanghai,Mainland China,2020-05-15 03:00:00,660,7,638
Sichuan,Mainland China,2020-05-15 03:00:00,561,3,558
Taiwan,Taiwan,2020-05-15 03:00:00,440,7,383
Fujian,Mainland China,2020-05-15 03:00:00,356,1,355
Hebei,Mainland China,2020-05-15 03:00:00,328,6,321
Shaanxi,Mainland China,2020-05-15 03:00:00,308,3,300
Guangxi,Mainland China,2020-05-15 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-15 03:00:00,209,1,194
Shanxi,Mainland China,2020-05-15 03:00:00,198,0,198
Tianjin,Mainland China,2020-05-15 03:00:00,191,3,187
Yunnan,Mainland China,2020-05-15 03:00:00,185,2,183
Hainan,Mainland China,2020-05-15 03:00:00,168,6,162
Guizhou,Mainland China,2020-05-15 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-15 03:00:00,149,2,144
Gansu,Mainland China,2020-05-15 03:00:00,139,2,137
Jilin,Mainland China,2020-05-15 03:00:00,138,1,108
Xinjiang Uygur,Mainland China,2020-05-15 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-15 03:00:00,75,0,75
Macau,Macau,2020-05-15 03:00:00,45,0,43
Qinghai,Mainland China,2020-05-15 03:00:00,18,0,18
Xizang,Mainland China,2020-05-15 03:00:00,1,0,1
India,India,2020-05-15 00:00:00,81997,2649,27969
Canada,Canada,2020-05-15 00:00:00,73401,5472,28171
Austria,Austria,2020-05-15 00:00:00,16026,626,14405
Belgium,Belgium,2020-05-14 16:00:00,54288,8903,14111
Italy,Italy,2020-05-14 20:00:00,223096,31368,115288
South Korea,South Korea,2020-05-14 11:00:00,10991,260,9762
Greece,Greece,2020-05-14 22:00:00,2770,157,1442
Chile,Chile,2020-05-14 16:00:00,37040,368,15655
Peru,Peru,2020-05-14 20:00:00,80604,2267,25151
Argentina,Argentina,2020-05-15 02:00:00,7134,353,2385
Brazil,Brazil,2020-05-15 00:00:00,202918,13993,79479
Colombia,Colombia,2020-05-15 00:00:00,13610,525,3358
Germany,Germany,2020-05-15 00:00:00,175659,8052,150300
New York,USA,2020-05-15 03:00:00,343733,27112,26417
New Jersey,USA,2020-05-15 03:00:00,142704,9946,3237
Illinois,USA,2020-05-15 03:00:00,87937,3928,2032
Massachusetts,USA,2020-05-15 03:00:00,82182,5482,12842
California,USA,2020-05-15 03:00:00,74871,3052,11686
Pennsylvania,USA,2020-05-15 03:00:00,63105,4288,1120
Michigan,USA,2020-05-15 03:00:00,49582,4787,22686
Texas,USA,2020-05-15 03:00:00,44485,1235,24600
Florida,USA,2020-05-15 03:00:00,43210,1875,371
Georgia,USA,2020-05-15 03:00:00,35977,1545,340
Maryland,USA,2020-05-15 03:00:00,35903,1866,2569
Connecticut,USA,2020-05-15 03:00:00,35464,3219,63
Louisiana,USA,2020-05-15 03:00:00,33489,2417,22608
Virginia,USA,2020-05-15 03:00:00,27813,956,3554
