name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-04-18 23:00:00,908,30,
Albania,Albania,2020-04-18 23:00:00,548,26,
Algeria,Algeria,2020-04-18 23:00:00,2418,364,
Andorra,Andorra,2020-04-18 23:00:00,703,35,
Angola,Angola,2020-04-18 23:00:00,19,2,
Anguilla,Anguilla,2020-04-18 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-04-18 23:00:00,23,2,
Armenia,Armenia,2020-04-18 23:00:00,1201,19,
Aruba,Aruba,2020-04-18 23:00:00,96,2,
Australia,Australia,2020-04-18 23:00:00,6533,67,
Azerbaijan,Azerbaijan,2020-04-18 23:00:00,1340,15,
Bahamas,Bahamas,2020-04-18 23:00:00,54,9,
Bahrain,Bahrain,2020-04-18 23:00:00,1767,7,
Bangladesh,Bangladesh,2020-04-18 23:00:00,2144,84,
Barbados,Barbados,2020-04-18 23:00:00,75,5,
Belarus,Belarus,2020-04-18 23:00:00,4779,43,
Belize,Belize,2020-04-18 23:00:00,18,2,
Benin,Benin,2020-04-18 23:00:00,37,1,
Bermuda,Bermuda,2020-04-18 23:00:00,83,5,
Bhutan,Bhutan,2020-04-18 23:00:00,5,0,
Bolivia,Bolivia,2020-04-18 23:00:00,465,31,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-18 23:00:00,1210,44,
Botswana,Botswana,2020-04-18 23:00:00,15,1,
British Virgin Islands,British Virgin Islands,2020-04-18 23:00:00,3,0,
Brunei,Brunei,2020-04-18 23:00:00,136,1,
Bulgaria,Bulgaria,2020-04-18 23:00:00,846,41,
Burkina Faso,Burkina Faso,2020-04-18 23:00:00,547,32,
Burundi,Burundi,2020-04-18 23:00:00,5,0,
Cabo Verde,Cabo Verde,2020-04-18 23:00:00,55,1,
Cambodia,Cambodia,2020-04-18 23:00:00,122,0,
Cameroon,Cameroon,2020-04-18 23:00:00,1016,21,
Cayman Islands,Cayman Islands,2020-04-18 23:00:00,61,1,
Central African Republic,Central African Republic,2020-04-18 23:00:00,12,0,
Chad,Chad,2020-04-18 23:00:00,33,0,
Republic of the Congo,Republic of the Congo,2020-04-18 23:00:00,143,6,
Costa Rica,Costa Rica,2020-04-18 23:00:00,642,4,
Cote d'Ivoire,Cote d'Ivoire,2020-04-18 23:00:00,742,6,
Croatia,Croatia,2020-04-18 23:00:00,1814,36,
Cuba,Cuba,2020-04-18 23:00:00,923,31,
Curacao,Curacao,2020-04-18 23:00:00,14,1,
Cyprus,Cyprus,2020-04-18 23:00:00,735,17,
Czech Republic,Czech Republic,2020-04-18 23:00:00,6549,173,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-18 23:00:00,287,23,
Denmark,Denmark,2020-04-18 23:00:00,7073,336,
Djibouti,Djibouti,2020-04-18 23:00:00,732,2,
Dominica,Dominica,2020-04-18 23:00:00,16,0,
