name,Region,Last Update,Confirmed,Deaths,Recovered
Afghanistan,Afghanistan,2020-05-10 23:00:00,4402,119,
Albania,Albania,2020-05-10 23:00:00,868,31,
Algeria,Algeria,2020-05-10 23:00:00,5558,494,
Andorra,Andorra,2020-05-10 23:00:00,754,48,
Angola,Angola,2020-05-10 23:00:00,43,2,
Anguilla,Anguilla,2020-05-10 23:00:00,3,0,
Antigua and Barbuda,Antigua and Barbuda,2020-05-10 23:00:00,25,3,
Armenia,Armenia,2020-05-10 23:00:00,3313,45,
Aruba,Aruba,2020-05-10 23:00:00,101,3,
Australia,Australia,2020-05-10 23:00:00,6929,97,
Azerbaijan,Azerbaijan,2020-05-10 23:00:00,2422,31,
Bahamas,Bahamas,2020-05-10 23:00:00,92,11,
Bahrain,Bahrain,2020-05-10 23:00:00,4856,8,
Bangladesh,Bangladesh,2020-05-10 23:00:00,14657,228,
Barbados,Barbados,2020-05-10 23:00:00,82,7,
Belarus,Belarus,2020-05-10 23:00:00,22973,131,
Belize,Belize,2020-05-10 23:00:00,18,2,
Benin,Benin,2020-05-10 23:00:00,284,2,
Bermuda,Bermuda,2020-05-10 23:00:00,118,7,
Bhutan,Bhutan,2020-05-10 23:00:00,7,0,
Bolivia,Bolivia,2020-05-10 23:00:00,2266,106,
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-10 23:00:00,2070,97,
Botswana,Botswana,2020-05-10 23:00:00,23,1,
British Virgin Islands,British Virgin Islands,2020-05-10 23:00:00,7,1,
Brunei,Brunei,2020-05-10 23:00:00,141,1,
Bulgaria,Bulgaria,2020-05-10 23:00:00,1955,90,
Burkina Faso,Burkina Faso,2020-05-10 23:00:00,748,48,
Burundi,Burundi,2020-05-10 23:00:00,19,1,
Cabo Verde,Cabo Verde,2020-05-10 23:00:00,236,2,
Cambodia,Cambodia,2020-05-10 23:00:00,122,0,
Cameroon,Cameroon,2020-05-10 23:00:00,2335,110,
Cayman Islands,Cayman Islands,2020-05-10 23:00:00,81,1,
Central African Republic,Central African Republic,2020-05-10 23:00:00,143,0,
Chad,Chad,2020-05-10 23:00:00,322,31,
Comoros,Comoros,2020-05-10 23:00:00,11,1,
Republic of the Congo,Republic of the Congo,2020-05-10 23:00:00,287,10,
Costa Rica,Costa Rica,2020-05-10 23:00:00,773,6,
Cote d'Ivoire,Cote d'Ivoire,2020-05-10 23:00:00,1667,21,
Croatia,Croatia,2020-05-10 23:00:00,2176,87,
Cuba,Cuba,2020-05-10 23:00:00,1754,74,
Curacao,Curacao,2020-05-10 23:00:00,16,1,
Cyprus,Cyprus,2020-05-10 23:00:00,892,21,
Czech Republic,Czech Republic,2020-05-10 23:00:00,8095,276,
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-10 23:00:00,991,41,
Denmark,Denmark,2020-05-10 23:00:00,10319,526,
Djibouti,Djibouti,2020-05-10 23:00:00,1189,3,
Dominica,Dominica,2020-05-10 23:00:00,16,0,
Dominican Republic,Dominican Republic,2020-05-10 23:00:00,9882,385,
Ecuador,Ecuador,2020-05-10 23:00:00,28818,1704,
Egypt,Egypt,2020-05-10 23:00:00,9400,525,
El Salvador,El Salvador,2020-05-10 23:00:00,784,16,
Equatorial Guinea,Equatorial Guinea,2020-05-10 23:00:00,439,4,
Eritrea,Eritrea,2020-05-10 23:00:00,39,0,
Estonia,Estonia,2020-05-10 23:00:00,1733,60,
eSwatini,eSwatini,2020-05-10 23:00:00,163,2,
Ethiopia,Ethiopia,2020-05-10 23:00:00,210,5,
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-05-10 23:00:00,13,0,
Faroe Islands,Faroe Islands,2020-05-10 23:00:00,187,0,
Fiji,Fiji,2020-05-10 23:00:00,18,0,
Finland,Finland,2020-05-10 23:00:00,5880,265,
France,France,2020-05-10 23:00:00,137008,26268,
French Guiana,French Guiana,2020-05-10 23:00:00,141,1,
French Polynesia,French Polynesia,2020-05-10 23:00:00,60,0,
Gabon,Gabon,2020-05-10 23:00:00,661,8,
Gambia,Gambia,2020-05-10 23:00:00,20,1,
Georgia (country),Georgia,2020-05-10 23:00:00,635,10,
Ghana,Ghana,2020-05-10 23:00:00,4263,22,
Gibraltar,Gibraltar,2020-05-10 23:00:00,146,0,
Greenland,Greenland,2020-05-10 23:00:00,11,0,
Grenada,Grenada,2020-05-10 23:00:00,21,0,
Guadeloupe,Guadeloupe,2020-05-10 23:00:00,154,13,
Guatemala,Guatemala,2020-05-10 23:00:00,900,24,
Guernsey,Guernsey,2020-05-10 23:00:00,252,13,
Guinea,Guinea,2020-05-10 23:00:00,2042,11,
Guinea-Bissau,Guinea-Bissau,2020-05-10 23:00:00,642,3,
Guyana,Guyana,2020-05-10 23:00:00,93,10,
Haiti,Haiti,2020-05-10 23:00:00,146,12,
Vatican City,Vatican City,2020-05-10 23:00:00,12,0,
Honduras,Honduras,2020-05-10 23:00:00,1771,107,
Hungary,Hungary,2020-05-10 23:00:00,3263,413,
Iceland,Iceland,2020-05-10 23:00:00,1801,10,
Indonesia,Indonesia,2020-05-10 23:00:00,14032,973,
Iran,Iran,2020-05-10 23:00:00,107603,6640,
Iraq,Iraq,2020-05-10 23:00:00,2767,109,
Ireland,Ireland,2020-05-10 23:00:00,22760,1446,
Isle of Man,Isle of Man,2020-05-10 23:00:00,329,23,
Israel,Israel,2020-05-10 23:00:00,16444,245,
Jamaica,Jamaica,2020-05-10 23:00:00,490,9,
Japan,Japan,2020-05-10 23:00:00,15747,613,
Jersey,Jersey,2020-05-10 23:00:00,293,25,
Jordan,Jordan,2020-05-10 23:00:00,540,9,
Kazakhstan,Kazakhstan,2020-05-10 23:00:00,5056,31,
Kenya,Kenya,2020-05-10 23:00:00,649,30,
Kosovo,Kosovo,2020-05-10 23:00:00,870,28,
Kuwait,Kuwait,2020-05-10 23:00:00,8688,58,
Kyrgyzstan,Kyrgyzstan,2020-05-10 23:00:00,1002,12,
Laos,Laos,2020-05-10 23:00:00,19,0,
Latvia,Latvia,2020-05-10 23:00:00,930,18,
Lebanon,Lebanon,2020-05-10 23:00:00,845,26,
Liberia,Liberia,2020-05-10 23:00:00,199,20,
Libya,Libya,2020-05-10 23:00:00,64,3,
Liechtenstein,Liechtenstein,2020-05-10 23:00:00,83,1,
Lithuania,Lithuania,2020-05-10 23:00:00,1444,50,
Luxembourg,Luxembourg,2020-05-10 23:00:00,3877,101,
Madagascar,Madagascar,2020-05-10 23:00:00,169,0,
Malawi,Malawi,2020-05-10 23:00:00,56,3,
Malaysia,Malaysia,2020-05-10 23:00:00,6589,108,
Maldives,Maldives,2020-05-10 23:00:00,785,3,
Mali,Mali,2020-05-10 23:00:00,692,37,
Malta,Malta,2020-05-10 23:00:00,490,5,
Martinique,Martinique,2020-05-10 23:00:00,186,14,
Mauritania,Mauritania,2020-05-10 23:00:00,8,1,
Mauritius,Mauritius,2020-05-10 23:00:00,332,10,
Mayotte,Mayotte,2020-05-10 23:00:00,890,11,
Mexico,Mexico,2020-05-10 23:00:00,31522,3160,
Monaco,Monaco,2020-05-10 23:00:00,95,1,
Mongolia,Mongolia,2020-05-10 23:00:00,42,0,
Montenegro,Montenegro,2020-05-10 23:00:00,324,8,
Montserrat,Montserrat,2020-05-10 23:00:00,11,1,
Morocco,Morocco,2020-05-10 23:00:00,6038,188,
Mozambique,Mozambique,2020-05-10 23:00:00,87,0,
Myanmar,Myanmar,2020-05-10 23:00:00,178,6,
Namibia,Namibia,2020-05-10 23:00:00,16,0,
Nepal,Nepal,2020-05-10 23:00:00,110,0,
Netherlands,Netherlands,2020-05-10 23:00:00,42382,5422,
New Caledonia,New Caledonia,2020-05-10 23:00:00,18,0,
New Zealand,New Zealand,2020-05-10 23:00:00,1144,21,
Nicaragua,Nicaragua,2020-05-10 23:00:00,16,5,
Niger,Niger,2020-05-10 23:00:00,815,45,
Nigeria,Nigeria,2020-05-10 23:00:00,4151,128,
North Macedonia,North Macedonia,2020-05-10 23:00:00,1622,91,
Norway,Norway,2020-05-10 23:00:00,8069,213,
Palestine,Palestine,2020-05-10 23:00:00,547,4,
Oman,Oman,2020-05-10 23:00:00,3400,17,
Others,Japan (Diamond Princess),2020-05-10 23:00:00,712,13,
Pakistan,Pakistan,2020-05-10 23:00:00,29465,639,
Panama,Panama,2020-05-10 23:00:00,8070,231,
Papua New Guinea,Papua New Guinea,2020-05-10 23:00:00,8,0,
Paraguay,Paraguay,2020-05-10 23:00:00,689,10,
Philippines,Philippines,2020-05-10 23:00:00,10610,704,
Poland,Poland,2020-05-10 23:00:00,15651,785,
Portugal,Portugal,2020-05-10 23:00:00,27406,1126,
Qatar,Qatar,2020-05-10 23:00:00,22520,14,
Moldova,Moldova,2020-05-10 23:00:00,4867,165,
Reunion,Reunion,2020-05-10 23:00:00,430,0,
Romania,Romania,2020-05-10 23:00:00,15131,926,
Russia,Russia,2020-05-10 23:00:00,209688,1915,
Rwanda,Rwanda,2020-05-10 23:00:00,280,0,
Saint Barthelemy,Saint Barthelemy,2020-05-10 23:00:00,6,0,
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-10 23:00:00,15,0,
Saint Lucia,Saint Lucia,2020-05-10 23:00:00,18,0,
