region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.56,186,169,254,81.66,92.9,186 [169 - 254],84.56% [81.66% - 92.9%],385,140,1089,03-09-2021
2,AL- DOTHAN,81.51,7,6,15,80.45,88.13,7 [6 - 15],81.51% [80.45% - 88.13%],20,6,108,03-09-2021
5,AL- HUNTSVILLE,83.78,28,26,42,81.28,91.91,28 [26 - 42],83.78% [81.28% - 91.91%],71,24,224,03-09-2021
6,AL- MOBILE,84.41,61,55,78,81.93,90.78,61 [55 - 78],84.41% [81.93% - 90.78%],126,55,308,03-09-2021
7,AL- MONTGOMERY,81.55,7,6,11,80.39,84.01,7 [6 - 11],81.55% [80.39% - 84.01%],24,6,62,03-09-2021
9,AL- TUSCALOOSA,84.91,28,25,31,82.0,89.32,28 [25 - 31],84.91% [82.0% - 89.32%],49,20,93,03-09-2021
11,AZ- MESA,82.58,21,19,26,81.36,85.91,21 [19 - 26],82.58% [81.36% - 85.91%],51,27,117,03-09-2021
12,AZ- PHOENIX,81.85,56,50,71,80.75,84.26,56 [50 - 71],81.85% [80.75% - 84.26%],140,57,323,03-09-2021
14,AZ- SUN CITY,80.74,0,0,1,80.37,81.6,0 [0 - 1],80.74% [80.37% - 81.6%],6,3,13,03-09-2021
15,AZ- TUCSON,82.02,21,20,26,80.91,84.44,21 [20 - 26],82.02% [80.91% - 84.44%],51,23,112,03-09-2021
16,AR- FORT SMITH,80.16,0,0,3,80.0,82.58,0 [0 - 3],80.16% [80.0% - 82.58%],2,0,33,03-09-2021
18,AR- JONESBORO,81.11,7,6,14,80.0,88.96,7 [6 - 14],81.11% [80.0% - 88.96%],10,0,81,03-09-2021
19,AR- LITTLE ROCK,84.24,126,111,204,81.16,98.26,126 [111 - 204],84.24% [81.16% - 98.26%],245,67,1054,03-09-2021
21,AR- SPRINGDALE,87.47,38,34,61,82.65,107.25,38 [34 - 61],87.47% [82.65% - 107.25%],79,28,288,03-09-2021
22,AR- TEXARKANA,83.98,15,12,26,80.82,95.61,15 [12 - 26],83.98% [80.82% - 95.61%],39,8,153,03-09-2021
23,CA- ORANGE CO.,80.33,12,11,13,80.17,80.69,12 [11 - 13],80.33% [80.17% - 80.69%],25,13,53,03-09-2021
25,CA- BAKERSFIELD,80.41,7,6,7,80.25,80.69,7 [6 - 7],80.41% [80.25% - 80.69%],15,9,25,03-09-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021
33,CA- CONTRA COSTA CO.,81.45,14,13,17,80.8,83.49,14 [13 - 17],81.45% [80.8% - 83.49%],29,16,70,03-09-2021
43,CA- FRESNO,81.05,7,6,9,80.44,81.84,7 [6 - 9],81.05% [80.44% - 81.84%],24,10,42,03-09-2021
56,CA- LOS ANGELES,80.46,34,31,39,80.23,80.79,34 [31 - 39],80.46% [80.23% - 80.79%],113,58,196,03-09-2021
58,CA- MODESTO,81.57,11,10,14,80.58,83.55,11 [10 - 14],81.57% [80.58% - 83.55%],27,10,61,03-09-2021
62,CA- NAPA,81.72,7,6,8,80.0,84.98,7 [6 - 8],81.72% [80.0% - 84.98%],10,0,29,03-09-2021
65,CA- ALAMEDA CO.,80.18,0,0,1,80.03,80.36,0 [0 - 1],80.18% [80.03% - 80.36%],6,1,12,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,03-09-2021
73,CA- REDDING,84.53,24,21,27,82.03,88.23,24 [21 - 27],84.53% [82.03% - 88.23%],49,22,89,03-09-2021
77,CA- SACRAMENTO,81.21,24,21,29,80.36,82.55,24 [21 - 29],81.21% [80.36% - 82.55%],58,17,122,03-09-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.76,0 [0 - 0],80.0% [80.0% - 80.76%],0,0,6,03-09-2021
79,CA- SAN BERNARDINO,80.29,7,6,7,80.17,80.57,7 [6 - 7],80.29% [80.17% - 80.57%],17,10,33,03-09-2021
80,CA- SAN DIEGO,80.84,23,20,27,80.43,81.58,23 [20 - 27],80.84% [80.43% - 81.58%],59,30,111,03-09-2021
81,CA- SAN FRANCISCO,80.37,7,6,9,80.14,80.93,7 [6 - 9],80.37% [80.14% - 80.93%],19,7,47,03-09-2021
82,CA- SAN JOSE,81.59,21,19,26,80.83,83.57,21 [19 - 26],81.59% [80.83% - 83.57%],48,25,108,03-09-2021
83,CA- SAN LUIS OBISPO,80.88,0,0,1,80.0,81.97,0 [0 - 1],80.88% [80.0% - 81.97%],4,0,9,03-09-2021
