Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,132075,3870,6170,186,71610,2772,54295,912,2020-06-22 03:00:00,140004402,65744,1591,60161,2093
Tamil Nadu,India,59377,2532,757,53,32754,1438,25866,1041,2020-06-22 03:00:00,140001938,32754,1438,25866,1041
Delhi,India,59746,3000,2175,63,33013,1719,24558,1218,2020-06-22 03:00:00,140001944,33013,1719,24558,1218
Gujarat,India,27317,580,1664,25,19357,655,6296,-100,2020-06-22 03:00:00,140001927,19357,655,6296,-100
Uttar Pradesh,India,17731,596,550,21,10995,626,6186,-51,2020-06-22 03:00:00,140001926,10995,626,6186,-51
Rajasthan,India,14930,393,349,12,11597,323,2984,58,2020-06-22 03:00:00,140001929,11597,323,2984,58
West Bengal,India,13945,414,555,15,8297,432,5093,-33,2020-06-22 03:00:00,140001940,8297,432,5093,-33
Madhya Pradesh,India,11903,179,515,14,9015,135,2373,30,2020-06-22 03:00:00,140001931,9015,135,2373,30
Haryana,India,10635,412,160,11,5557,429,4918,-28,2020-06-22 03:00:00,140001933,5557,429,4918,-28
State Unassigned,India,9127,-138,0,0,6974,339,2153,-477,2020-06-22 03:00:00,,0,0,9127,-138
Karnataka,India,9150,453,138,5,5618,227,3394,221,2020-06-22 03:00:00,140004403,5618,227,3394,221
Andhra Pradesh,India,8929,477,106,5,4307,196,4516,276,2020-06-22 03:00:00,140004401,4307,196,4516,276
Bihar,India,7665,162,51,2,5631,264,1983,-104,2020-06-22 03:00:00,140001937,5631,264,1983,-104
Telangana,India,7802,730,210,7,3731,225,3861,498,2020-06-22 03:00:00,140004405,3731,225,3861,498
Assam,India,5586,331,9,0,3405,202,2172,129,2020-06-22 03:00:00,140001939,3405,202,2172,129
Odisha,India,5160,304,19,4,3720,186,1421,114,2020-06-22 03:00:00,140001936,3720,186,1421,114
Punjab,India,4074,122,99,1,2700,22,1275,99,2020-06-22 03:00:00,140001934,2700,22,1275,99
Kerala,India,3173,133,22,0,1673,94,1478,39,2020-06-22 03:00:00,140001930,1659,93,1492,40
Uttarakhand,India,2344,43,27,0,1500,50,817,-7,2020-06-22 03:00:00,140001932,1500,50,817,-7
Chhattisgarh,India,2273,139,11,0,1421,53,841,86,2020-06-22 03:00:00,140004404,1421,53,841,86
Jharkhand,India,2089,65,11,0,1406,2,672,63,2020-06-22 03:00:00,140001943,1406,2,672,63
Tripura,India,1224,35,1,0,759,79,464,-44,2020-06-22 03:00:00,140001949,759,79,464,-44
Goa,India,818,64,0,0,252,28,566,36,2020-06-22 03:00:00,140001956,135,6,683,58
Himachal Pradesh,India,673,17,7,0,417,12,249,5,2020-06-22 03:00:00,140001941,417,12,249,5
Manipur,India,841,64,0,0,250,18,591,46,2020-06-22 03:00:00,140001942,250,18,591,46
Chandigarh,India,406,16,6,0,316,0,84,16,2020-06-22 03:00:00,140001945,316,0,84,16
Puducherry,India,366,28,8,1,140,9,218,18,2020-06-22 03:00:00,140001953,140,9,218,18
Nagaland,India,211,10,0,0,141,3,70,7,2020-06-22 03:00:00,140001950,141,3,70,7
Mizoram,India,142,1,0,0,27,8,115,-7,2020-06-22 03:00:00,140001928,9,0,133,1
Arunachal Pradesh,India,139,4,0,0,40,1,99,3,2020-06-22 03:00:00,140002691,21,6,118,-2
Sikkim,India,78,8,0,0,21,0,57,8,2020-06-22 03:00:00,140001951,21,0,57,8
Dadra and Nagar Haveli,India,98,10,0,0,26,0,72,10,2020-06-22 03:00:00,140001947,26,0,72,10
Andaman and Nicobar Islands,India,48,1,0,0,37,2,11,-1,2020-06-22 03:00:00,140001955,37,2,11,-1
Meghalaya,India,43,0,1,0,37,5,5,-5,2020-06-22 03:00:00,140001952,37,5,5,-5
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-06-22 03:00:00,140001954,0,0,0,0
British Columbia,Canada,2790,0,168,0,2444,0,178,0,2020-06-22 03:00:00,140002874,2444,0,178,0
Alberta,Canada,7704,31,152,0,7018,22,534,9,2020-06-22 03:00:00,140002879,7018,22,534,9
Saskatchewan,Canada,746,20,13,0,643,4,90,16,2020-06-22 03:00:00,140002878,643,4,90,16
Manitoba,Canada,313,0,7,0,293,0,13,0,2020-06-22 03:00:00,140002877,293,0,13,0
Ontario,Canada,33476,175,2606,11,28719,251,2151,-87,2020-06-22 03:00:00,140002875,28719,251,2151,-87
Quebec,Canada,54766,92,5417,9,45914,332,3435,-249,2020-06-22 03:00:00,140002869,23322,121,26027,-38
Newfoundland,Canada,261,0,3,0,258,0,0,0,2020-06-22 03:00:00,140002930,258,0,0,0
New Brunswick,Canada,164,0,2,0,135,0,27,0,2020-06-22 03:00:00,140002928,135,0,27,0
Nova Scotia,Canada,1061,0,62,0,998,0,1,0,2020-06-22 03:00:00,140002929,998,0,1,0
Prince Edward Island,Canada,27,0,0,0,27,0,0,0,2020-06-22 03:00:00,140002931,27,0,0,0
Yukon,Canada,11,0,0,0,11,0,0,0,2020-06-22 03:00:00,140002880,11,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-06-22 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-06-22 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,,,13,0,,,2020-06-22 03:00:00,,13,0,,
Macedonia East and Thrace,Greece,309,4,,,,,,,2020-06-22 03:00:00,140000003,,,,
Macedonia Central,Greece,205,0,,,,,,,2020-06-22 03:00:00,140000005,,,,
Epirus,Greece,18,2,,,,,,,2020-06-22 03:00:00,140000010,,,,
Thessaly,Greece,186,0,,,,,,,2020-06-22 03:00:00,140000001,,,,
Ionian Islands,Greece,14,0,,,,,,,2020-06-22 03:00:00,140000008,,,,
Greece West,Greece,85,0,,,,,,,2020-06-22 03:00:00,140000013,,,,
Greece Central,Greece,85,0,,,,,,,2020-06-22 03:00:00,140000011,,,,
Attica,Greece,1686,0,,,,,,,2020-06-22 03:00:00,140000004,,,,
Peloponnese,Greece,199,0,,,,,,,2020-06-22 03:00:00,140000006,,,,
Aegean North,Greece,15,0,,,,,,,2020-06-22 03:00:00,140000002,,,,
Aegean South,Greece,14,0,,,,,,,2020-06-22 03:00:00,140000000,,,,
Crete,Greece,21,0,,,,,,,2020-06-22 03:00:00,140000012,,,,
Macedonia West,Greece,165,0,,,,,,,2020-06-22 03:00:00,140000009,,,,
Without permanent residency in Greece,Greece,252,4,,,,,,,2020-06-22 03:00:00,,,,,
Mount Athos,Greece,4,0,,,,,,,2020-06-22 03:00:00,140000007,,,,
Under Investigation,Greece,8,0,,,,,,,2020-06-22 03:00:00,,,,,
Bogota,Colombia,20709,1468,482,33,11168,570,9059,865,2020-06-22 03:00:00,140004233,9100,995,11127,440
Atlantico,Colombia,15479,1599,643,79,5057,507,9779,1013,2020-06-22 03:00:00,140004209,4044,653,10792,867
Valle del Cauca,Colombia,7525,493,322,23,3667,170,3536,300,2020-06-22 03:00:00,140004235,3004,368,4199,102
Bolivar,Colombia,6753,507,262,16,3433,243,3058,248,2020-06-22 03:00:00,140004226,2814,524,3677,-33
Antioquia,Colombia,2921,261,14,2,1339,132,1568,127,2020-06-22 03:00:00,140004230,1048,94,1859,165
Narino,Colombia,2625,156,87,3,1346,167,1192,-14,2020-06-22 03:00:00,140004237,1134,262,1404,-109
