Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,411798,11147,14729,266,248615,8731,148454,2150,2020-07-31 03:00:00,140004402,248615,8860,148454,2021
Tamil Nadu,India,239978,5864,3841,100,178178,5295,57959,469,2020-07-31 03:00:00,140001938,178178,5295,57959,469
Delhi,India,134403,1093,3936,29,119724,1091,10743,-27,2020-07-31 03:00:00,140001944,119724,1091,10743,-27
Karnataka,India,118632,6128,2230,83,46694,3793,69708,2252,2020-07-31 03:00:00,140004403,46694,3793,69708,2252
Andhra Pradesh,India,130557,10167,1281,68,60024,4618,69252,5481,2020-07-31 03:00:00,140004401,60024,4618,69252,5481
Uttar Pradesh,India,81039,3705,1587,57,46803,996,32649,2652,2020-07-31 03:00:00,140001926,46803,996,32649,2652
Gujarat,India,60285,1159,2414,22,44176,879,13695,258,2020-07-31 03:00:00,140001927,44176,879,13695,258
West Bengal,India,67692,2434,1536,46,46256,2140,19900,248,2020-07-31 03:00:00,140001940,46256,2140,19900,248
Telangana,India,60717,1811,505,13,44572,821,15640,977,2020-07-31 03:00:00,140004405,44572,821,15640,977
Rajasthan,India,40936,1156,667,13,29231,922,11038,221,2020-07-31 03:00:00,140001929,29231,922,11038,221
Bihar,India,48001,2082,285,12,31673,1169,16043,901,2020-07-31 03:00:00,140001937,31673,1169,16043,901
Haryana,India,34254,623,417,4,27340,920,6497,-301,2020-07-31 03:00:00,140001933,27340,920,6497,-301
Assam,India,38408,2112,94,2,29081,1248,9233,862,2020-07-31 03:00:00,140001939,29081,1248,9233,862
Madhya Pradesh,India,30968,834,857,13,21657,723,8454,98,2020-07-31 03:00:00,140001931,21657,723,8454,98
Odisha,India,30378,1203,205,10,19746,807,10427,386,2020-07-31 03:00:00,140001936,19746,807,10427,386
Kerala,India,22304,506,71,2,12159,794,10074,-290,2020-07-31 03:00:00,140001930,12159,794,10074,-290
Punjab,India,15456,510,370,9,10509,296,4577,205,2020-07-31 03:00:00,140001934,10509,296,4577,205
Jharkhand,India,10399,505,103,4,4229,168,6067,333,2020-07-31 03:00:00,140001943,4176,115,6120,386
Chhattisgarh,India,8856,256,51,1,5921,285,2884,-30,2020-07-31 03:00:00,140004404,5921,285,2884,-30
Uttarakhand,India,7065,199,76,4,3996,185,2993,10,2020-07-31 03:00:00,140001932,3996,185,2993,10
Goa,India,5704,215,42,3,4005,221,1657,-9,2020-07-31 03:00:00,140001956,4005,221,1657,-9
Tripura,India,4503,0,21,0,2962,284,1520,-284,2020-07-31 03:00:00,140001949,2962,284,1520,-284
Puducherry,India,3298,121,48,1,1958,84,1292,36,2020-07-31 03:00:00,140001953,1958,84,1292,36
Manipur,India,2505,47,4,3,1672,19,829,25,2020-07-31 03:00:00,140001942,1672,19,829,25
Himachal Pradesh,India,2506,103,13,0,1387,55,1106,48,2020-07-31 03:00:00,140001941,1387,55,1106,48
Nagaland,India,1566,53,4,0,822,16,740,37,2020-07-31 03:00:00,140001950,625,30,937,23
Arunachal Pradesh,India,1484,74,3,0,827,150,654,-76,2020-07-31 03:00:00,140002691,827,150,654,-76
Chandigarh,India,1016,38,14,0,647,36,355,2,2020-07-31 03:00:00,140001945,647,36,355,2
Dadra and Nagar Haveli,India,1103,35,2,0,684,17,417,18,2020-07-31 03:00:00,140001947,684,17,417,18
Meghalaya,India,803,19,5,0,310,33,488,-14,2020-07-31 03:00:00,140001952,210,3,588,16
Sikkim,India,610,14,1,0,214,16,395,-2,2020-07-31 03:00:00,140001951,214,16,395,-2
Mizoram,India,409,11,0,0,249,28,160,-17,2020-07-31 03:00:00,140001928,234,19,175,-8
Andaman and Nicobar Islands,India,470,42,3,1,201,0,266,41,2020-07-31 03:00:00,140001955,201,0,266,41
State Unassigned,India,0,0,0,0,0,0,0,0,2020-07-31 03:00:00,,0,0,0,0
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-07-31 03:00:00,140001954,0,0,0,0
British Columbia,Canada,3591,29,194,0,3155,46,242,-17,2020-07-31 03:00:00,140002874,3155,46,242,-17
Alberta,Canada,10716,113,195,5,9113,130,1408,-22,2020-07-31 03:00:00,140002879,9113,130,1408,-22
Saskatchewan,Canada,1306,38,18,1,984,55,304,-18,2020-07-31 03:00:00,140002878,984,55,304,-18
Manitoba,Canada,409,2,8,0,325,0,76,2,2020-07-31 03:00:00,140002877,325,0,76,2
Ontario,Canada,39075,89,2772,3,34906,165,1397,-79,2020-07-31 03:00:00,140002875,34906,165,1397,-79
Quebec,Canada,59131,58,5673,3,50999,113,2459,-58,2020-07-31 03:00:00,140002869,50886,0,2572,55
Newfoundland,Canada,266,0,3,0,259,0,4,0,2020-07-31 03:00:00,140002930,259,0,4,0
New Brunswick,Canada,170,0,2,0,166,1,2,-1,2020-07-31 03:00:00,140002928,166,1,2,-1
Nova Scotia,Canada,1067,0,64,0,1003,0,0,0,2020-07-31 03:00:00,140002929,1003,0,0,0
Prince Edward Island,Canada,36,0,0,0,36,0,0,0,2020-07-31 03:00:00,140002931,36,0,0,0
Yukon,Canada,14,0,0,0,11,0,3,0,2020-07-31 03:00:00,140002880,11,0,3,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-07-31 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-07-31 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,,,13,0,,,2020-07-31 03:00:00,,13,0,,
Macedonia East and Thrace,Greece,485,0,,,,,,,2020-07-31 03:00:00,140000003,,,,
Macedonia Central,Greece,419,0,,,,,,,2020-07-31 03:00:00,140000005,,,,
Epirus,Greece,37,0,,,,,,,2020-07-31 03:00:00,140000010,,,,
Thessaly,Greece,213,0,,,,,,,2020-07-31 03:00:00,140000001,,,,
Ionian Islands,Greece,61,0,,,,,,,2020-07-31 03:00:00,140000008,,,,
Greece West,Greece,101,0,,,,,,,2020-07-31 03:00:00,140000013,,,,
Greece Central,Greece,104,0,,,,,,,2020-07-31 03:00:00,140000011,,,,
Attica,Greece,1928,0,,,,,,,2020-07-31 03:00:00,140000004,,,,
Peloponnese,Greece,206,0,,,,,,,2020-07-31 03:00:00,140000006,,,,
Aegean North,Greece,33,0,,,,,,,2020-07-31 03:00:00,140000002,,,,
Aegean South,Greece,52,0,,,,,,,2020-07-31 03:00:00,140000000,,,,
Crete,Greece,48,0,,,,,,,2020-07-31 03:00:00,140000012,,,,
Macedonia West,Greece,209,0,,,,,,,2020-07-31 03:00:00,140000009,,,,
Without permanent residency in Greece,Greece,378,0,,,,,,,2020-07-31 03:00:00,,,,,
Mount Athos,Greece,4,0,,,,,,,2020-07-31 03:00:00,140000007,,,,
Under Investigation,Greece,1,0,,,,,,,2020-07-31 03:00:00,,,,,
Bogota,Colombia,95199,3791,2517,125,47346,1658,45336,2008,2020-07-31 03:00:00,140004233,42179,2089,50503,1577
