Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,260924,6497,10482,193,146128,4574,104314,1730,2020-07-14 03:00:00,140004402,144507,4182,105935,2122
Tamil Nadu,India,142798,4328,2032,66,92567,3035,48199,1227,2020-07-14 03:00:00,140001938,92567,3035,48199,1227
Delhi,India,113740,1246,3411,40,91312,1344,19017,-138,2020-07-14 03:00:00,140001944,91312,1344,19017,-138
Gujarat,India,42808,902,2056,10,29806,608,10946,284,2020-07-14 03:00:00,140001927,29806,608,10946,284
Uttar Pradesh,India,38130,1654,955,21,24203,869,12972,764,2020-07-14 03:00:00,140001926,24203,869,12972,764
Karnataka,India,41581,2738,759,73,16249,838,24573,1827,2020-07-14 03:00:00,140004403,16249,838,24573,1827
Telangana,India,36221,1550,365,9,23679,1197,12177,344,2020-07-14 03:00:00,140004405,23679,1197,12177,344
West Bengal,India,31448,1435,956,24,19213,632,11279,779,2020-07-14 03:00:00,140001940,19213,632,11279,779
Andhra Pradesh,India,31103,1935,365,37,16464,1052,14274,846,2020-07-14 03:00:00,140004401,16464,1052,14274,846
Rajasthan,India,24936,544,518,8,18630,527,5788,9,2020-07-14 03:00:00,140001929,18630,527,5788,9
Haryana,India,21929,689,308,7,16637,654,4984,28,2020-07-14 03:00:00,140001933,16637,654,4984,28
Madhya Pradesh,India,18207,575,663,10,13208,332,4336,233,2020-07-14 03:00:00,140001931,13208,332,4336,233
Assam,India,17808,1001,45,4,11417,522,6346,475,2020-07-14 03:00:00,140001939,11417,522,6346,475
Bihar,India,17421,1116,134,9,12364,411,4923,696,2020-07-14 03:00:00,140001937,12364,411,4923,696
Odisha,India,13737,616,91,7,9255,505,4391,104,2020-07-14 03:00:00,140001936,9255,505,4391,104
Punjab,India,8178,357,204,5,5586,194,2388,158,2020-07-14 03:00:00,140001934,5586,194,2388,158
Kerala,India,8323,449,34,2,4257,162,4032,285,2020-07-14 03:00:00,140001930,4257,162,4032,285
State Unassigned,India,2358,-666,0,0,2358,-666,0,0,2020-07-14 03:00:00,,0,0,2358,-666
Chhattisgarh,India,4265,184,19,0,3202,49,1044,135,2020-07-14 03:00:00,140004404,3202,49,1044,135
Uttarakhand,India,3608,71,49,2,2856,70,703,-1,2020-07-14 03:00:00,140001932,2856,70,703,-1
Jharkhand,India,3963,203,33,2,2351,43,1579,158,2020-07-14 03:00:00,140001943,2351,43,1579,158
Goa,India,2583,130,17,3,1540,53,1026,74,2020-07-14 03:00:00,140001956,1540,53,1026,74
Tripura,India,2093,26,2,0,1475,54,616,-28,2020-07-14 03:00:00,140001949,1475,54,616,-28
Manipur,India,1626,17,0,0,1066,39,560,-22,2020-07-14 03:00:00,140001942,970,74,656,-57
Puducherry,India,1468,50,18,0,785,46,665,4,2020-07-14 03:00:00,140001953,785,46,665,4
Himachal Pradesh,India,1243,30,10,0,927,11,306,19,2020-07-14 03:00:00,140001941,927,11,306,19
Nagaland,India,845,71,0,0,392,29,453,42,2020-07-14 03:00:00,140001950,340,13,505,58
Chandigarh,India,588,29,8,0,423,6,157,23,2020-07-14 03:00:00,140001945,423,6,157,23
Dadra and Nagar Haveli,India,525,26,1,0,310,42,214,-16,2020-07-14 03:00:00,140001947,310,42,214,-16
Arunachal Pradesh,India,387,27,2,0,163,5,222,22,2020-07-14 03:00:00,140002691,145,7,240,20
Mizoram,India,233,2,0,0,151,1,82,1,2020-07-14 03:00:00,140001928,151,1,82,1
Andaman and Nicobar Islands,India,166,3,0,0,109,9,57,-6,2020-07-14 03:00:00,140001955,109,9,57,-6
Sikkim,India,166,2,0,0,87,6,79,-4,2020-07-14 03:00:00,140001951,87,6,79,-4
Meghalaya,India,316,21,2,0,46,0,268,21,2020-07-14 03:00:00,140001952,46,1,268,20
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-07-14 03:00:00,140001954,0,0,0,0
British Columbia,Canada,3115,62,189,2,2718,39,208,21,2020-07-14 03:00:00,140002874,2718,39,208,21
Alberta,Canada,8826,230,161,1,7989,145,676,84,2020-07-14 03:00:00,140002879,7989,145,676,84
Saskatchewan,Canada,871,56,15,0,766,9,90,47,2020-07-14 03:00:00,140002878,766,9,90,47
Manitoba,Canada,325,0,7,0,317,3,1,-3,2020-07-14 03:00:00,140002877,317,3,1,-3
Ontario,Canada,36839,116,2722,3,32663,129,1454,-16,2020-07-14 03:00:00,140002875,32663,129,1454,-16
Quebec,Canada,56621,100,5628,1,49358,265,1635,-166,2020-07-14 03:00:00,140002869,25911,49,25082,50
Newfoundland,Canada,262,0,3,0,258,0,1,0,2020-07-14 03:00:00,140002930,258,0,1,0
New Brunswick,Canada,166,0,2,0,163,0,1,0,2020-07-14 03:00:00,140002928,163,0,1,0
Nova Scotia,Canada,1066,0,63,0,1000,0,3,0,2020-07-14 03:00:00,140002929,1000,0,3,0
Prince Edward Island,Canada,35,1,0,0,27,0,8,1,2020-07-14 03:00:00,140002931,27,0,8,1
Yukon,Canada,11,0,0,0,11,0,0,0,2020-07-14 03:00:00,140002880,11,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-07-14 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-07-14 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,,,13,0,,,2020-07-14 03:00:00,,13,0,,
Macedonia East and Thrace,Greece,459,16,,,,,,,2020-07-14 03:00:00,140000003,,,,
Macedonia Central,Greece,315,18,,,,,,,2020-07-14 03:00:00,140000005,,,,
Epirus,Greece,35,0,,,,,,,2020-07-14 03:00:00,140000010,,,,
Thessaly,Greece,200,0,,,,,,,2020-07-14 03:00:00,140000001,,,,
Ionian Islands,Greece,38,6,,,,,,,2020-07-14 03:00:00,140000008,,,,
Greece West,Greece,90,0,,,,,,,2020-07-14 03:00:00,140000013,,,,
Greece Central,Greece,96,7,,,,,,,2020-07-14 03:00:00,140000011,,,,
