Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,391440,7717,14165,282,232782,5996,144493,1439,2020-07-29 03:00:00,140004402,232277,10333,144998,-2898
Tamil Nadu,India,227688,6972,3659,88,166956,4707,57073,2177,2020-07-29 03:00:00,140001938,166956,4707,57073,2177
Delhi,India,132275,1056,3881,28,117507,1135,10887,-107,2020-07-29 03:00:00,140001944,117507,1135,10887,-107
Karnataka,India,107001,5536,2057,104,40504,2819,64440,2613,2020-07-29 03:00:00,140004403,40504,2819,64440,2613
Andhra Pradesh,India,110297,7948,1148,58,52622,3064,56527,4826,2020-07-29 03:00:00,140004401,52622,3064,56527,4826
Uttar Pradesh,India,73951,3458,1497,41,44520,1687,27934,1730,2020-07-29 03:00:00,140001926,44520,1687,27934,1730
Gujarat,India,57982,1108,2368,24,42514,1032,13100,52,2020-07-29 03:00:00,140001927,42514,1032,13100,52
West Bengal,India,62964,2134,1449,38,42022,2105,19493,-9,2020-07-29 03:00:00,140001940,42022,2105,19493,-9
Telangana,India,57142,1610,480,9,42909,803,13753,798,2020-07-29 03:00:00,140004405,42909,803,13753,798
Rajasthan,India,38636,1072,644,11,27317,383,10675,678,2020-07-29 03:00:00,140001929,27317,383,10675,678
Bihar,India,43591,2480,269,14,29220,1376,14102,1090,2020-07-29 03:00:00,140001937,29220,1376,14102,1090
Haryana,India,32876,749,406,9,25758,712,6712,28,2020-07-29 03:00:00,140001933,25758,712,6712,28
Assam,India,34948,1371,88,2,26619,1216,8241,153,2020-07-29 03:00:00,140001939,26619,1216,8241,153
Madhya Pradesh,India,29217,628,830,10,20343,552,8044,66,2020-07-29 03:00:00,140001931,20343,552,8044,66
Odisha,India,28107,1215,189,8,18061,687,9857,520,2020-07-29 03:00:00,140001936,18061,687,9857,520
Kerala,India,20895,1167,68,4,10724,679,10103,484,2020-07-29 03:00:00,140001930,10724,679,10103,484
Punjab,India,14378,609,336,18,9752,688,4290,-97,2020-07-29 03:00:00,140001934,9752,688,4290,-97
Jharkhand,India,9563,760,94,4,3984,179,5485,577,2020-07-29 03:00:00,140001943,3984,179,5485,577
Chhattisgarh,India,8286,306,46,1,5439,267,2801,38,2020-07-29 03:00:00,140004404,5439,267,2801,38
Uttarakhand,India,6587,259,70,4,3720,45,2797,210,2020-07-29 03:00:00,140001932,3720,45,2797,210
Goa,India,5287,168,36,0,3595,185,1656,-17,2020-07-29 03:00:00,140001956,3595,185,1656,-17
Tripura,India,4288,222,17,4,2609,154,1662,64,2020-07-29 03:00:00,140001949,2609,154,1662,64
Puducherry,India,3011,139,47,4,1782,61,1182,74,2020-07-29 03:00:00,140001953,1782,61,1182,74
Manipur,India,2317,31,0,0,1615,56,702,-25,2020-07-29 03:00:00,140001942,1615,56,702,-25
Himachal Pradesh,India,2330,60,13,0,1234,18,1083,42,2020-07-29 03:00:00,140001941,1234,18,1083,42
