Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,120504,3752,5751,100,63989,2664,50764,988,2020-06-19 03:00:00,140004402,60838,1672,53915,1980
Tamil Nadu,India,52334,2141,625,49,28641,1017,23068,1075,2020-06-19 03:00:00,140001938,28641,1017,23068,1075
Delhi,India,49979,2877,1969,65,21341,2264,26669,548,2020-06-19 03:00:00,140001944,21341,3884,26669,-1072
Gujarat,India,25658,510,1592,31,17827,389,6239,90,2020-06-19 03:00:00,140001927,17827,389,6239,90
Uttar Pradesh,India,15785,604,488,23,9638,399,5659,182,2020-06-19 03:00:00,140001926,9638,399,5659,182
Rajasthan,India,13857,315,330,17,10742,275,2785,23,2020-06-19 03:00:00,140001929,10742,275,2785,23
West Bengal,India,12735,435,518,12,7001,469,5216,-46,2020-06-19 03:00:00,140001940,7001,469,5216,-46
Madhya Pradesh,India,11426,182,486,4,8632,244,2308,-66,2020-06-19 03:00:00,140001931,8632,244,2308,-66
Haryana,India,9218,386,134,4,4556,604,4528,-222,2020-06-19 03:00:00,140001933,4556,604,4528,-222
State Unassigned,India,8703,430,0,0,6061,0,2642,430,2020-06-19 03:00:00,,0,0,8703,430
Karnataka,India,7944,210,115,12,4983,179,2846,19,2020-06-19 03:00:00,140004403,4983,179,2846,19
Andhra Pradesh,India,7496,425,92,2,3772,131,3632,292,2020-06-19 03:00:00,140004401,3772,131,3632,292
Bihar,India,7040,100,44,5,4961,185,2035,-90,2020-06-19 03:00:00,140001937,4961,185,2035,-90
Telangana,India,6027,352,195,3,3301,230,2531,119,2020-06-19 03:00:00,140004405,3301,230,2531,119
Assam,India,4904,209,9,1,2849,206,2046,2,2020-06-19 03:00:00,140001939,2849,206,2046,2
Odisha,India,4512,174,14,0,3144,97,1354,77,2020-06-19 03:00:00,140001936,3144,97,1354,77
Punjab,India,3615,118,83,5,2570,32,962,81,2020-06-19 03:00:00,140001934,2570,32,962,81
Kerala,India,2795,97,22,1,1413,89,1360,7,2020-06-19 03:00:00,140001930,1413,89,1360,7
Uttarakhand,India,2103,80,26,0,1386,132,691,-52,2020-06-19 03:00:00,140001932,1386,132,691,-52
Chhattisgarh,India,1946,82,9,0,1202,103,735,-21,2020-06-19 03:00:00,140004404,1202,103,735,-21
Jharkhand,India,1919,24,11,1,1198,47,710,-24,2020-06-19 03:00:00,140001943,1198,47,710,-24
Tripura,India,1154,21,1,0,639,83,514,-62,2020-06-19 03:00:00,140001949,639,83,514,-62
Goa,India,705,49,0,0,142,33,563,16,2020-06-19 03:00:00,140001956,109,13,596,36
Himachal Pradesh,India,595,10,7,0,373,5,215,5,2020-06-19 03:00:00,140001941,373,5,215,5
Manipur,India,606,54,0,0,199,7,407,47,2020-06-19 03:00:00,140001942,199,7,407,47
Chandigarh,India,374,4,6,0,306,0,62,4,2020-06-19 03:00:00,140001945,306,0,62,4
Puducherry,India,271,26,6,1,116,7,149,18,2020-06-19 03:00:00,140001953,116,7,149,18
Nagaland,India,193,0,0,0,109,6,84,-6,2020-06-19 03:00:00,140001950,109,6,84,-6
Mizoram,India,130,9,0,0,13,0,117,9,2020-06-19 03:00:00,140001928,1,0,129,9
Arunachal Pradesh,India,103,0,0,0,34,4,69,-4,2020-06-19 03:00:00,140002691,11,1,92,-1
Sikkim,India,70,0,0,0,4,0,66,0,2020-06-19 03:00:00,140001951,4,0,66,0
Dadra and Nagar Haveli,India,60,1,0,0,14,2,46,-1,2020-06-19 03:00:00,140001947,14,2,46,-1
Andaman and Nicobar Islands,India,45,1,0,0,35,2,10,-1,2020-06-19 03:00:00,140001955,35,2,10,-1
Meghalaya,India,43,0,1,0,32,1,10,-1,2020-06-19 03:00:00,140001952,32,1,10,-1
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-06-19 03:00:00,140001954,0,0,0,0
British Columbia,Canada,2783,8,168,0,2425,3,190,5,2020-06-19 03:00:00,140002874,2425,3,190,5
Alberta,Canada,7579,49,152,1,6938,45,489,3,2020-06-19 03:00:00,140002879,6938,45,489,3
Saskatchewan,Canada,708,15,13,0,636,3,59,12,2020-06-19 03:00:00,140002878,636,3,59,12
Manitoba,Canada,308,2,7,0,293,0,8,2,2020-06-19 03:00:00,140002877,293,0,8,2
Ontario,Canada,32917,173,2553,3,28004,220,2360,-50,2020-06-19 03:00:00,140002875,28004,220,2360,-50
Quebec,Canada,54383,120,5340,42,45027,315,4016,-237,2020-06-19 03:00:00,140002869,22754,205,26289,-127
Newfoundland,Canada,261,0,3,0,258,1,0,-1,2020-06-19 03:00:00,140002930,258,1,0,-1
New Brunswick,Canada,164,0,2,0,135,2,27,-2,2020-06-19 03:00:00,140002928,135,2,27,-2
Nova Scotia,Canada,1061,0,62,0,997,0,2,0,2020-06-19 03:00:00,140002929,997,0,2,0
Prince Edward Island,Canada,27,0,0,0,27,0,0,0,2020-06-19 03:00:00,140002931,27,0,0,0
Yukon,Canada,11,0,0,0,11,0,0,0,2020-06-19 03:00:00,140002880,11,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-06-19 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-06-19 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,,,13,0,,,2020-06-19 03:00:00,,13,0,,
Macedonia East and Thrace,Greece,292,20,,,,,,,2020-06-19 03:00:00,140000003,,,,
Macedonia Central,Greece,202,1,,,,,,,2020-06-19 03:00:00,140000005,,,,
Epirus,Greece,16,0,,,,,,,2020-06-19 03:00:00,140000010,,,,
Thessaly,Greece,186,0,,,,,,,2020-06-19 03:00:00,140000001,,,,
Ionian Islands,Greece,14,0,,,,,,,2020-06-19 03:00:00,140000008,,,,
Greece West,Greece,85,0,,,,,,,2020-06-19 03:00:00,140000013,,,,
Greece Central,Greece,85,0,,,,,,,2020-06-19 03:00:00,140000011,,,,
Attica,Greece,1683,0,,,,,,,2020-06-19 03:00:00,140000004,,,,
Peloponnese,Greece,199,0,,,,,,,2020-06-19 03:00:00,140000006,,,,
Aegean North,Greece,15,0,,,,,,,2020-06-19 03:00:00,140000002,,,,
Aegean South,Greece,11,0,,,,,,,2020-06-19 03:00:00,140000000,,,,
Crete,Greece,21,0,,,,,,,2020-06-19 03:00:00,140000012,,,,
Macedonia West,Greece,165,0,,,,,,,2020-06-19 03:00:00,140000009,,,,
Without permanent residency in Greece,Greece,241,3,,,,,,,2020-06-19 03:00:00,,,,,
Mount Athos,Greece,4,0,,,,,,,2020-06-19 03:00:00,140000007,,,,
Under Investigation,Greece,8,0,,,,,,,2020-06-19 03:00:00,,,,,
Bogota,Colombia,17392,553,422,9,10184,445,6786,99,2020-06-19 03:00:00,140004233,7206,253,9764,291
Atlantico,Colombia,12228,807,481,30,4239,518,7508,259,2020-06-19 03:00:00,140004209,2972,133,8775,644
Valle del Cauca,Colombia,6516,227,279,9,3304,89,2933,129,2020-06-19 03:00:00,140004235,2325,164,3912,54
Bolivar,Colombia,5550,127,229,9,3053,126,2268,-8,2020-06-19 03:00:00,140004226,1893,145,3428,-27
Antioquia,Colombia,2369,96,11,0,1169,57,1189,39,2020-06-19 03:00:00,140004230,862,53,1496,43
Narino,Colombia,2222,17,80,3,1136,34,1006,-20,2020-06-19 03:00:00,140004237,760,17,1382,-3
Amazonas,Colombia,2179,8,78,0,1675,21,426,-13,2020-06-19 03:00:00,140004218,1452,98,649,-90
Cundinamarca,Colombia,1787,28,42,0,910,48,835,-20,2020-06-19 03:00:00,140004214,562,35,1183,-7
Meta,Colombia,1032,5,11,0,959,2,62,3,2020-06-19 03:00:00,140004234,942,1,79,4
Magdalena,Colombia,1027,31,65,1,594,11,368,19,2020-06-19 03:00:00,140004225,490,33,472,-3
Choco,Colombia,841,18,23,2,260,30,558,-14,2020-06-19 03:00:00,140004231,167,-6,651,22
Cesar,Colombia,589,29,16,0,318,38,255,-9,2020-06-19 03:00:00,140004208,92,3,481,26
Tolima,Colombia,472,65,15,0,238,2,219,63,2020-06-19 03:00:00,140004215,227,5,230,60
Risaralda,Colombia,333,8,11,0,247,2,75,6,2020-06-19 03:00:00,140004232,239,4,83,4
Cordoba,Colombia,311,8,17,0,135,7,159,1,2020-06-19 03:00:00,140004228,88,4,206,4
Sucre,Colombia,300,28,11,0,49,22,240,6,2020-06-19 03:00:00,140004227,21,5,268,23
Santander,Colombia,295,28,10,0,93,2,192,26,2020-06-19 03:00:00,140004211,60,5,225,23
Huila,Colombia,282,1,9,0,235,-1,38,2,2020-06-19 03:00:00,140004217,235,-1,38,2
Boyaca,Colombia,263,7,9,0,191,7,63,0,2020-06-19 03:00:00,140004216,167,2,87,5
Cauca,Colombia,209,12,9,0,103,7,97,5,2020-06-19 03:00:00,140004236,76,2,124,10
Caldas,Colombia,205,0,7,0,146,5,52,-5,2020-06-19 03:00:00,140004206,131,1,67,-1
Norde de Santander,Colombia,164,-1,13,0,115,-1,36,0,2020-06-19 03:00:00,140004210,111,1,40,-2
La Guajira,Colombia,158,10,7,0,55,3,96,7,2020-06-19 03:00:00,140004205,51,0,100,10
Quindio,Colombia,131,2,4,0,107,0,20,2,2020-06-19 03:00:00,140004207,102,0,25,2
Arauca,Colombia,46,0,0,0,2,0,44,0,2020-06-19 03:00:00,140004212,2,0,44,0
Casanare,Colombia,39,1,0,0,33,0,6,1,2020-06-19 03:00:00,140004213,33,0,6,1
Caqueta,Colombia,28,0,1,0,22,0,5,0,2020-06-19 03:00:00,140004220,21,0,6,0
Vaupes,Colombia,27,0,0,0,11,0,16,0,2020-06-19 03:00:00,140004219,11,0,16,0
San Andres y Providencia,Colombia,20,0,0,0,17,0,3,0,2020-06-19 03:00:00,140004229,17,0,3,0
Putumayo,Colombia,16,2,3,0,8,3,5,-1,2020-06-19 03:00:00,140004224,8,3,5,-1
Guainia,Colombia,7,0,1,0,3,0,3,0,2020-06-19 03:00:00,140004223,2,0,4,0
Guaviare,Colombia,7,1,0,0,0,0,7,1,2020-06-19 03:00:00,140004222,0,0,7,1
Vichada,Colombia,1,0,0,0,1,0,0,0,2020-06-19 03:00:00,140004221,1,0,0,0
Buenos Aires - Capital Federal,Argentina,18226,1100,364,19,8556,144,9306,937,2020-06-19 03:00:00,140003352,,,,
Buenos Aires,Argentina,15345,799,403,13,5886,620,9056,166,2020-06-19 03:00:00,140003351,,,,
Chaco,Argentina,1407,20,78,1,817,30,512,-11,2020-06-19 03:00:00,140003354,,,,
Rio Negro,Argentina,594,14,30,1,381,6,183,7,2020-06-19 03:00:00,140003366,,,,
Cordoba,Argentina,507,6,36,0,418,4,53,2,2020-06-19 03:00:00,140003356,,,,
Santa Fe,Argentina,290,2,4,0,264,4,22,-2,2020-06-19 03:00:00,140003371,,,,
Neuquen,Argentina,260,9,7,1,136,0,117,8,2020-06-19 03:00:00,140003365,,,,
Tierra del Fuego,Argentina,136,0,,,,,,,2020-06-19 03:00:00,140003373,,,,
Mendoza,Argentina,110,1,9,0,83,0,18,1,2020-06-19 03:00:00,140003363,,,,
Corrientes,Argentina,108,0,,,,,,,2020-06-19 03:00:00,140003357,,,,
Entre Rios,Argentina,108,4,,,,,,,2020-06-19 03:00:00,140003358,,,,
Chubut,Argentina,73,0,1,0,8,0,64,0,2020-06-19 03:00:00,140003355,,,,
La Rioja,Argentina,64,0,8,0,54,0,2,0,2020-06-19 03:00:00,140003362,,,,
Tucuman,Argentina,57,1,5,0,42,1,10,0,2020-06-19 03:00:00,140003374,,,,
Santa Cruz,Argentina,51,0,,,,,,,2020-06-19 03:00:00,140003370,,,,
Formosa,Argentina,40,2,,,,,,,2020-06-19 03:00:00,140003359,,,,
Misiones,Argentina,38,0,2,0,27,1,9,-1,2020-06-19 03:00:00,140003364,,,,
Salta,Argentina,26,0,,,,,,,2020-06-19 03:00:00,140003367,,,,
Santiago del Estero,Argentina,22,0,,,,,,,2020-06-19 03:00:00,140003372,,,,
Jujuy,Argentina,12,0,1,0,4,0,7,0,2020-06-19 03:00:00,140003360,,,,
San Luis,Argentina,10,0,,,,,,,2020-06-19 03:00:00,140003369,,,,
San Juan,Argentina,7,0,,,,,,,2020-06-19 03:00:00,140003368,,,,
La Pampa,Argentina,6,0,,,,,,,2020-06-19 03:00:00,140003361,,,,
Catamarca,Argentina,0,0,0,0,0,0,0,0,2020-06-19 03:00:00,140003353,0,0,0,0
Tyrol,Austria,3554,0,108,0,3440,0,6,0,2020-06-19 03:00:00,140003806,3440,0,6,0
Lower Austria,Austria,2926,0,100,0,2754,0,72,0,2020-06-19 03:00:00,140003799,2754,0,72,0
Upper Austria,Austria,2331,0,61,0,2235,0,35,0,2020-06-19 03:00:00,140003801,2235,0,35,0
Vienna,Austria,2204,0,96,0,2108,0,0,0,2020-06-19 03:00:00,140003807,1635,0,473,0
Styria,Austria,1843,0,151,0,1688,0,4,0,2020-06-19 03:00:00,140003802,1688,0,4,0
Salzburg,Austria,1243,0,38,0,1201,0,4,0,2020-06-19 03:00:00,140003805,1201,0,4,0
Vorarlberg,Austria,910,0,19,0,882,0,9,0,2020-06-19 03:00:00,140003800,882,0,9,0
Carinthia,Austria,419,0,13,0,402,0,4,0,2020-06-19 03:00:00,140003804,402,0,4,0
Burgenland,Austria,343,0,11,0,331,0,1,0,2020-06-19 03:00:00,140003803,329,0,3,0
Flanders,Belgium,30178,0,,,,,,,2020-06-19 03:00:00,,,,,
Walloon Brabant,Belgium,17366,0,,,,,,,2020-06-19 03:00:00,140003274,,,,
Brussels,Belgium,5507,0,,,,,,,2020-06-19 03:00:00,140003275,,,,
São Paulo,Brazil,178202,0,10694,0,101647,10519,65861,-10519,2020-06-19 03:00:00,140002753,,,,
Rio de Janeiro,Brazil,79572,0,7672,0,45512,4098,26388,-4098,2020-06-19 03:00:00,140002762,,,,
Ceará,Brazil,76748,0,4861,0,45636,4696,26251,-4696,2020-06-19 03:00:00,140002745,,,,
Pará,Brazil,69179,0,4191,0,35117,5701,29871,-5701,2020-06-19 03:00:00,140002744,,,,
Maranhão,Brazil,59850,0,1467,0,31971,2481,26412,-2481,2020-06-19 03:00:00,140002749,,,,
Amazonas,Brazil,56506,0,2492,0,37485,2360,16529,-2360,2020-06-19 03:00:00,140003874,,,,
Pernambuco,Brazil,45261,0,3855,0,29568,1502,11838,-1502,2020-06-19 03:00:00,140002747,,,,
Bahia,Brazil,36401,0,1105,0,18978,2993,16318,-2993,2020-06-19 03:00:00,140002746,,,,
Paraíba,Brazil,28013,0,633,0,13297,1946,14083,-1946,2020-06-19 03:00:00,140002756,,,,
Espírito Santo,Brazil,26441,0,1054,0,13438,1785,11949,-1785,2020-06-19 03:00:00,140002754,,,,
Distrito Federal,Brazil,22871,0,304,0,10320,1294,12247,-1294,2020-06-19 03:00:00,140002763,,,,
Alagoas,Brazil,22199,0,744,0,10087,1347,11368,-1347,2020-06-19 03:00:00,140002761,,,,
Minas Gerais,Brazil,21381,0,475,0,10175,1138,10731,-1138,2020-06-19 03:00:00,140002743,,,,
Amapá,Brazil,16512,0,324,0,9508,1082,6680,-1082,2020-06-19 03:00:00,140002759,,,,
Rio Grande do Sul,Brazil,14661,0,350,0,8945,938,5366,-938,2020-06-19 03:00:00,140003327,,,,
Rio Grande do Norte,Brazil,14171,0,534,0,7532,1006,6105,-1006,2020-06-19 03:00:00,140002750,,,,
