Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,101141,3493,3717,127,51336,2316,46088,1050,2020-06-13 03:00:00,140004402,47796,1718,49628,1648
Tamil Nadu,India,40698,1982,367,18,22047,1342,18284,622,2020-06-13 03:00:00,140001938,22047,1342,18284,622
Delhi,India,36824,2137,1214,129,14300,836,21310,1172,2020-06-13 03:00:00,140001944,13398,667,22212,1341
Gujarat,India,22562,495,1416,31,15501,392,5645,72,2020-06-13 03:00:00,140001927,15501,392,5645,72
Uttar Pradesh,India,12616,528,365,20,7609,317,4642,191,2020-06-13 03:00:00,140001926,7609,317,4642,191
Rajasthan,India,12068,230,272,7,9011,236,2785,-13,2020-06-13 03:00:00,140001929,9011,236,2785,-13
Madhya Pradesh,India,10443,202,440,9,7201,159,2802,34,2020-06-13 03:00:00,140001931,7201,159,2802,34
West Bengal,India,10244,476,451,9,4206,218,5587,249,2020-06-13 03:00:00,140001940,4206,218,5587,249
State Unassigned,India,8315,-616,0,0,0,0,8315,-616,2020-06-13 03:00:00,,0,0,8315,-616
Karnataka,India,6516,271,79,7,3440,464,2997,-200,2020-06-13 03:00:00,140004403,3440,464,2997,-200
Haryana,India,6334,366,70,6,2475,214,3789,146,2020-06-13 03:00:00,140001933,2475,214,3789,146
Bihar,India,6096,148,35,1,3316,230,2745,-83,2020-06-13 03:00:00,140001937,3316,230,2745,-83
Andhra Pradesh,India,5636,207,80,0,3091,123,2465,84,2020-06-13 03:00:00,140004401,3091,123,2465,84
Telangana,India,4484,164,174,9,2278,285,2032,-130,2020-06-13 03:00:00,140004405,2278,285,2032,-130
Odisha,India,3498,112,13,1,2474,120,1011,-9,2020-06-13 03:00:00,140001936,2474,120,1011,-9
Assam,India,3694,263,8,2,1585,152,2101,109,2020-06-13 03:00:00,140001939,1585,152,2101,109
Punjab,India,2986,99,63,4,2282,23,641,72,2020-06-13 03:00:00,140001934,2282,23,641,72
Kerala,India,2323,78,20,1,1017,50,1286,27,2020-06-13 03:00:00,140001930,999,32,1304,45
Uttarakhand,India,1724,69,21,5,947,61,756,3,2020-06-13 03:00:00,140001932,947,61,756,3
Jharkhand,India,1656,57,8,0,685,55,963,2,2020-06-13 03:00:00,140001943,685,55,963,2
Chhattisgarh,India,1445,47,6,0,544,123,895,-76,2020-06-13 03:00:00,140004404,544,123,895,-76
Tripura,India,963,48,1,0,278,0,684,48,2020-06-13 03:00:00,140001949,278,0,684,48
Himachal Pradesh,India,486,16,7,0,293,17,186,-1,2020-06-13 03:00:00,140001941,293,17,186,-1
