Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,643289,14647,21359,326,459124,12243,162806,2078,2020-08-21 03:00:00,140004402,459124,12243,162806,2078
Tamil Nadu,India,361435,5986,6239,116,301913,5742,53283,128,2020-08-21 03:00:00,140001938,301913,5742,53283,128
Andhra Pradesh,India,325396,9393,3001,95,235218,8846,87177,452,2020-08-21 03:00:00,140004401,235218,8846,87177,452
Karnataka,India,256975,7385,4429,102,170381,6231,82165,1052,2020-08-21 03:00:00,140004403,170381,6231,82165,1052
Delhi,India,157354,1215,4257,22,141826,1059,11271,134,2020-08-21 03:00:00,140001944,141826,1059,11271,134
Uttar Pradesh,India,172334,4824,2733,95,121090,5863,48511,-1134,2020-08-21 03:00:00,140001926,121090,5863,48511,-1134
West Bengal,India,129119,3197,2634,53,98789,3126,27696,18,2020-08-21 03:00:00,140001940,98789,3126,27696,18
Bihar,India,115210,2451,574,6,88163,3585,26473,-1140,2020-08-21 03:00:00,140001937,88163,3585,26473,-1140
Telangana,India,97424,1724,729,10,75186,1195,21509,519,2020-08-21 03:00:00,140004405,75186,1195,21509,519
Gujarat,India,83262,1175,2853,16,66053,1123,14356,36,2020-08-21 03:00:00,140001927,66053,1123,14356,36
Assam,India,86053,1735,221,8,63121,2772,22711,-1045,2020-08-21 03:00:00,140001939,63121,2772,22711,-1045
Rajasthan,India,66617,1328,921,11,51190,1227,14506,90,2020-08-21 03:00:00,140001929,51190,1227,14506,90
Odisha,India,70020,2898,433,8,48577,1641,21010,1249,2020-08-21 03:00:00,140001936,48577,1641,21010,1249
Haryana,India,50926,996,578,11,42793,737,7555,248,2020-08-21 03:00:00,140001933,42793,737,7555,248
Madhya Pradesh,India,49493,1142,1171,12,37540,1065,10782,65,2020-08-21 03:00:00,140001931,37540,1065,10782,65
Kerala,India,52199,1968,192,9,33824,1217,18183,742,2020-08-21 03:00:00,140001930,33824,1217,18183,742
Punjab,India,37824,1741,957,37,23037,334,13830,1370,2020-08-21 03:00:00,140001934,23037,334,13830,1370
Jharkhand,India,26938,638,286,8,17320,754,9332,-124,2020-08-21 03:00:00,140001943,17320,754,9332,-124
Chhattisgarh,India,18637,1052,172,8,11739,554,6726,490,2020-08-21 03:00:00,140004404,11739,554,6726,490
Uttarakhand,India,13636,411,187,9,9433,301,4016,101,2020-08-21 03:00:00,140001932,9433,301,4016,101
Goa,India,13099,424,126,2,9063,350,3910,72,2020-08-21 03:00:00,140001956,9063,350,3910,72
Tripura,India,7850,190,65,0,5565,68,2220,122,2020-08-21 03:00:00,140001949,5565,68,2220,122
Puducherry,India,9292,540,137,8,5634,322,3521,210,2020-08-21 03:00:00,140001953,5634,322,3521,210
Manipur,India,4925,49,18,0,3002,117,1905,-68,2020-08-21 03:00:00,140001942,3002,117,1905,-68
Himachal Pradesh,India,4529,118,22,2,3085,93,1422,23,2020-08-21 03:00:00,140001941,3085,93,1422,23
Nagaland,India,3583,25,7,0,2280,80,1296,-55,2020-08-21 03:00:00,140001950,1921,215,1655,-190
Arunachal Pradesh,India,3066,116,5,0,2093,71,968,45,2020-08-21 03:00:00,140002691,2093,71,968,45
Andaman and Nicobar Islands,India,2680,76,31,1,1638,109,1011,-34,2020-08-21 03:00:00,140001955,1638,109,1011,-34
Chandigarh,India,2515,119,31,0,1390,39,1094,80,2020-08-21 03:00:00,140001945,1390,39,1094,80
Dadra and Nagar Haveli,India,2030,34,2,0,1613,46,415,-12,2020-08-21 03:00:00,140001947,1613,46,415,-12
Meghalaya,India,1661,126,6,0,876,45,779,81,2020-08-21 03:00:00,140001952,730,5,925,121
Sikkim,India,1290,58,3,0,827,38,460,20,2020-08-21 03:00:00,140001951,827,38,460,20
Mizoram,India,874,14,0,0,492,29,382,-15,2020-08-21 03:00:00,140001928,402,18,472,-4
State Unassigned,India,0,0,0,0,0,0,0,0,2020-08-21 03:00:00,,0,0,0,0
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-08-21 03:00:00,140001954,0,0,0,0
British Columbia,Canada,4825,80,200,2,3845,96,780,-18,2020-08-21 03:00:00,140002874,3845,96,780,-18
Alberta,Canada,12604,103,228,1,11292,125,1084,-23,2020-08-21 03:00:00,140002879,11292,125,1084,-23
Saskatchewan,Canada,1590,4,22,0,1419,9,149,-5,2020-08-21 03:00:00,140002878,1419,9,149,-5
Manitoba,Canada,796,33,12,0,537,9,247,24,2020-08-21 03:00:00,140002877,537,9,247,24
Ontario,Canada,41048,76,2793,1,37291,76,964,-1,2020-08-21 03:00:00,140002875,37291,76,964,-1
Quebec,Canada,61402,86,5730,1,54383,145,1289,-60,2020-08-21 03:00:00,140002869,54383,145,1289,-60
Newfoundland,Canada,268,0,3,0,263,0,2,0,2020-08-21 03:00:00,140002930,263,0,2,0
New Brunswick,Canada,186,0,2,0,178,6,6,-6,2020-08-21 03:00:00,140002928,178,6,6,-6
Nova Scotia,Canada,1077,1,64,0,1007,0,6,1,2020-08-21 03:00:00,140002929,1007,0,6,1
Prince Edward Island,Canada,44,0,0,0,40,0,4,0,2020-08-21 03:00:00,140002931,40,0,4,0
Yukon,Canada,15,0,0,0,15,0,0,0,2020-08-21 03:00:00,140002880,15,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-08-21 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-08-21 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,0,0,13,0,0,0,2020-08-21 03:00:00,,13,0,0,0
Macedonia East and Thrace,Greece,702,0,,,,,,,2020-08-21 03:00:00,140000003,,,,
Macedonia Central,Greece,1447,0,,,,,,,2020-08-21 03:00:00,140000005,,,,
Epirus,Greece,59,0,,,,,,,2020-08-21 03:00:00,140000010,,,,
Thessaly,Greece,397,0,,,,,,,2020-08-21 03:00:00,140000001,,,,
Ionian Islands,Greece,150,0,,,,,,,2020-08-21 03:00:00,140000008,,,,
Greece West,Greece,136,0,,,,,,,2020-08-21 03:00:00,140000013,,,,
Greece Central,Greece,153,0,,,,,,,2020-08-21 03:00:00,140000011,,,,
Attica,Greece,2860,0,,,,,,,2020-08-21 03:00:00,140000004,,,,
Peloponnese,Greece,270,0,,,,,,,2020-08-21 03:00:00,140000006,,,,
Aegean North,Greece,73,0,,,,,,,2020-08-21 03:00:00,140000002,,,,
Aegean South,Greece,192,0,,,,,,,2020-08-21 03:00:00,140000000,,,,
Crete,Greece,145,0,,,,,,,2020-08-21 03:00:00,140000012,,,,
Macedonia West,Greece,256,0,,,,,,,2020-08-21 03:00:00,140000009,,,,
Without permanent residency in Greece,Greece,626,0,,,,,,,2020-08-21 03:00:00,,,,,
Mount Athos,Greece,4,0,,,,,,,2020-08-21 03:00:00,140000007,,,,
Under Investigation,Greece,1,0,,,,,,,2020-08-21 03:00:00,,,,,
Bogota,Colombia,176336,5024,4587,93,106822,4970,64927,-39,2020-08-21 03:00:00,140004233,106822,4970,64927,-39
Antioquia,Colombia,66206,1527,1270,44,42789,2809,22147,-1326,2020-08-21 03:00:00,140004230,42789,2809,22147,-1326
Atlantico,Colombia,62009,438,2798,15,52278,622,6933,-199,2020-08-21 03:00:00,140004209,52278,622,6933,-199
Valle del Cauca,Colombia,40073,1053,1465,20,27567,881,11041,152,2020-08-21 03:00:00,140004235,27567,881,11041,152
Bolivar,Colombia,22485,241,651,3,18752,310,3082,-72,2020-08-21 03:00:00,140004226,18752,310,3082,-72
Cundinamarca,Colombia,16959,669,468,17,10176,581,6315,71,2020-08-21 03:00:00,140004214,10176,581,6315,71
Cordoba,Colombia,15786,605,1017,45,7878,374,6891,186,2020-08-21 03:00:00,140004228,7878,374,6891,186
Narino,Colombia,11875,112,426,5,8211,317,3238,-210,2020-08-21 03:00:00,140004237,8211,317,3238,-210
Santander,Colombia,11332,630,454,17,5024,537,5854,76,2020-08-21 03:00:00,140004211,5024,537,5854,76
Magdalena,Colombia,10666,117,554,25,7021,323,3091,-231,2020-08-21 03:00:00,140004225,7021,323,3091,-231
Sucre,Colombia,9440,425,429,5,6398,224,2613,196,2020-08-21 03:00:00,140004227,6398,224,2613,196
Norde de Santander,Colombia,7501,208,439,24,3850,271,3212,-87,2020-08-21 03:00:00,140004210,3850,271,3212,-87
Cesar,Colombia,6439,379,139,3,3526,218,2774,158,2020-08-21 03:00:00,140004208,3526,218,2774,158
Meta,Colombia,5916,263,111,3,3450,181,2355,79,2020-08-21 03:00:00,140004234,3450,181,2355,79
Tolima,Colombia,5057,179,118,6,2826,99,2113,74,2020-08-21 03:00:00,140004215,2826,99,2113,74
Caqueta,Colombia,4339,210,131,11,2014,223,2194,-24,2020-08-21 03:00:00,140004220,2014,223,2194,-24
Risaralda,Colombia,3951,231,68,1,1912,57,1971,173,2020-08-21 03:00:00,140004232,1912,169,1971,61
La Guajira,Colombia,3891,140,186,8,2362,80,1343,52,2020-08-21 03:00:00,140004205,2362,80,1343,52
Choco,Colombia,3547,23,125,1,2924,48,498,-26,2020-08-21 03:00:00,140004231,2924,48,498,-26
Cauca,Colombia,3512,77,123,0,2100,114,1289,-37,2020-08-21 03:00:00,140004236,2100,114,1289,-37
Huila,Colombia,3040,195,77,5,1245,108,1718,82,2020-08-21 03:00:00,140004217,1245,108,1718,82
Amazonas,Colombia,2673,4,107,0,2467,30,99,-26,2020-08-21 03:00:00,140004218,2467,30,99,-26
Boyaca,Colombia,2441,72,56,1,1177,87,1208,-16,2020-08-21 03:00:00,140004216,1177,87,1208,-16
Putumayo,Colombia,2207,26,103,4,1174,127,930,-105,2020-08-21 03:00:00,140004224,1174,127,930,-105
Caldas,Colombia,1825,88,28,1,1015,94,782,-7,2020-08-21 03:00:00,140004206,1015,94,782,-7
Casanare,Colombia,745,54,16,2,350,23,379,29,2020-08-21 03:00:00,140004213,350,23,379,29
Quindio,Colombia,721,24,19,1,392,24,310,-1,2020-08-21 03:00:00,140004207,392,24,310,-1
Arauca,Colombia,699,21,11,0,342,23,346,-2,2020-08-21 03:00:00,140004212,342,23,346,-2
Guaviare,Colombia,198,0,0,0,134,7,64,-7,2020-08-21 03:00:00,140004222,134,7,64,-7
Vaupes,Colombia,163,9,1,0,62,0,100,9,2020-08-21 03:00:00,140004219,62,0,100,9
San Andres y Providencia,Colombia,112,12,0,0,42,0,70,12,2020-08-21 03:00:00,140004229,42,1,70,11
Guainia,Colombia,20,0,2,0,13,0,5,0,2020-08-21 03:00:00,140004223,13,0,5,0
Vichada,Colombia,14,0,0,0,5,-1,9,1,2020-08-21 03:00:00,140004221,5,0,9,0
Buenos Aires - Capital Federal,Argentina,156255,4780,3243,89,59181,-3649,93831,8340,2020-08-21 03:00:00,140003352,33377,387,119635,4304
Buenos Aires City,Argentina,126244,2047,2441,72,33377,387,90426,1588,2020-08-21 03:00:00,,33377,387,90426,1588
Jujuy,Argentina,5351,190,148,8,4105,170,1098,12,2020-08-21 03:00:00,140003360,4105,170,1098,12
Cordoba,Argentina,5077,99,87,0,2731,161,2259,-62,2020-08-21 03:00:00,140003356,2731,161,2259,-62
Chaco,Argentina,4606,57,188,1,4132,127,286,-71,2020-08-21 03:00:00,140003354,4132,127,286,-71
Rio Negro,Argentina,4168,94,121,4,2705,124,1342,-34,2020-08-21 03:00:00,140003366,2705,124,1342,-34
Mendoza,Argentina,4088,254,80,4,1477,5,2531,245,2020-08-21 03:00:00,140003363,1152,56,2856,194
Santa Fe,Argentina,3759,202,36,2,2528,130,1195,70,2020-08-21 03:00:00,140003371,2528,130,1195,70
Neuquen,Argentina,2025,39,37,2,1245,6,743,31,2020-08-21 03:00:00,140003365,1200,48,788,-11
Entre Rios,Argentina,1764,44,25,1,823,2,916,41,2020-08-21 03:00:00,140003358,,,,
Tierra del Fuego,Argentina,1484,42,18,0,708,37,758,5,2020-08-21 03:00:00,140003373,708,37,758,5
Salta,Argentina,1331,109,21,1,558,31,752,77,2020-08-21 03:00:00,140003367,558,31,752,77
Santa Cruz,Argentina,1199,59,10,1,583,4,606,54,2020-08-21 03:00:00,140003370,488,8,701,50
La Rioja,Argentina,1136,45,43,2,445,18,648,25,2020-08-21 03:00:00,140003362,445,18,648,25
Tucuman,Argentina,778,107,9,0,280,0,489,107,2020-08-21 03:00:00,140003374,157,40,612,67
Chubut,Argentina,460,20,5,0,299,6,156,14,2020-08-21 03:00:00,140003355,299,6,156,14
Santiago del Estero,Argentina,446,35,0,0,60,1,386,34,2020-08-21 03:00:00,140003372,60,3,386,32
Corrientes,Argentina,251,0,2,0,213,5,36,-5,2020-08-21 03:00:00,140003357,213,5,36,-5
La Pampa,Argentina,184,0,0,0,167,0,17,0,2020-08-21 03:00:00,140003361,167,0,17,0
Formosa,Argentina,87,0,0,0,87,0,0,0,2020-08-21 03:00:00,140003359,87,0,0,0
Catamarca,Argentina,64,0,0,0,60,0,4,0,2020-08-21 03:00:00,140003353,60,0,4,0
Misiones,Argentina,54,0,3,0,47,0,4,0,2020-08-21 03:00:00,140003364,47,0,4,0
San Luis,Argentina,36,0,0,0,26,0,10,0,2020-08-21 03:00:00,140003369,26,4,10,-4
San Juan,Argentina,24,2,0,0,21,0,3,2,2020-08-21 03:00:00,140003368,21,0,3,2
Vienna,Austria,6030,0,207,0,4972,0,851,0,2020-08-21 03:00:00,140003807,4972,0,851,0
Upper Austria,Austria,4011,0,67,0,3676,0,268,0,2020-08-21 03:00:00,140003801,3676,0,268,0
Tyrol,Austria,3895,0,108,0,3604,0,183,0,2020-08-21 03:00:00,140003806,3604,0,183,0
Lower Austria,Austria,3562,0,108,0,3282,0,172,0,2020-08-21 03:00:00,140003799,3282,0,172,0
Styria,Austria,2191,0,155,0,1939,0,97,0,2020-08-21 03:00:00,140003802,1939,0,97,0
Salzburg,Austria,1476,0,39,0,1337,0,100,0,2020-08-21 03:00:00,140003805,1337,0,100,0
Vorarlberg,Austria,1013,0,20,0,946,0,47,0,2020-08-21 03:00:00,140003800,946,0,47,0
Carinthia,Austria,565,0,13,0,463,0,89,0,2020-08-21 03:00:00,140003804,463,0,89,0
Burgenland,Austria,436,0,11,0,408,0,17,0,2020-08-21 03:00:00,140003803,408,0,17,0
Flanders,Belgium,30178,0,3904,0,26274,0,0,0,2020-08-21 03:00:00,,,,,
Walloon Brabant,Belgium,17366,0,2721,0,14645,0,0,0,2020-08-21 03:00:00,140003274,,,,
Brussels,Belgium,5507,0,1219,0,4288,0,0,0,2020-08-21 03:00:00,140003275,,,,
São Paulo,Brazil,730828,9451,27905,314,537784,12720,165139,-3583,2020-08-21 03:00:00,140002753,,,,
Bahia,Brazil,228596,3937,4685,74,168389,3982,55522,-119,2020-08-21 03:00:00,140002746,,,,
Rio de Janeiro,Brazil,205916,2923,15074,161,153550,1470,37292,1292,2020-08-21 03:00:00,140002762,,,,
Ceará,Brazil,202422,1221,8245,4,168652,2066,25525,-849,2020-08-21 03:00:00,140002745,,,,
Minas Gerais,Brazil,185062,3904,4543,107,128850,3136,51669,661,2020-08-21 03:00:00,140002743,,,,
Pará,Brazil,184253,2022,6027,12,152120,2105,26106,-95,2020-08-21 03:00:00,140002744,,,,
Distrito Federal,Brazil,143759,1997,2200,52,109267,1975,32292,-30,2020-08-21 03:00:00,140002763,,,,
Maranhão,Brazil,141860,1289,3315,13,119982,1653,18563,-377,2020-08-21 03:00:00,140002749,,,,
Santa Catarina,Brazil,129072,2222,1960,42,88573,3031,38539,-851,2020-08-21 03:00:00,140003326,,,,
Pernambuco,Brazil,116359,1142,7303,23,89918,1165,19138,-46,2020-08-21 03:00:00,140002747,,,,
Amazonas,Brazil,114335,743,3551,14,98799,909,11985,-180,2020-08-21 03:00:00,140003874,,,,
Paraná,Brazil,112245,2349,2891,83,78348,1874,31006,392,2020-08-21 03:00:00,140003325,,,,
Goiás,Brazil,111836,2583,2558,83,70916,3088,38362,-588,2020-08-21 03:00:00,140002742,,,,
Rio Grande do Sul,Brazil,104068,177,2948,67,70409,2066,30711,-1956,2020-08-21 03:00:00,140003327,,,,
Espírito Santo,Brazil,104037,947,2980,17,82185,1239,18872,-309,2020-08-21 03:00:00,140002754,,,,
Paraíba,Brazil,99445,951,2244,21,82043,986,15158,-56,2020-08-21 03:00:00,140002756,,,,
Mato Grosso,Brazil,78733,1457,2457,36,52983,1395,23293,26,2020-08-21 03:00:00,140002752,,,,
Alagoas,Brazil,74622,482,1793,9,60445,881,12384,-408,2020-08-21 03:00:00,140002761,,,,
