Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,159133,6368,7273,167,88085,3100,63775,3101,2020-06-28 03:00:00,140004402,84245,4430,67615,1771
Tamil Nadu,India,78335,3713,1025,68,44094,2737,33216,908,2020-06-28 03:00:00,140001938,44094,2737,33216,908
Delhi,India,80188,2948,2558,66,49301,2210,28329,672,2020-06-28 03:00:00,140001944,49301,2210,28329,672
Gujarat,India,30771,613,1790,18,22417,379,6564,216,2020-06-28 03:00:00,140001927,22417,379,6564,216
Uttar Pradesh,India,21549,606,649,19,14215,632,6685,-45,2020-06-28 03:00:00,140001926,14215,632,6685,-45
Rajasthan,India,16944,284,391,11,13367,305,3186,-32,2020-06-28 03:00:00,140001929,13367,305,3186,-32
West Bengal,India,16711,521,629,13,10789,254,5293,254,2020-06-28 03:00:00,140001940,10789,254,5293,254
Madhya Pradesh,India,12965,167,550,4,9971,167,2444,-4,2020-06-28 03:00:00,140001931,9971,167,2444,-4
Haryana,India,13427,543,218,7,8472,456,4737,80,2020-06-28 03:00:00,140001933,8472,456,4737,80
State Unassigned,India,8023,-100,0,0,6467,-268,1556,168,2020-06-28 03:00:00,,0,0,8023,-100
Karnataka,India,11923,918,191,11,7289,371,4443,536,2020-06-28 03:00:00,140004403,7289,371,4443,536
Andhra Pradesh,India,12285,796,157,11,5480,284,6648,501,2020-06-28 03:00:00,140004401,5480,284,6648,501
Bihar,India,8980,302,58,2,6930,261,1992,39,2020-06-28 03:00:00,140001937,6930,261,1992,39
Telangana,India,13436,1087,243,6,4928,162,8265,919,2020-06-28 03:00:00,140004405,4928,162,8265,919
Assam,India,7166,246,10,1,4815,567,2341,-322,2020-06-28 03:00:00,140001939,4815,567,2341,-322
Odisha,India,6350,170,25,1,4606,184,1719,-15,2020-06-28 03:00:00,140001936,4606,184,1719,-15
Punjab,India,5056,99,128,6,3320,119,1608,-26,2020-06-28 03:00:00,140001934,3320,119,1608,-26
Kerala,India,4072,195,23,0,2126,78,1923,117,2020-06-28 03:00:00,140001930,2108,102,1941,93
Uttarakhand,India,2791,66,37,0,1909,87,845,-21,2020-06-28 03:00:00,140001932,1909,87,845,-21
Chhattisgarh,India,2602,57,13,0,1937,52,652,5,2020-06-28 03:00:00,140004404,1937,52,652,5
Jharkhand,India,2339,45,12,0,1724,77,603,-32,2020-06-28 03:00:00,140001943,1724,77,603,-32
Tripura,India,1339,8,1,0,1078,16,260,-8,2020-06-28 03:00:00,140001949,1078,16,260,-8
Goa,India,1128,89,2,0,432,49,694,40,2020-06-28 03:00:00,140001956,420,50,706,39
Himachal Pradesh,India,894,30,8,0,501,7,385,23,2020-06-28 03:00:00,140001941,501,7,385,23
Manipur,India,1092,17,0,0,432,39,660,-22,2020-06-28 03:00:00,140001942,432,39,660,-22
Chandigarh,India,428,3,6,0,335,0,87,3,2020-06-28 03:00:00,140001945,335,0,87,3
Puducherry,India,619,85,10,1,221,18,388,66,2020-06-28 03:00:00,140001953,221,18,388,66
Nagaland,India,387,16,0,0,164,2,223,14,2020-06-28 03:00:00,140001950,164,2,223,14
Mizoram,India,150,2,0,0,90,4,60,-2,2020-06-28 03:00:00,140001928,55,8,95,-6
Arunachal Pradesh,India,177,3,1,0,70,4,106,-1,2020-06-28 03:00:00,140002691,54,5,122,-2
Sikkim,India,87,0,0,0,51,0,36,0,2020-06-28 03:00:00,140001951,49,10,38,-10
Dadra and Nagar Haveli,India,184,15,0,0,56,6,128,9,2020-06-28 03:00:00,140001947,56,6,128,9
Andaman and Nicobar Islands,India,72,0,0,0,43,0,29,0,2020-06-28 03:00:00,140001955,43,0,29,0
Meghalaya,India,48,0,1,0,42,0,5,0,2020-06-28 03:00:00,140001952,42,0,5,0
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-06-28 03:00:00,140001954,0,0,0,0
British Columbia,Canada,2878,0,174,0,2545,0,159,0,2020-06-28 03:00:00,140002874,2545,0,159,0
Alberta,Canada,7957,69,154,0,7283,58,520,11,2020-06-28 03:00:00,140002879,7283,58,520,11
Saskatchewan,Canada,777,5,13,0,661,7,103,-2,2020-06-28 03:00:00,140002878,661,7,103,-2
Manitoba,Canada,322,4,7,0,300,0,15,4,2020-06-28 03:00:00,140002877,300,0,15,4
Ontario,Canada,34476,160,2652,8,29932,178,1892,-26,2020-06-28 03:00:00,140002875,29932,178,1892,-26
Quebec,Canada,55079,0,5448,0,47349,225,2282,-225,2020-06-28 03:00:00,140002869,23786,0,25845,0
Newfoundland,Canada,261,0,3,0,258,0,0,0,2020-06-28 03:00:00,140002930,258,0,0,0
New Brunswick,Canada,165,0,2,0,154,4,9,-4,2020-06-28 03:00:00,140002928,154,4,9,-4
Nova Scotia,Canada,1061,0,63,0,998,0,0,0,2020-06-28 03:00:00,140002929,998,0,0,0
Prince Edward Island,Canada,27,0,0,0,27,0,0,0,2020-06-28 03:00:00,140002931,27,0,0,0
Yukon,Canada,11,0,0,0,11,0,0,0,2020-06-28 03:00:00,140002880,11,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-06-28 03:00:00,140002881,5,0,0,0
Nunavut,Canada,0,0,0,0,0,0,0,0,2020-06-28 03:00:00,140003914,0,0,0,0
Repatriated travellers,Canada,13,0,,,13,0,,,2020-06-28 03:00:00,,13,0,,
Macedonia East and Thrace,Greece,337,1,,,,,,,2020-06-28 03:00:00,140000003,,,,
Macedonia Central,Greece,211,0,,,,,,,2020-06-28 03:00:00,140000005,,,,
Epirus,Greece,31,2,,,,,,,2020-06-28 03:00:00,140000010,,,,
