Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,628642,13165,21033,346,446881,9011,160728,3808,2020-08-20 03:00:00,140004402,446881,9011,160728,3808
Tamil Nadu,India,355449,5795,6123,116,296171,6384,53155,-705,2020-08-20 03:00:00,140001938,296171,6384,53155,-705
Andhra Pradesh,India,316003,9742,2906,86,226372,8061,86725,1595,2020-08-20 03:00:00,140004401,226372,8061,86725,1595
Karnataka,India,249590,8642,4327,126,164150,7201,81113,1315,2020-08-20 03:00:00,140004403,164150,7201,81113,1315
Delhi,India,156139,1398,4235,9,140767,1320,11137,69,2020-08-20 03:00:00,140001944,140767,1320,11137,69
Uttar Pradesh,India,167510,5076,2638,53,115227,5620,49645,-597,2020-08-20 03:00:00,140001926,115227,5620,49645,-597
West Bengal,India,125922,3169,2581,53,95663,2973,27678,143,2020-08-20 03:00:00,140001940,95663,2973,27678,143
Bihar,India,112759,2884,568,10,84578,3838,27613,-964,2020-08-20 03:00:00,140001937,84578,3838,27613,-964
Telangana,India,95700,1763,719,8,73991,1789,20990,-34,2020-08-20 03:00:00,140004405,73991,1789,20990,-34
Gujarat,India,82087,1145,2837,17,64930,1120,14320,8,2020-08-20 03:00:00,140001927,64930,1120,14320,8
Assam,India,84318,2116,213,10,60349,2054,23756,52,2020-08-20 03:00:00,140001939,60349,2054,23756,52
Rajasthan,India,65289,1312,910,12,49963,1003,14416,297,2020-08-20 03:00:00,140001929,49963,1003,14416,297
Odisha,India,67122,2589,425,10,46936,1621,19761,958,2020-08-20 03:00:00,140001936,46936,1621,19761,958
Haryana,India,49930,994,567,10,42056,758,7307,226,2020-08-20 03:00:00,140001933,42056,758,7307,226
Madhya Pradesh,India,48351,976,1159,18,36475,762,10717,196,2020-08-20 03:00:00,140001931,36475,762,10717,196
Kerala,India,50231,2333,183,7,32607,1217,17441,1109,2020-08-20 03:00:00,140001930,32607,1217,17441,1109
Punjab,India,36083,1683,920,22,22703,941,12460,720,2020-08-20 03:00:00,140001934,22703,941,12460,720
Jharkhand,India,26300,967,278,13,16566,857,9456,97,2020-08-20 03:00:00,140001943,16566,857,9456,97
Chhattisgarh,India,17585,752,164,6,11185,338,6236,408,2020-08-20 03:00:00,140004404,11185,338,6236,408
Uttarakhand,India,13225,264,178,14,9132,408,3915,-158,2020-08-20 03:00:00,140001932,9132,408,3915,-158
Goa,India,12675,342,124,8,8713,357,3838,-23,2020-08-20 03:00:00,140001956,8713,357,3838,-23
Tripura,India,7660,236,65,3,5497,93,2098,140,2020-08-20 03:00:00,140001949,5497,93,2098,140
Puducherry,India,8752,356,129,6,5312,403,3311,-53,2020-08-20 03:00:00,140001953,5312,403,3311,-53
Manipur,India,4876,111,18,0,2885,96,1973,15,2020-08-20 03:00:00,140001942,2885,96,1973,15
Himachal Pradesh,India,4411,176,20,2,2992,69,1399,105,2020-08-20 03:00:00,140001941,2992,69,1399,105
Nagaland,India,3558,38,7,0,2200,83,1351,-45,2020-08-20 03:00:00,140001950,1706,42,1845,-4
Arunachal Pradesh,India,2950,75,5,0,2022,73,923,2,2020-08-20 03:00:00,140002691,2022,73,923,2
Andaman and Nicobar Islands,India,2604,75,30,0,1529,108,1045,-33,2020-08-20 03:00:00,140001955,1529,108,1045,-33
Chandigarh,India,2396,91,31,1,1351,108,1014,-18,2020-08-20 03:00:00,140001945,1351,108,1014,-18
Dadra and Nagar Haveli,India,1996,37,2,0,1567,48,427,-11,2020-08-20 03:00:00,140001947,1567,48,427,-11
Meghalaya,India,1535,78,6,0,831,21,698,57,2020-08-20 03:00:00,140001952,725,40,804,38
Sikkim,India,1232,25,3,1,789,34,440,-10,2020-08-20 03:00:00,140001951,789,34,440,-10
Mizoram,India,860,45,0,0,463,3,397,42,2020-08-20 03:00:00,140001928,384,5,476,40
State Unassigned,India,0,0,0,0,0,0,0,0,2020-08-20 03:00:00,,0,0,0,0
Lakshadweep,India,0,0,0,0,0,0,0,0,2020-08-20 03:00:00,140001954,0,0,0,0
British Columbia,Canada,4745,68,198,0,3749,45,798,23,2020-08-20 03:00:00,140002874,3749,45,798,23
Alberta,Canada,12501,82,227,2,11167,142,1107,-62,2020-08-20 03:00:00,140002879,11167,142,1107,-62
Saskatchewan,Canada,1586,4,22,0,1410,7,154,-3,2020-08-20 03:00:00,140002878,1410,7,154,-3
Manitoba,Canada,763,15,12,1,528,26,223,-12,2020-08-20 03:00:00,140002877,528,26,223,-12
Ontario,Canada,40972,102,2792,-1,37215,89,965,14,2020-08-20 03:00:00,140002875,37215,89,965,14
Quebec,Canada,61316,64,5729,2,54238,155,1349,-93,2020-08-20 03:00:00,140002869,54238,155,1349,-93
Newfoundland,Canada,268,0,3,0,263,0,2,0,2020-08-20 03:00:00,140002930,263,0,2,0
New Brunswick,Canada,186,0,2,0,172,1,12,-1,2020-08-20 03:00:00,140002928,172,1,12,-1
Nova Scotia,Canada,1076,1,64,0,1007,0,5,1,2020-08-20 03:00:00,140002929,1007,0,5,1
Prince Edward Island,Canada,44,0,0,0,40,0,4,0,2020-08-20 03:00:00,140002931,40,0,4,0
Yukon,Canada,15,0,0,0,15,0,0,0,2020-08-20 03:00:00,140002880,15,0,0,0
Northwest Territories,Canada,5,0,0,0,5,0,0,0,2020-08-20 03:00:00,140002881,5,0,0,0
