region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,89.37,1536,1448,1681,86.52,94.09,1536 [1448 - 1681],89.37% [86.52% - 94.09%],791,551,1190,05-18-2021,projected
2,AL- DOTHAN,81.36,38,37,41,81.2,81.81,38 [37 - 41],81.36% [81.2% - 81.81%],18,16,24,05-18-2021,projected
5,AL- HUNTSVILLE,81.65,67,64,71,81.33,82.07,67 [64 - 71],81.65% [81.33% - 82.07%],31,25,39,05-18-2021,projected
6,AL- MOBILE,81.05,69,65,71,80.67,81.05,69 [65 - 71],81.05% [80.67% - 81.05%],30,19,30,05-18-2021,projected
7,AL- MONTGOMERY,81.75,52,47,57,80.97,82.46,52 [47 - 57],81.75% [80.97% - 82.46%],27,15,38,05-18-2021,projected
9,AL- TUSCALOOSA,80.8,15,14,17,80.7,81.2,15 [14 - 17],80.8% [80.7% - 81.2%],8,7,12,05-18-2021,projected
11,AZ- MESA,82.83,127,124,138,82.42,84.19,127 [124 - 138],82.83% [82.42% - 84.19%],56,48,83,05-18-2021,projected
12,AZ- PHOENIX,81.61,281,273,305,81.32,82.46,281 [273 - 305],81.61% [81.32% - 82.46%],122,100,186,05-18-2021,projected
14,AZ- SUN CITY,81.11,21,20,23,80.99,81.73,21 [20 - 23],81.11% [80.99% - 81.73%],9,8,14,05-18-2021,projected
15,AZ- TUCSON,80.95,51,49,56,80.67,81.31,51 [49 - 56],80.95% [80.67% - 81.31%],24,17,33,05-18-2021,projected
16,AR- FORT SMITH,80.47,14,12,14,80.0,80.47,14 [12 - 14],80.47% [80.0% - 80.47%],6,0,6,05-18-2021,projected
18,AR- JONESBORO,80.66,14,14,14,80.66,80.66,14 [14 - 14],80.66% [80.66% - 80.66%],6,6,6,05-18-2021,projected
19,AR- LITTLE ROCK,81.14,154,148,161,80.83,81.14,154 [148 - 161],81.14% [80.83% - 81.14%],66,48,66,05-18-2021,projected
21,AR- SPRINGDALE,83.22,74,72,76,82.84,83.6,74 [72 - 76],83.22% [82.84% - 83.6%],34,30,38,05-18-2021,projected
22,AR- TEXARKANA,81.12,27,26,29,80.92,81.43,27 [26 - 29],81.12% [80.92% - 81.43%],11,9,14,05-18-2021,projected
23,CA- ORANGE CO.,80.2,31,29,34,80.12,80.3,31 [29 - 34],80.2% [80.12% - 80.3%],15,9,23,05-18-2021,projected
25,CA- BAKERSFIELD,80.64,55,51,58,80.36,80.88,55 [51 - 58],80.64% [80.36% - 80.88%],23,13,32,05-18-2021,projected
31,CA- CHICO,81.09,14,14,15,81.09,81.09,14 [14 - 15],81.09% [81.09% - 81.09%],7,7,7,05-18-2021,projected
33,CA- CONTRA COSTA CO.,81.25,53,51,56,81.05,81.45,53 [51 - 56],81.25% [81.05% - 81.45%],25,21,29,05-18-2021,projected
43,CA- FRESNO,80.53,26,23,29,80.35,80.88,26 [23 - 29],80.53% [80.35% - 80.88%],12,8,20,05-18-2021,projected
56,CA- LOS ANGELES,80.16,75,69,84,80.08,80.27,75 [69 - 84],80.16% [80.08% - 80.27%],39,21,66,05-18-2021,projected
58,CA- MODESTO,81.16,35,33,38,80.64,81.45,35 [33 - 38],81.16% [80.64% - 81.45%],20,11,25,05-18-2021,projected
62,CA- NAPA,80.69,7,7,7,80.69,80.86,7 [7 - 7],80.69% [80.69% - 80.86%],4,4,5,05-18-2021,projected
65,CA- ALAMEDA CO.,80.95,67,65,68,80.92,80.98,67 [65 - 68],80.95% [80.92% - 80.98%],32,31,33,05-18-2021,projected
