region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.64,33,29,39,80.26,81.36,33 [29 - 39],80.64% [80.26% - 81.36%],54,22,115,02-16-2021
2,AL- DOTHAN,80.23,0,0,1,80.0,80.68,0 [0 - 1],80.23% [80.0% - 80.68%],3,0,9,02-16-2021
5,AL- HUNTSVILLE,81.22,14,12,15,80.48,81.81,14 [12 - 15],81.22% [80.48% - 81.81%],23,9,34,02-16-2021
6,AL- MOBILE,80.95,7,6,10,80.46,81.61,7 [6 - 10],80.95% [80.46% - 81.61%],27,13,46,02-16-2021
7,AL- MONTGOMERY,80.78,7,6,9,80.26,82.26,7 [6 - 9],80.78% [80.26% - 82.26%],12,4,35,02-16-2021
9,AL- TUSCALOOSA,80.8,7,6,8,80.7,81.8,7 [6 - 8],80.8% [80.7% - 81.8%],8,7,18,02-16-2021
11,AZ- MESA,81.21,11,10,13,80.51,81.97,11 [10 - 13],81.21% [80.51% - 81.97%],24,10,39,02-16-2021
12,AZ- PHOENIX,80.62,23,20,27,80.26,81.16,23 [20 - 27],80.62% [80.26% - 81.16%],47,20,88,02-16-2021
14,AZ- SUN CITY,80.49,0,0,1,80.25,80.86,0 [0 - 1],80.49% [80.25% - 80.86%],4,2,7,02-16-2021
15,AZ- TUCSON,80.36,7,6,7,80.16,80.63,7 [6 - 7],80.36% [80.16% - 80.63%],9,4,16,02-16-2021
16,AR- FORT SMITH,80.23,0,0,2,80.0,81.33,0 [0 - 2],80.23% [80.0% - 81.33%],3,0,17,02-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,02-16-2021
